#{"t_start": 1660922420.85651, "env_id": null}
r,l,t
-11,7,0.009197
-19,12,0.017537
-13,8,0.023558
-20,9,0.029633
-19,8,0.035275
-17,7,0.04007
-29,13,0.048786
-12,8,0.054225
-27,12,0.0622
-28,13,0.070949
-19,10,0.077653
-23,11,0.085106
-28,12,0.154447
-47,17,0.166261
-22,11,0.173681
-26,11,0.181007
-13,8,0.186609
-12,6,0.190746
-13,7,0.195534
-18,9,0.201802
-22,11,0.209152
-18,11,0.216679
-22,9,0.222748
-8,7,0.227531
-11,6,0.23168
-20,10,0.238548
-20,11,0.307324
-5,6,0.311507
-18,9,0.317762
-13,7,0.322541
-24,12,0.330556
-25,10,0.337493
-12,7,0.342283
-25,10,0.349121
-5,6,0.353293
-33,15,0.363193
-20,11,0.370709
-7,7,0.375476
-20,10,0.382317
-17,10,0.389054
-28,12,0.458911
-3,5,0.462447
-9,6,0.466789
-26,11,0.47415
-11,8,0.479585
-36,16,0.490233
-26,11,0.497561
-12,8,0.503231
-17,10,0.509925
-19,12,0.518048
-19,9,0.524083
-15,8,0.529483
-3,5,0.533076
-15,9,0.600276
-20,10,0.607057
-21,12,0.615097
-20,12,0.623244
-15,8,0.62869
-17,10,0.635524
-13,7,0.640321
-21,11,0.647697
-15,10,0.654569
-25,10,0.661291
-7,6,0.665477
-12,9,0.671638
-12,6,0.67577
-8,6,0.679907
-6,8,0.685482
-2,5,0.750144
-7,6,0.754451
-21,11,0.76184
-14,9,0.768078
-9,8,0.773496
-5,5,0.776989
-19,9,0.783231
-12,6,0.787361
-16,10,0.794063
-18,9,0.800277
-13,8,0.80568
-8,6,0.809837
-11,8,0.815243
-8,5,0.818911
-9,5,0.822401
-6,5,0.825889
-6,7,0.830643
-12,6,0.834932
-6,5,0.899728
-16,8,0.905522
-13,8,0.910954
-21,13,0.919889
-7,6,0.924026
-17,10,0.930711
-15,11,0.938355
-15,7,0.943131
-2,5,0.946613
-7,5,0.950284
-7,7,0.955059
-7,6,0.959201
-15,9,0.965262
-27,12,0.973387
-10,6,0.97752
-7,6,0.981664
-12,8,1.048662
-13,7,1.053845
-16,8,1.059306
-6,6,1.063461
