#{"t_start": 1660921670.7304726, "env_id": null}
r,l,t
-11,7,0.008893
-19,12,0.017113
-13,8,0.023088
-20,9,0.029102
-19,8,0.034624
-17,7,0.039325
-29,13,0.047959
-12,8,0.053344
-27,12,0.061203
-28,13,0.069898
-19,10,0.076503
-23,11,0.08396
-37,14,0.093054
-16,7,0.097959
-26,11,0.105224
-23,11,0.112405
-12,8,0.117948
-27,10,0.124519
-12,8,0.129827
-13,7,0.135998
-22,10,0.142564
-47,19,0.155105
-15,8,0.16041
-42,18,0.172175
-19,11,0.179391
-30,13,0.188073
-15,9,0.194049
-21,12,0.202013
-14,8,0.206937
-17,8,0.211844
-23,10,0.217991
-20,11,0.224677
-25,10,0.23085
-21,9,0.236335
-28,12,0.243611
-10,8,0.248682
-49,19,0.26226
-20,9,0.267898
-27,14,0.276315
-20,10,0.28249
-14,8,0.287405
-18,10,0.293499
-10,7,0.298002
-15,8,0.302984
-8,6,0.30672
-39,16,0.316376
-11,7,0.320679
-16,9,0.326173
-8,6,0.329913
-17,9,0.335696
-21,9,0.341192
-10,8,0.346136
-6,6,0.350041
-8,6,0.353788
-25,12,0.361046
-18,9,0.36668
-9,6,0.370431
-24,12,0.377644
-13,8,0.382675
-14,8,0.387578
-25,12,0.394814
-18,9,0.400484
-14,7,0.404853
-17,9,0.410339
-14,7,0.414762
-5,5,0.417916
-24,14,0.426345
-16,10,0.432478
-15,8,0.437369
-33,12,0.444618
-15,9,0.450357
-30,13,0.458174
-36,14,0.466686
-16,8,0.471577
-8,6,0.475318
-25,13,0.483292
-5,6,0.487036
-19,9,0.492539
-16,10,0.498803
-11,7,0.503154
-22,10,0.509217
-25,13,0.517509
-20,10,0.523738
-16,8,0.528632
-17,9,0.534378
-15,8,0.539335
-23,10,0.545508
-21,10,0.551781
-54,21,0.564398
-22,12,0.571642
-27,13,0.579574
-13,9,0.585213
-13,8,0.590261
-18,9,0.595906
-13,7,0.600331
-8,6,0.604178
-14,9,0.609778
-17,10,0.616015
-21,9,0.621655
-7,6,0.625513
-11,7,0.629966
-7,7,0.634437
-27,12,0.641854
-26,11,0.648709
-7,5,0.652003
-29,15,0.742849
-21,11,0.750306
-8,6,0.75441
-25,12,0.762291
-11,9,0.768537
-9,6,0.772631
-18,8,0.777986
-8,6,0.782231
-29,12,0.790116
-6,5,0.79355
-12,9,0.799742
-19,10,0.806376
-17,9,0.812349
-14,8,0.817862
-19,10,0.824469
-22,11,0.831888
-24,11,0.839119
-13,8,0.844455
-15,8,0.849947
-10,6,0.854041
-9,6,0.858099
-15,7,0.862796
-3,5,0.866422
-13,8,0.871752
-18,9,0.878003
-15,8,0.883521
-10,7,0.888213
-11,7,0.892925
-16,9,0.899081
-17,11,0.90635
-20,8,0.91212
-15,7,0.916979
-13,9,0.923104
-6,5,0.926538
-11,7,0.931361
-14,7,0.936034
-10,6,0.939768
-6,7,0.944113
-10,8,0.949165
-15,7,0.953602
-18,9,0.959109
-31,15,0.968236
-15,8,0.973153
-24,11,0.979824
-6,6,0.984073
-13,7,0.988463
-13,8,0.993433
-9,7,0.998
-6,6,1.001796
-20,10,1.007935
-17,10,1.014033
-14,8,1.019238
