#{"t_start": 1660921661.6203718, "env_id": null}
r,l,t
-11,7,0.00895
-19,12,0.017186
-13,8,0.022838
-20,9,0.028875
-19,8,0.035933
-17,7,0.040854
-29,13,0.049615
-12,8,0.05501
-27,12,0.062897
-28,13,0.07166
-19,10,0.078269
-23,11,0.085711
-28,12,0.372844
-47,17,0.38326
-22,11,0.389975
-25,11,0.396673
-11,8,0.401704
-11,6,0.405473
-12,7,0.409795
-18,9,0.4153
-22,11,0.422012
-37,17,0.43221
-21,9,0.438049
-6,5,0.441212
-39,16,0.729583
-33,14,0.738342
-25,11,0.745025
-21,9,0.750699
-11,9,0.756297
-7,5,0.759519
-23,10,0.765601
-18,8,0.770559
-38,14,0.778979
-16,9,0.784751
-29,14,0.793149
-13,7,0.797495
-42,17,0.80779
-5,6,1.090145
-15,8,1.095109
-13,7,1.099455
-10,7,1.103906
-4,5,1.107072
-34,16,1.116632
-22,12,1.123965
-13,7,1.128302
-8,8,1.133214
-18,10,1.139512
-27,14,1.14796
-29,12,1.155354
-9,7,1.159693
-5,7,1.164032
-12,8,1.461029
-8,7,1.465426
-12,8,1.470445
-7,7,1.474763
-21,10,1.48085
-13,6,1.484735
-10,8,1.489656
-14,8,1.494582
-25,12,1.501933
-14,10,1.507997
-17,9,1.513528
-24,11,1.520322
-16,8,1.525239
-14,8,1.530151
-15,11,1.837588
-12,8,1.842754
-9,8,1.847897
-11,7,1.852479
-8,6,1.856256
-7,6,1.860014
-9,7,1.864344
-8,6,1.868202
-12,7,1.872523
-6,7,1.876833
-14,10,1.882898
-12,7,1.887425
-20,10,1.893668
-6,7,1.898135
-5,5,1.901412
-8,6,1.905265
-12,6,1.909104
-5,6,1.912938
-14,7,1.91739
-4,5,2.220986
-16,9,2.226585
-11,8,2.231504
-14,10,2.237917
-10,7,2.242273
-3,5,2.245438
-5,7,2.249766
-6,7,2.254238
-2,5,2.257411
-14,8,2.262414
-4,6,2.266178
-20,10,2.272406
-10,9,2.277905
-3,6,2.281669
-12,8,2.286809
-12,7,2.291132
-6,6,2.29487
-25,12,2.602785
-6,6,2.606596
-7,6,2.610355
-41,17,2.620626
-2,5,2.623807
-5,6,2.627559
-11,8,2.632476
-15,8,2.63776
-12,8,2.642912
-5,7,2.647248
-8,7,2.651754
-2,5,2.654985
-4,7,2.659304
-11,8,2.664232
-8,8,2.669232
0,5,2.672399
-10,7,2.67673
-8,8,2.98171
-15,9,2.987489
-1,5,2.990689
-8,7,2.995044
-5,7,2.999385
1,5,3.002658
-16,8,3.007608
-18,12,3.015337
-6,7,3.019934
-16,11,3.026702
-4,7,3.031305
-5,5,3.03473
-3,6,3.038693
-7,7,3.043081
-5,6,3.047082
-2,5,3.0503
-10,10,3.056584
-14,9,3.361959
-8,9,3.367595
-18,10,3.373795
-8,6,3.377543
-5,8,3.382446
-8,6,3.386271
-8,8,3.391292
-3,6,3.395055
-1,6,3.398796
-5,6,3.40265
-2,6,3.406427
-3,5,3.4096
-3,7,3.413965
-8,9,3.419569
-10,7,3.424071
-12,8,3.429033
-13,9,3.434538
-10,7,3.439118
-8,7,3.744159
1,5,3.747413
-1,6,3.751258
-7,6,3.755151
-5,6,3.758981
-4,7,3.763327
-9,6,3.767078
-2,7,3.771616
2,5,3.774791
-5,7,3.77913
-11,10,3.785222
-3,6,3.789153
-9,9,3.794739
-7,6,3.798493
-7,8,3.803531
-3,5,3.8067
-4,6,3.810479
-8,7,3.814801
-10,8,3.819831
-2,5,4.123506
-3,7,4.127966
-1,5,4.131168
-1,5,4.134345
-1,6,4.138233
-4,5,4.141443
-4,7,4.14585
-2,5,4.149053
0,5,4.152216
0,5,4.155566
-4,7,4.159889
-3,6,4.163647
-3,5,4.166814
0,6,4.170691
-6,9,4.176245
-6,7,4.180554
-1,5,4.183707
-3,7,4.188162
-2,6,4.191972
-3,6,4.195711
0,5,4.198887
-4,6,4.202662
-3,6,4.507353
-1,6,4.511186
1,5,4.514374
-3,5,4.517558
