#{"t_start": 1660922118.6572695, "env_id": null}
r,l,t
-24,11,0.019052
-36,15,0.035466
-7,6,0.041114
-25,13,0.049876
-22,12,0.057883
-49,20,0.07143
-33,13,0.080207
-21,12,0.08839
-31,12,0.096569
-31,12,0.104555
-21,9,0.165424
-43,16,0.176291
-24,11,0.183828
-18,9,0.189887
-45,16,0.20063
-18,10,0.207341
-15,9,0.213568
-40,16,0.22415
-12,8,0.229746
-12,8,0.235142
-26,12,0.243113
-21,11,0.306417
-28,11,0.314129
-33,16,0.324694
-39,14,0.334159
-13,7,0.338945
-12,7,0.343819
-9,6,0.348037
-7,6,0.352174
-24,12,0.360157
-7,6,0.364444
-10,7,0.369228
-20,10,0.375902
-12,8,0.381463
-9,6,0.385606
-19,8,0.446647
-10,7,0.451569
-13,10,0.458267
-23,11,0.465756
-13,8,0.471195
-10,6,0.475353
-10,7,0.480287
-8,6,0.484416
-22,11,0.491791
-7,6,0.496112
-4,6,0.50025
-22,10,0.506959
-12,8,0.512703
-26,12,0.520684
-32,15,0.530739
-10,6,0.590657
-25,11,0.598655
-14,9,0.604795
-16,8,0.61022
-6,6,0.61462
-14,9,0.620698
-38,19,0.633297
-17,10,0.640022
-8,6,0.644284
-14,10,0.651072
-20,12,0.65907
-13,8,0.664642
-2,6,0.668798
-19,10,0.6755
-25,12,0.739319
-28,10,0.746186
-12,8,0.751621
-18,10,0.758326
-15,9,0.76453
-14,7,0.769304
-10,7,0.7741
-8,6,0.778362
-5,5,0.781854
-11,8,0.787271
-18,9,0.793363
-7,7,0.798256
-9,6,0.802372
-16,9,0.808401
-8,6,0.812734
-13,10,0.819445
2,5,0.878617
-8,6,0.882891
-10,8,0.88833
-10,7,0.893144
-6,6,0.89744
-7,7,0.902209
-6,6,0.906345
-3,5,0.90984
-7,8,0.915558
-4,5,0.919045
-16,8,0.924467
-11,8,0.930083
-14,8,0.93553
-7,6,0.939674
-5,6,0.943809
-13,9,0.950046
-9,6,0.954182
-3,5,0.957694
-12,7,0.962601
-6,6,1.022297
-3,5,1.025889
-5,6,1.030233
-6,6,1.034388
-21,9,1.040468
-13,8,1.046047
-5,5,1.04955
-18,9,1.055624
-6,6,1.059766
-6,6,1.064071
