#{"t_start": 1660922861.004971, "env_id": null}
r,l,t
-28,11,0.017267
-7,6,0.022945
-9,6,0.028426
-14,9,0.036343
-11,6,0.041747
-29,12,0.051992
-26,11,0.061665
-18,10,0.070681
-17,10,0.079299
-8,7,0.08538
-47,19,0.101798
-22,10,0.110546
-23,14,0.122535
-11,7,0.128859
-6,6,0.134125
-9,7,0.140105
-19,10,0.148958
-15,9,0.156556
-31,14,0.168531
-10,8,0.175616
-21,11,0.18515
-29,12,0.195529
-20,12,0.205956
-35,14,0.217991
-9,6,0.223208
-10,6,0.228421
-18,10,0.237339
-10,7,0.243618
-38,16,0.257158
-8,7,0.263322
-26,12,0.273891
-21,10,0.28241
-19,12,0.292731
-16,9,0.300708
-8,6,0.306034
-12,8,0.313044
-14,8,0.320155
-19,9,0.328119
-18,10,0.336614
-10,7,0.342807
-22,12,0.353202
-20,9,0.361314
-49,21,0.379411
-20,9,0.387317
-14,8,0.394328
-15,9,0.401972
-21,9,0.409761
-30,15,0.422814
-16,7,0.428901
-20,9,0.436633
-18,10,0.445271
-19,8,0.452426
-13,7,0.761395
-7,5,0.766051
-24,10,0.777948
-4,5,0.782454
-17,8,0.789562
-11,8,0.796567
-4,7,0.8027
-16,9,0.810623
-18,10,0.819261
-14,8,0.826232
-16,8,0.833293
-25,11,0.842762
-15,8,0.849851
-28,14,0.861958
-20,9,0.86989
-11,8,0.87706
-12,7,0.88313
-17,9,0.891094
-10,9,0.89885
-30,14,0.911822
-26,11,0.921403
-9,5,0.926036
-3,5,0.93064
-29,12,0.940917
-8,6,0.946314
-6,7,0.95245
-12,7,0.958634
-20,9,0.966782
-9,6,0.97218
-17,9,0.980218
-4,5,0.984701
-14,8,0.991724
-18,9,0.999783
-4,5,1.004427
-11,6,1.00982
-8,6,1.015195
-27,12,1.025689
-17,8,1.032788
-1,5,1.037341
-16,10,1.046286
-45,18,1.062289
-38,14,1.074288
-9,6,1.079608
-5,6,1.085012
-21,11,1.09448
-14,7,1.100556
-18,11,1.110001
-19,9,1.117871
-22,12,1.128225
-25,12,1.138637
-9,8,1.145576
-12,8,1.152596
-17,9,1.16055
-18,8,1.167602
-23,10,1.176212
-13,7,1.182287
-27,14,1.194358
-16,9,1.20187
-16,9,1.209756
-17,10,1.538135
-6,6,1.543333
-10,7,1.54948
-15,8,1.556507
-23,9,1.564688
-4,6,1.57007
-7,6,1.575602
-7,6,1.580952
-11,7,1.587146
-7,6,1.592486
-9,7,1.598573
-5,6,1.603939
-3,6,1.609264
-15,8,1.616291
-9,6,1.621366
-11,7,1.627367
