#{"t_start": 1660922422.0250518, "env_id": null}
r,l,t
-31,14,0.013814
-10,6,0.018294
-14,9,0.024991
-23,10,0.08491
-19,9,0.090991
-21,9,0.097095
-23,10,0.157629
-24,13,0.166466
-12,9,0.172537
-12,7,0.177315
-15,7,0.234766
-11,7,0.239587
-13,8,0.245033
-50,17,0.308551
-10,5,0.312082
-8,5,0.315712
-10,6,0.31985
-18,8,0.32525
-8,5,0.380933
-11,6,0.38525
-58,18,0.397053
-14,7,0.453989
-15,6,0.458145
-24,9,0.464229
-6,5,0.467841
-42,12,0.529459
-10,6,0.533848
-7,5,0.537367
-4,5,0.540874
-16,6,0.545025
-13,7,0.549963
-5,5,0.607709
-17,8,0.613169
-4,5,0.616863
-5,5,0.620367
-8,6,0.624531
-23,10,0.683177
-34,12,0.691228
-15,8,0.696666
-15,8,0.754794
-41,14,0.764162
-17,8,0.769819
-12,7,0.774613
-9,7,0.831763
-8,6,0.835971
-38,13,0.844649
-9,7,0.901443
-9,7,0.906307
-26,11,0.913689
-12,8,0.919273
-11,7,0.976125
-4,6,0.980333
-7,6,0.984658
-21,10,0.991361
-7,8,0.99678
-11,8,1.05449
-8,7,1.0593
-8,7,1.064114
-13,9,1.070375
-14,8,1.129047
-6,6,1.133441
-8,8,1.138881
-7,6,1.143036
-10,7,1.200118
-17,9,1.206311
-11,7,1.211114
-12,7,1.216073
-8,7,1.220884
-13,8,1.278463
-14,8,1.284054
-7,6,1.288226
-17,9,1.29431
-20,10,1.354162
-6,6,1.358325
-14,8,1.363791
-16,8,1.369427
-10,8,1.426933
-11,8,1.432481
-14,8,1.437961
-7,8,1.443399
-9,8,1.500861
-40,17,1.512091
-5,7,1.517003
-9,7,1.573871
-33,14,1.583377
-14,8,1.588837
-17,8,1.646182
-11,7,1.651172
-2,6,1.655336
-5,6,1.659493
-14,9,1.665638
-4,7,1.724181
-16,9,1.730434
-10,8,1.736233
-6,7,1.741031
-3,6,1.797688
3,5,1.801303
-16,10,1.808057
0,6,1.812197
-11,8,1.87088
-13,8,1.876338
-1,6,1.880503
0,5,1.884098
-6,6,1.888278
-10,7,1.945731
-5,7,1.950724
-9,8,1.956154
-3,7,1.960941
0,6,1.965078
-12,8,2.025046
-20,10,2.031819
-8,8,2.037399
-13,8,2.042818
-4,6,2.101629
-26,12,2.109683
-10,8,2.115127
1,5,2.118764
-3,5,2.177721
-18,9,2.184113
-9,6,2.188262
-2,5,2.191777
-2,5,2.195266
-6,6,2.255329
-2,5,2.25896
-1,5,2.262491
-5,5,2.266071
-5,5,2.269663
-14,8,2.275091
-24,10,2.338027
-10,7,2.342896
-4,6,2.34706
-13,8,2.352648
-4,6,2.412054
-10,7,2.41696
-10,7,2.421757
-11,7,2.426566
-3,5,2.430074
-10,7,2.490218
-58,19,2.502937
-4,5,2.506452
-6,6,2.566715
-17,8,2.572242
-4,5,2.575744
-4,6,2.579878
-3,5,2.583469
-8,6,2.643626
-5,6,2.64782
-7,7,2.656226
-8,6,2.660388
-2,5,2.663983
-7,6,2.668307
0,5,2.727454
-6,6,2.731652
-5,5,2.735435
-5,5,2.738957
-3,5,2.742474
-16,8,2.805979
-6,6,2.810211
-9,6,2.814384
-4,5,2.818037
-5,5,2.821559
0,5,2.825067
-6,5,2.884393
-8,7,2.889398
-6,7,2.894283
-7,7,2.899082
-4,6,2.903427
2,5,2.96234
-3,6,2.966624
-2,6,2.970906
-10,8,2.976374
-17,10,2.983853
-9,7,3.044138
-3,5,3.047695
-4,6,3.051981
-22,11,3.059352
-6,6,3.119727
-1,5,3.123254
-6,6,3.127426
-8,7,3.132229
-5,6,3.136666
-7,7,3.196633
-23,9,3.202889
-8,6,3.207052
-6,6,3.211217
-6,6,3.215388
-4,6,3.274883
-8,6,3.279044
-8,6,3.283189
-9,6,3.287489
-5,6,3.291646
-4,6,3.295814
-7,6,3.355734
-8,7,3.360524
-2,5,3.364019
-9,6,3.368333
-163,45,3.510121
-7,6,3.514355
-6,5,3.518093
-5,5,3.521593
-8,5,3.525102
-4,5,3.528696
-9,6,3.588629
-7,5,3.592157
-6,5,3.595697
-6,5,3.599207
-6,5,3.602856
-15,8,3.663574
-5,5,3.667195
-7,5,3.670783
-8,6,3.674945
-8,6,3.679105
-6,5,3.68262
-5,5,3.741679
-10,5,3.745309
-3,5,3.748896
-8,5,3.752568
-6,5,3.75618
-5,5,3.759698
-6,5,3.763207
-10,6,3.822737
-13,7,3.827617
-9,6,3.831766
-9,6,3.836084
-13,7,3.840884
-7,5,3.899878
-3,5,3.903568
-4,5,3.907073
-4,5,3.910581
-6,5,3.914085
-10,6,3.918405
-5,5,3.977321
-4,5,3.980877
-2,5,3.984518
-5,5,3.988058
-8,6,3.992192
-7,6,3.996347
-5,5,4.055538
-5,5,4.059076
-5,5,4.062574
-6,5,4.066077
-6,5,4.069728
-2,5,4.073241
-3,5,4.13239
-2,5,4.136302
-3,5,4.139832
-4,5,4.14332
-11,7,4.148109
-11,7,4.153103
-2,5,4.212245
-4,5,4.21576
-2,5,4.219434
-5,6,4.22358
-6,5,4.227058
-6,6,4.231186
-3,5,4.290523
-1,5,4.294044
-10,6,4.2982
-11,7,4.303159
-9,6,4.307316
-2,5,4.310826
-5,6,4.370589
-2,5,4.374109
-5,6,4.378254
-2,5,4.381778
-1,5,4.385466
-10,7,4.445697
-2,6,4.449882
-5,6,4.454217
-7,6,4.458439
-5,6,4.462623
-7,6,4.466758
-6,7,4.527157
-3,6,4.531318
-1,6,4.535736
3,5,4.539313
-7,7,4.544106
-3,7,4.604473
-1,6,4.608653
3,5,4.612168
-1,6,4.616325
0,6,4.620672
-1,5,4.679508
-14,9,4.685772
-4,6,4.690381
1,5,4.693887
2,5,4.697406
-4,7,4.758298
1,5,4.761864
1,5,4.765389
-4,7,4.770353
0,5,4.773979
2,5,4.777484
2,5,4.83657
1,5,4.840096
0,5,4.843598
-4,7,4.848378
-4,6,4.852688
1,5,4.856186
1,5,4.915166
-6,6,4.91951
3,5,4.92304
2,5,4.926567
2,5,4.930068
-1,5,4.933573
0,5,4.99274
2,5,4.99626
2,5,4.99977
-3,7,5.004744
1,5,5.008323
-1,6,5.012464
1,5,5.07209
0,5,5.075603
-2,5,5.079112
-2,5,5.08264
-4,5,5.0863
-1,5,5.089809
-4,6,5.150123
0,5,5.153831
-2,6,5.157984
1,5,5.161511
-1,5,5.165019
1,5,5.168623
0,5,5.228526
-1,5,5.232086
-1,5,5.235747
0,5,5.23931
1,5,5.242848
2,5,5.246366
0,5,5.249881
2,5,5.309577
0,6,5.313779
-10,9,5.319999
-2,6,5.324142
-171,55,5.471396
-1,6,5.475563
-2,6,5.479711
-2,6,5.539008
-1,5,5.542527
-4,7,5.547311
-1,6,5.55147
2,5,5.555104
-2,7,5.55991
-27,15,5.625276
1,5,5.628827
-1,6,5.632982
-1,6,5.637273
1,5,5.696828
-2,6,5.701006
1,5,5.704664
0,6,5.708829
3,5,5.712336
-1,6,5.772537
1,5,5.776242
1,5,5.779844
1,5,5.783337
1,5,5.787003
1,6,5.791161
0,5,5.794666
2,5,5.853526
2,5,5.857044
1,6,5.861205
0,6,5.865382
1,6,5.869651
1,5,5.928816
0,6,5.933041
2,6,5.937427
3,5,5.940955
0,6,5.945135
4,5,5.948641
4,5,6.007705
2,5,6.011334
-267,79,6.175507
-12,11,6.240916
-3,6,6.245113
-1,6,6.249307
-5,7,6.254347
-4,7,6.259139
1,6,6.31887
-3,7,6.323911
-4,7,6.328735
0,6,6.332924
-9,8,6.339952
-3,7,6.400604
-1,6,6.40501
