#{"t_start": 1660920938.7654052, "env_id": null}
r,l,t
-18,11,0.027241
-22,10,0.037501
-20,10,0.0461
-35,14,0.058811
-18,9,0.067586
-17,9,0.075555
-17,8,0.08523
-25,14,0.097998
-25,12,0.107983
-27,14,0.121145
-15,8,0.128039
-12,7,0.13526
-12,8,0.142384
-12,7,0.148491
-29,11,0.15862
-10,6,0.163848
-33,14,0.176231
-13,8,0.183501
-23,11,0.193474
-17,10,0.202452
-17,8,0.20963
-9,8,0.216967
-6,6,0.222467
-49,19,0.23815
-4,5,0.242615
-20,10,0.251413
-12,7,0.257652
-23,12,0.267598
-31,12,0.277777
-34,12,0.288583
-15,9,0.296359
-35,13,0.307831
-13,9,0.315611
-21,10,0.324631
-40,17,0.339045
-20,10,0.347212
-15,9,0.355439
-5,5,0.359904
-13,7,0.365947
-17,7,0.372029
-16,9,0.379724
-19,9,0.387541
-9,7,0.39379
-20,9,0.40156
-32,13,0.4124
-37,14,0.425395
-13,9,0.432891
-12,10,0.441345
-26,12,0.451692
-41,16,0.465104
-36,15,0.477878
-12,8,0.4849
-7,7,0.491323
-21,10,0.499492
-19,9,0.507182
-7,7,0.513228
-6,6,0.518692
-56,23,0.537891
-8,6,0.543318
-6,6,0.548461
-22,11,0.557622
-21,10,0.566339
-29,13,0.577759
-21,10,0.586292
-24,10,0.594756
-16,8,0.60202
-21,11,0.611476
-21,9,0.619204
-19,9,0.626898
-30,14,0.639305
-34,16,0.65241
-31,14,0.664924
-19,10,0.67384
-23,11,0.68419
-31,15,0.69771
-18,10,0.707151
-21,10,0.717248
-2,6,0.72412
-40,17,0.741033
-11,7,0.747623
-37,14,0.76109
-15,8,0.770081
-20,13,0.785887
-18,9,0.797752
-22,11,0.809666
-35,14,0.823932
-13,9,0.831649
-12,7,0.838256
-13,8,0.845023
-12,6,0.850447
-19,9,0.861751
-9,7,0.872635
-22,11,0.887065
-18,11,0.904025
-24,10,0.914475
-15,8,0.924325
-9,6,0.929759
-32,14,0.946093
-38,15,0.961375
-20,9,0.971969
-48,19,1.268089
-19,9,1.27863
-23,10,1.288588
-18,9,1.296542
-7,7,1.302907
-16,10,1.311643
-10,6,1.317215
-6,6,1.322807
-13,7,1.329428
-18,11,1.340722
-18,9,1.349436
-14,8,1.358264
-17,11,1.370948
-14,7,1.378626
-19,9,1.388195
-11,7,1.395136
-18,9,1.404052
-22,12,1.415476
-22,11,1.429095
-25,12,1.444251
-18,10,1.456937
-11,6,1.462913
-35,15,1.47711
-14,9,1.486088
-43,19,1.505796
-8,6,1.511661
-13,8,1.5201
-11,9,1.527991
-9,6,1.53406
-22,10,1.543645
-23,10,1.553279
-19,8,1.560457
-13,8,1.56822
-14,8,1.575358
-20,10,1.584725
-8,6,1.590299
-9,7,1.596602
-16,9,1.605141
-22,13,1.617901
-25,10,1.62869
-18,9,1.637541
-17,10,1.646502
-19,10,1.655668
-16,9,1.66352
-17,8,1.670725
-11,7,1.676778
-11,7,1.683037
-13,8,1.689843
-9,7,1.697946
-27,11,1.711916
-16,8,1.722259
-30,13,1.73867
-25,12,1.752886
-10,7,1.761352
-16,8,1.771515
-20,10,1.781381
-45,18,1.796597
-11,7,1.802748
-36,15,1.815142
-17,8,1.821995
