#{"t_start": 1660921235.0243304, "env_id": null}
r,l,t
-24,11,0.015248
-35,15,0.025593
-7,6,0.029709
-25,13,0.038505
-22,12,0.046301
-34,14,0.055592
-33,15,0.065238
-8,6,0.06927
-17,11,0.076649
-34,13,0.085025
-15,8,0.091822
-21,9,0.097722
-23,11,0.105126
-12,7,0.109757
-23,12,0.11751
-22,10,0.124296
-13,9,0.130196
-18,10,0.136908
-23,11,0.144108
-32,14,0.153341
-21,10,0.159942
-66,26,0.176714
-13,7,0.181384
-31,12,0.189408
-27,12,0.197211
-23,11,0.204364
-30,14,0.212784
-16,8,0.217698
-30,14,0.226295
-32,15,0.23535
-32,13,0.243303
-21,9,0.248749
-64,26,0.264317
-15,9,0.269749
-20,10,0.276074
-37,14,0.284475
-21,9,0.291383
-15,7,0.295677
-25,13,0.303701
-27,13,0.311467
-11,7,0.315745
-20,10,0.321908
-34,14,0.330197
-11,7,0.334629
-29,14,0.423584
-30,12,0.431414
-38,15,0.441291
-13,8,0.446606
-25,10,0.453183
-13,7,0.458048
-18,9,0.463963
-24,10,0.470663
-30,9,0.476604
-21,11,0.483756
-36,16,0.495501
-4,5,0.498918
-36,13,0.507625
-13,7,0.512306
-11,7,0.516966
-15,8,0.522512
-9,5,0.525925
-16,9,0.531836
-14,7,0.536516
-17,9,0.542644
-5,5,0.546057
-7,6,0.550101
-13,8,0.555589
-4,5,0.559012
-8,5,0.562586
-16,8,0.567885
-14,8,0.573359
-24,9,0.579282
-16,7,0.583966
-10,8,0.589448
-21,8,0.594762
-7,6,0.598802
-4,5,0.602233
-24,10,0.60943
-15,8,0.614807
-14,7,0.619143
-21,10,0.62545
-10,9,0.630968
-20,11,0.637838
-9,7,0.642184
-14,8,0.647097
-22,9,0.652644
-18,8,0.657625
-10,8,0.662493
-20,8,0.667351
-4,5,0.670609
-14,8,0.675575
-19,9,0.681052
-13,8,0.685947
-9,7,0.691573
-15,9,0.697157
-11,7,0.70147
-31,14,0.709984
-5,6,0.71373
-4,5,0.716872
-29,14,0.725393
-23,11,0.73205
-10,6,0.735799
-15,6,0.73965
-21,9,0.745111
-12,8,0.749986
-17,10,0.852253
-2,5,0.855868
-14,8,0.861176
-5,5,0.864606
-16,8,0.869968
-9,6,0.874138
-14,8,0.87943
-15,7,0.884087
-12,6,0.888353
-37,16,0.898704
-15,7,0.903393
-11,8,0.908898
-7,5,0.91231
-22,11,0.919461
-10,7,0.924238
-5,5,0.927636
-7,6,0.931672
-6,5,0.93508
-14,8,0.940495
-7,5,0.943891
-3,5,0.947298
-11,5,0.950715
-23,12,0.958667
-24,10,0.965212
-11,7,0.97017
-25,11,0.977465
-8,5,0.980883
-7,5,0.984296
-14,7,0.989085
-7,5,0.992503
-11,7,0.997156
-15,8,1.00245
-10,6,1.006665
-18,10,1.013204
-14,7,1.017866
-18,9,1.023915
-22,9,1.02982
-2,5,1.033227
-3,6,1.037324
-7,5,1.04079
-20,9,1.046522
-14,8,1.051387
-23,9,1.05699
-5,6,1.06069
-11,7,1.065228
-16,11,1.071896
-10,6,1.07568
-4,5,1.078825
-7,6,1.082599
-4,5,1.085731
-12,7,1.090267
-18,8,1.095197
-23,9,1.10066
-13,8,1.105735
-12,7,1.11002
-10,6,1.113738
-7,6,1.117484
-13,7,1.121903
-7,6,1.125632
-13,7,1.129894
-13,8,1.134838
-9,7,1.139172
-23,11,1.145759
-7,5,1.148882
-8,6,1.152591
-11,7,1.156989
-6,6,1.160698
-7,5,1.163836
-9,6,1.167856
-10,7,1.172243
-18,10,1.178296
-11,6,1.285062
-10,7,1.290068
-11,7,1.294749
-11,6,1.298786
-15,8,1.30419
-6,6,1.30831
-7,5,1.311717
-9,6,1.315753
-8,7,1.320435
-20,9,1.32655
-8,6,1.330599
-11,8,1.335918
-5,6,1.340128
-11,8,1.345413
-9,7,1.350077
-6,5,1.353498
-9,7,1.35835
-11,6,1.362382
-7,5,1.365811
-10,7,1.370453
-7,6,1.374669
-5,5,1.378081
-9,6,1.382121
-11,6,1.386156
-8,6,1.390375
-6,5,1.394069
-8,6,1.398116
-10,7,1.402791
-6,5,1.406413
-12,8,1.411688
-4,5,1.415087
-9,7,1.41974
-14,8,1.425228
-16,9,1.431151
-8,7,1.435816
-7,6,1.440059
-4,5,1.443478
-10,7,1.448127
-7,6,1.452154
-9,6,1.456401
-13,7,1.461051
-15,9,1.466953
-9,7,1.471803
-18,9,1.477741
-7,6,1.481666
1,5,1.48484
-11,8,1.490095
-9,7,1.494385
-13,8,1.499268
-10,7,1.503569
-3,5,1.506931
-10,6,1.510675
-3,5,1.513819
-14,7,1.518146
-13,7,1.522618
-9,7,1.526952
-3,5,1.530092
-8,7,1.53495
-5,7,1.539531
-11,9,1.545066
-9,6,1.548789
-18,9,1.554363
-1,5,1.557609
-7,6,1.561562
-6,7,1.565886
-18,9,1.571542
-9,7,1.575865
-16,8,1.581197
-10,9,1.586784
-15,8,1.591809
-6,5,1.59503
-13,7,1.599436
-10,7,1.603855
-16,7,1.608337
-9,7,1.612749
-6,5,1.615961
-12,7,1.620384
-7,6,1.72812
-7,5,1.731777
-12,7,1.736482
-2,5,1.740076
-1,5,1.7435
-4,7,1.748174
-9,6,1.752227
-3,5,1.755821
-4,5,1.759239
-4,5,1.762662
-3,5,1.766083
-3,6,1.770109
-17,9,1.776242
1,5,1.77965
-8,7,1.784327
-5,5,1.787765
-3,6,1.792131
-5,5,1.79555
-11,8,1.800869
-4,5,1.804285
-8,6,1.808865
-2,6,1.813024
-7,6,1.817065
-3,5,1.820597
-10,6,1.824832
-5,8,1.830098
-4,5,1.833509
-5,6,1.837545
-3,5,1.84115
-7,5,1.844566
-7,6,1.848591
-5,5,1.851998
-7,5,1.855621
-8,7,1.860291
-9,6,1.864326
-8,7,1.868984
-3,5,1.87257
-4,5,1.875976
-2,5,1.879376
-3,5,1.882779
0,5,1.886169
-6,6,1.890474
-3,5,1.893892
-5,6,1.897935
-4,6,1.901965
-8,5,1.905614
-5,7,1.910269
-6,5,1.913665
-8,6,1.917686
-3,5,1.921084
-11,6,1.924941
-9,7,1.929275
-6,5,1.932408
-3,6,1.936169
-3,5,1.93947
0,5,1.942626
-5,6,1.946806
-12,6,1.950521
-3,5,1.95368
-11,9,1.959395
-5,5,1.965136
-2,5,1.968308
-9,6,1.972242
1,5,1.97539
-5,6,1.979188
1,5,1.982332
-5,5,1.98553
-7,6,1.989473
-11,7,1.993786
-5,6,1.997494
-3,6,2.001239
-8,5,2.004392
-4,7,2.008947
-9,7,2.013231
-2,5,2.016361
-6,5,2.019521
-7,5,2.022839
-10,6,2.02659
-11,8,2.031531
-2,6,2.035277
-10,7,2.039793
-3,5,2.042966
-6,5,2.04611
-8,7,2.05041
-1,5,2.05355
-6,6,2.05744
-3,5,2.060599
-6,6,2.064301
-8,7,2.172473
-9,7,2.177228
1,5,2.180637
-8,6,2.184688
-2,5,2.188141
-6,6,2.192302
-5,6,2.196361
-1,7,2.201025
-8,5,2.204454
-7,7,2.209301
-6,8,2.214589
-2,5,2.217994
-1,5,2.221631
-6,7,2.226376
-4,5,2.229779
-1,5,2.233185
-6,7,2.237833
-2,5,2.241427
-5,5,2.244831
3,5,2.24825
-8,6,2.252291
-7,7,2.257159
-3,6,2.261191
-3,6,2.265225
-2,5,2.26864
-9,8,2.274139
-7,7,2.278823
-3,6,2.282859
-4,6,2.286913
-7,6,2.291274
-4,8,2.296579
2,5,2.299977
-5,7,2.304666
-4,6,2.308896
-4,6,2.312925
-3,5,2.316337
-5,5,2.319736
-5,6,2.323943
-7,7,2.3286
-3,5,2.332003
-8,8,2.337293
2,5,2.340886
1,5,2.344296
-7,6,2.34833
-9,6,2.352366
-2,5,2.355973
-11,9,2.36194
-3,9,2.367794
0,5,2.370936
-4,5,2.374258
-2,6,2.377974
-3,5,2.381147
-5,6,2.384872
-7,6,2.388787
-3,5,2.391928
-4,6,2.395644
-1,5,2.398783
-2,6,2.402533
0,5,2.405829
-1,5,2.40951
-3,5,2.413393
2,5,2.416581
-3,6,2.420371
-3,6,2.424243
-5,5,2.427393
-4,5,2.430578
-2,5,2.433719
0,5,2.436919
-2,5,2.440325
-4,6,2.444055
-7,6,2.447814
-3,5,2.45099
-8,7,2.455521
0,5,2.45873
-3,5,2.461973
-6,6,2.465738
-3,5,2.468913
-3,5,2.472244
-7,6,2.475992
-4,5,2.479245
-6,6,2.483066
-6,6,2.4869
-2,5,2.490202
-9,7,2.494632
-7,6,2.498458
-3,5,2.501688
-5,6,2.505547
-7,7,2.509978
-1,6,2.619558
0,5,2.62326
-2,6,2.627295
0,5,2.630708
-1,5,2.634129
-5,6,2.638174
1,5,2.641737
-1,6,2.645762
-2,5,2.649172
-8,7,2.653835
2,5,2.6574
-2,5,2.660815
-4,6,2.664865
-2,6,2.66892
-1,5,2.672404
-1,5,2.675852
1,6,2.679876
-2,5,2.683307
1,5,2.686702
0,5,2.690323
-4,5,2.693718
-2,5,2.697135
-6,7,2.701821
-2,5,2.705268
-5,6,2.709429
1,5,2.712843
-2,5,2.716239
-3,6,2.720259
-1,5,2.72413
1,5,2.727551
0,5,2.730965
-2,5,2.734377
-1,5,2.737798
0,5,2.741426
-6,7,2.7461
-5,5,2.749506
-2,7,2.754162
0,5,2.757726
-14,10,2.764304
-1,5,2.767708
-8,7,2.772459
-6,5,2.77594
0,6,2.779976
-5,6,2.784037
-4,7,2.788755
-1,6,2.792884
0,5,2.796293
-3,6,2.800321
-8,6,2.804379
1,5,2.807957
4,5,2.811348
-2,6,2.815181
-3,6,2.818889
-3,5,2.82216
-3,6,2.825893
-2,5,2.829028
3,5,2.832164
1,5,2.835292
-5,6,2.839241
-4,6,2.842977
-4,6,2.846692
-1,5,2.849835
1,5,2.852973
-1,5,2.856255
-2,6,2.859965
0,5,2.863123
-2,5,2.866266
-2,6,2.869977
-9,7,2.874488
-1,5,2.87763
0,5,2.880759
-2,6,2.884476
-1,5,2.887655
-2,5,2.89105
-3,6,2.894749
-4,5,2.897876
-7,8,2.902746
-3,5,2.906034
