#{"t_start": 1660922858.3596013, "env_id": null}
r,l,t
-24,11,0.011678
-35,15,0.022312
-7,6,0.026465
-25,13,0.035378
-22,12,0.043422
-34,14,0.052808
-33,15,0.06276
-8,6,0.067043
-17,11,0.074436
-34,13,0.083157
-15,8,0.088561
-18,8,0.155065
-6,5,0.158686
-10,7,0.163583
-32,14,0.172982
-6,5,0.17648
-16,8,0.18206
-35,13,0.190756
-32,13,0.199584
-8,6,0.20374
-17,9,0.20985
-21,11,0.217536
-11,7,0.222331
-22,11,0.229713
-27,12,0.237926
-27,12,0.305415
-5,5,0.308942
-9,6,0.313204
-11,9,0.319456
-9,6,0.323617
-10,7,0.32843
-7,5,0.332083
-14,7,0.336877
-13,8,0.342323
-6,6,0.346468
-12,8,0.352141
-13,8,0.357579
-12,8,0.363002
-13,7,0.36793
-20,11,0.375307
-19,9,0.381509
-20,7,0.386298
-8,7,0.450712
-6,6,0.454974
-12,7,0.45979
-30,13,0.468643
-7,6,0.472805
-5,5,0.476325
-11,7,0.481322
-9,6,0.485543
-12,7,0.490358
-10,6,0.494514
-16,8,0.500088
-19,11,0.507481
-10,8,0.513015
-15,7,0.517985
-31,15,0.52796
-11,8,0.533548
-14,7,0.597996
-5,6,0.602482
-13,8,0.607923
-17,9,0.614272
-8,6,0.618486
-4,6,0.622662
-2,6,0.626813
-19,12,0.634923
-16,11,0.642328
-7,6,0.646496
-8,6,0.650752
-14,9,0.656848
-6,7,0.66167
-9,8,0.667225
-6,6,0.671377
-7,7,0.676154
-6,5,0.679657
-1,6,0.683946
-10,6,0.747894
-2,6,0.752208
-11,7,0.757039
-7,6,0.761196
-7,6,0.765433
-5,7,0.770221
-8,7,0.775016
-8,6,0.779182
-8,6,0.783445
-24,10,0.79017
-17,8,0.795606
-5,6,0.799858
-4,6,0.804017
-17,10,0.81075
-13,8,0.816292
-21,10,0.823023
-5,8,0.828469
-31,14,0.897422
-5,6,0.901641
-9,7,0.906433
-9,7,0.911232
-11,8,0.916788
-18,11,0.924173
-2,6,0.928313
-3,6,0.932559
-11,8,0.938012
-7,6,0.94218
-8,8,0.947673
-15,7,0.952648
-8,6,0.9568
-6,6,0.960971
-15,9,0.967176
-4,7,0.97199
-5,5,0.975776
-3,6,0.97995
-19,11,1.046711
-13,9,1.05295
-13,9,1.059022
-9,8,1.064546
-6,7,1.069407
-10,8,1.074851
-4,6,1.079008
-6,6,1.083265
-10,6,1.087415
-6,6,1.09158
-11,7,1.096376
-2,7,1.101299
-17,11,1.108672
-14,7,1.113469
-5,6,1.117728
-8,6,1.121878
-13,8,1.12732
-9,7,1.191755
-4,6,1.195961
-16,9,1.202537
-28,12,1.210656
-6,7,1.215662
-17,9,1.221758
-8,8,1.227209
-20,11,1.234726
-1,5,1.238239
-7,6,1.242402
-15,8,1.24804
-15,9,1.254239
-1,5,1.257765
-21,12,1.265948
-6,7,1.27074
-14,8,1.335417
-9,8,1.340914
-2,5,1.34442
-5,7,1.349461
-2,5,1.353127
-9,7,1.357971
-8,6,1.362211
-4,6,1.366552
-3,6,1.370705
-6,7,1.375496
-3,7,1.380287
-2,6,1.384561
-16,9,1.390671
-3,6,1.39483
-19,11,1.402354
-5,7,1.407145
-2,6,1.411287
-8,7,1.416225
-7,8,1.421672
-8,6,1.486854
-1,5,1.490501
0,5,1.49404
-5,7,1.499109
-8,8,1.504552
-3,6,1.508716
-11,8,1.514167
-10,8,1.519897
-7,7,1.524706
-3,6,1.528857
-6,6,1.533192
-6,6,1.537483
-3,6,1.541622
-11,9,1.547822
-17,9,1.554177
-11,9,1.560274
-5,7,1.565226
-6,7,1.570095
-2,6,1.574251
-3,6,1.637417
-2,6,1.641575
-8,7,1.646403
-7,6,1.65069
-4,7,1.655477
-8,7,1.66029
-12,7,1.66518
-5,6,1.669364
-8,7,1.674154
-7,7,1.67893
-7,6,1.683216
-4,5,1.686717
-4,6,1.690855
-6,6,1.694972
0,5,1.698593
-15,11,1.705931
-6,7,1.710711
-7,7,1.715634
-12,9,1.721763
-6,8,1.786776
-2,5,1.790315
-4,6,1.794464
-4,6,1.798738
0,6,1.803278
0,6,1.807521
-11,8,1.81296
-6,7,1.81817
-2,6,1.822312
-7,7,1.827103
-3,7,1.831995
0,6,1.83615
-4,6,1.840281
-4,6,1.84445
-4,6,1.84872
-5,7,1.853512
-9,7,1.858313
-1,5,1.861814
