#{"t_start": 1660922722.4149544, "env_id": null}
r,l,t
-70,25,0.02949
-16,8,0.090157
-6,6,0.095397
-10,7,0.101672
-15,8,0.108782
-19,11,0.182493
-23,10,0.192066
-5,6,0.197877
-14,8,0.204953
-100,34,0.300584
-3,5,0.305121
-11,7,0.389032
-10,7,0.395421
-13,8,0.402628
-14,8,0.40986
-6,6,0.489942
-10,9,0.498037
-9,6,0.503342
-15,7,0.509437
-7,6,0.515011
-15,8,0.597972
-14,7,0.604284
-15,8,0.611406
-42,18,0.701316
-11,7,0.707393
-5,6,0.712899
-16,10,0.721652
-6,7,0.804069
-12,7,0.810513
-17,9,0.818633
-8,7,0.824816
-23,10,0.909351
-11,6,0.914622
-9,6,0.920051
-9,7,0.926214
-4,6,1.007198
-10,8,1.014114
-18,9,1.02194
-10,7,1.028147
-7,7,1.03429
-10,7,1.11192
-8,7,1.118104
-7,6,1.123491
-6,6,1.128867
-6,6,1.134228
-10,7,1.215194
-4,6,1.220661
-7,6,1.225919
-4,6,1.231283
-4,6,1.236753
-4,6,1.318079
-11,8,1.324886
-5,5,1.329181
-8,6,1.334505
-4,6,1.339771
-9,7,1.42346
-8,6,1.428809
-5,6,1.434087
-3,5,1.438501
-6,6,1.443798
-5,6,1.524908
-3,5,1.529466
-25,12,1.539739
0,5,1.544079
-13,8,1.551056
2,5,1.631571
-8,6,1.636831
-15,10,1.645382
-8,7,1.651432
-11,7,1.73338
-2,6,1.738638
-4,6,1.743984
0,6,1.749331
-2,6,1.754558
-2,6,1.83557
-5,6,1.840894
-3,5,1.845297
-9,9,1.853204
-8,7,1.859386
-10,9,1.942389
5,5,1.946972
-5,6,1.952202
-1,5,1.95657
0,5,1.961111
-8,6,1.966538
-1,5,2.048073
-1,5,2.052575
-1,5,2.057103
-1,6,2.062313
3,5,2.06673
0,5,2.071145
-12,11,2.154898
-3,7,2.161169
-10,9,2.168976
-4,6,2.174281
-1,5,2.254766
1,5,2.259364
-9,8,2.266435
-8,8,2.273612
-5,8,2.356711
0,6,2.362181
1,5,2.366565
0,5,2.370918
2,5,2.375483
0,5,2.380151
2,5,2.463035
-36,18,2.478449
-21,12,2.488952
0,5,2.568944
-1,6,2.574443
-2,6,2.5798
-17,11,2.589354
-1,6,2.671865
-5,5,2.676267
-3,5,2.680748
-1,5,2.685257
-6,6,2.690595
0,5,2.695186
-4,6,2.776321
-4,6,2.78175
2,5,2.786247
-3,6,2.791473
-2,5,2.795942
0,5,2.800387
-1,5,2.880956
0,5,2.885434
3,5,2.889901
0,5,2.894379
-4,6,2.899705
2,5,2.904153
1,5,2.908617
4,5,2.987754
-4,7,2.993925
2,5,2.998466
0,5,3.002939
0,5,3.007401
-47,20,3.100578
1,5,3.105088
1,5,3.109552
1,5,3.11395
-10,9,3.198609
0,6,3.203993
-3,6,3.209382
-14,9,3.217165
1,5,3.298238
1,5,3.302874
1,5,3.307428
0,5,3.311809
-1,5,3.316172
1,5,3.320664
4,5,3.325138
1,5,3.404032
-3,7,3.410248
0,5,3.414718
0,5,3.419292
-3,6,3.424697
0,5,3.429085
2,5,3.509735
2,5,3.514162
0,5,3.518724
3,5,3.523307
2,5,3.527723
2,5,3.532055
2,5,3.612932
3,5,3.617494
1,6,3.622948
2,5,3.627402
2,5,3.631876
3,5,3.636415
2,5,3.717203
-6,7,3.723518
2,5,3.728171
4,5,3.732757
0,5,3.737303
3,5,3.741904
2,5,3.823771
2,5,3.828444
-1,7,3.8346
-2,6,3.839887
-2,6,3.845294
0,5,3.849849
0,5,3.930322
3,5,3.934824
0,5,3.939323
3,5,3.943816
-1,6,3.94913
4,5,3.953648
3,5,4.034482
-9,8,4.041455
2,5,4.045908
3,5,4.050378
3,5,4.054878
2,5,4.059261
3,5,4.139444
4,5,4.143928
2,5,4.148535
-5,9,4.15649
4,5,4.160876
1,5,4.243072
3,5,4.24762
3,5,4.252149
4,5,4.256576
3,5,4.260972
3,5,4.265543
3,6,4.270921
4,5,4.349028
-31,14,4.361181
2,5,4.36552
4,5,4.369974
-2,6,4.451756
-2,7,4.458146
0,7,4.464171
5,5,4.46854
2,5,4.473082
3,5,4.477677
5,5,4.558321
2,5,4.562753
-4,6,4.567879
5,5,4.572357
3,5,4.576818
1,5,4.58131
3,5,4.662323
1,5,4.666892
5,5,4.671383
4,5,4.675887
2,5,4.680466
3,5,4.684859
1,5,4.757646
3,5,4.762204
4,5,4.766693
3,6,4.772094
3,5,4.776612
5,5,4.780973
5,5,4.853729
-78,32,4.957724
3,5,4.962274
5,5,4.966713
4,5,4.971033
3,5,4.975518
-3,8,4.982593
4,5,5.055215
3,5,5.059853
3,5,5.067511
-5943,1328,8.038271
-1,5,8.110596
2,5,8.115172
-1,5,8.119454
4,5,8.123998
2,5,8.128453
2,5,8.133023
0,5,8.137329
2,5,8.225605
2,5,8.230227
1,5,8.234546
2,5,8.238867
1,5,8.243424
2,5,8.247945
3,5,8.336315
2,5,8.340887
2,5,8.345319
-1,6,8.350625
1,5,8.355099
3,5,8.35961
1,5,8.447749
-1,5,8.452377
2,5,8.456944
2,5,8.461338
2,5,8.465794
1,5,8.470237
2,5,8.474729
0,5,8.563103
2,5,8.567621
0,5,8.572103
2,5,8.576581
