#{"t_start": 1660921051.206062, "env_id": null}
r,l,t
-28,11,0.017312
-7,6,0.022758
-9,6,0.028102
-14,9,0.035889
-11,6,0.040988
-29,12,0.051318
-26,11,0.060842
-18,10,0.06921
-17,10,0.07779
-8,7,0.083812
-47,19,0.099636
-22,10,0.108167
-23,14,0.120338
-11,7,0.126262
-6,6,0.131422
-9,7,0.137568
-19,10,0.146312
-15,9,0.153952
-31,14,0.165762
-10,8,0.17269
-21,11,0.181957
-29,12,0.192151
-20,12,0.202124
-35,14,0.214104
-9,6,0.219199
-10,6,0.224572
-18,10,0.233234
-10,7,0.239373
-38,16,0.252705
-8,7,0.258744
-26,12,0.26881
-21,10,0.277312
-19,12,0.287333
-16,9,0.294997
-8,6,0.3004
-12,8,0.30728
-14,8,0.31403
-19,9,0.321662
-18,10,0.330372
-10,7,0.336476
-22,12,0.3469
-20,9,0.354347
-49,21,0.372193
-20,9,0.379832
-14,8,0.386821
-15,9,0.39462
-21,9,0.402368
-30,15,0.415072
-16,7,0.421034
-20,9,0.428752
-18,10,0.437053
-19,8,0.443975
-16,8,0.547287
-12,7,0.553158
-30,12,0.563582
-18,8,0.570199
-15,9,0.57803
-30,15,0.590702
-20,11,0.600207
-14,8,0.607675
-25,11,0.617613
-11,7,0.623875
-14,8,0.630668
-39,17,0.645422
-10,7,0.651638
-12,8,0.658822
-16,10,0.667685
-10,7,0.674048
-8,8,0.68107
-25,13,0.692171
-26,11,0.701598
-12,6,0.706695
-18,9,0.714643
-7,7,0.72102
-24,12,0.731511
-11,8,0.739545
-28,12,0.750049
-5,5,0.754669
-10,8,0.761714
-22,11,0.771147
-25,12,0.781578
-34,14,0.793632
-13,8,0.800678
-7,6,0.806051
-6,6,0.811265
-8,7,0.817471
-32,14,0.829631
-4,6,0.834798
-7,7,0.840744
-7,6,0.846199
-26,11,0.855603
-8,7,0.861691
-45,18,0.877232
-19,11,0.886435
-19,10,0.895027
-19,11,0.904214
-12,9,0.912178
-10,7,0.918175
-17,10,0.926706
-9,8,0.933622
-29,11,0.944283
-15,9,0.952737
-23,10,0.961275
-25,13,0.972244
-10,8,0.979261
-22,13,1.123079
-12,8,1.130101
-14,8,1.138001
-15,9,1.148247
-34,13,1.159471
-26,14,1.171385
-26,12,1.181835
-20,11,1.191118
-15,10,1.199697
-16,9,1.207705
-24,11,1.217654
-47,19,1.23374
-16,10,1.242278
-3,6,1.247506
-32,16,1.261039
-13,8,1.268039
-15,8,1.274969
-25,12,1.284988
-18,8,1.291962
-25,11,1.301219
-29,11,1.310748
-5,5,1.315132
-30,13,1.326261
-22,12,1.336143
-15,9,1.343974
-22,10,1.352234
-20,11,1.361648
-13,9,1.369477
-31,14,1.38118
-17,10,1.389734
-12,7,1.396038
-22,14,1.408128
-23,13,1.418969
-11,9,1.426845
-27,12,1.437134
-7,7,1.443314
-18,9,1.450807
-8,7,1.456828
-24,10,1.465639
-16,9,1.473481
-10,7,1.479639
-18,9,1.487352
-41,17,1.501638
-6,6,1.50693
-19,10,1.515466
-14,8,1.522481
-3,5,1.526825
-21,9,1.534693
-11,9,1.542648
-14,8,1.549782
-21,12,1.559847
-18,9,1.701678
-21,11,1.710939
-33,14,1.722857
-30,13,1.734165
-16,11,1.743367
-24,11,1.75276
-11,8,1.7596
-32,18,1.775121
-21,11,1.784333
-50,20,1.801079
-53,19,1.817357
-15,10,1.825737
-17,10,1.834251
-9,9,1.841848
-13,8,1.848762
-12,8,1.855918
-34,16,1.869379
-16,10,1.87803
-22,11,1.887304
-36,18,1.902425
-13,10,1.911057
-24,10,1.919642
-11,8,1.926667
-6,7,1.932752
-28,15,1.945266
-5,6,1.9505
-12,8,1.957246
-40,18,1.972477
-42,18,1.98785
-19,11,1.9972
-22,10,2.005815
-10,8,2.012832
-4,6,2.018032
-29,14,2.03005
-29,14,2.041697
-34,16,2.055303
-27,13,2.066589
-41,20,2.083371
-39,15,2.095966
-50,23,2.115307
-9,8,2.1221
-16,10,2.130753
-20,11,2.278638
-9,6,2.283937
-10,7,2.289745
-34,18,2.304773
-22,12,2.315031
-26,11,2.324433
-19,11,2.333566
-29,13,2.344659
-25,14,2.356522
-27,11,2.365751
-39,16,2.379291
-54,22,2.397578
-39,18,2.412845
-28,13,2.423821
-18,10,2.432362
-18,10,2.440859
-26,15,2.453673
-30,16,2.466986
-33,17,2.481214
-17,11,2.490563
-40,15,2.503065
-19,10,2.511646
-15,11,2.520832
-20,11,2.530006
-46,20,2.547006
-10,9,2.554693
-3,6,2.559962
-55,23,2.579088
-17,8,2.585785
-13,7,2.591879
-18,12,2.601914
-31,14,2.613735
-31,16,2.627405
-8,8,2.634242
-7,6,2.639451
-20,10,2.648132
-16,10,2.65656
-11,7,2.662592
-10,8,2.669555
-13,8,2.676571
-24,12,2.686958
-11,7,2.693124
-15,9,2.700691
-38,18,2.859382
-37,19,2.875257
-21,12,2.885477
-25,13,2.896266
-20,10,2.90472
-64,29,2.929285
-60,28,2.952743
-22,14,2.964429
-18,11,2.973741
-35,16,2.98728
-14,9,2.994843
-17,12,3.005117
-19,13,3.016541
-24,12,3.026862
-23,9,3.034385
-6,6,3.039467
-20,10,3.048007
-24,11,3.057438
-18,9,3.065243
-47,22,3.083814
-56,26,3.105432
-50,21,3.122903
-32,16,3.136281
-30,16,3.149887
-44,18,3.16489
-4,5,3.169454
-19,12,3.179739
-34,15,3.192447
-28,16,3.2058
-14,10,3.214575
-31,16,3.227858
-20,12,3.238247
-23,14,3.250134
-58,26,3.271541
-20,10,3.2802
-32,13,3.437212
-37,21,3.455181
-46,23,3.474241
-17,9,3.481979
-20,10,3.490691
-49,24,3.510734
-25,15,3.523521
-41,22,3.543192
-21,13,3.554197
-51,25,3.575318
-11,8,3.58213
-30,12,3.592342
-16,11,3.601614
-39,21,3.620064
-20,11,3.62937
-17,10,3.63812
-11,8,3.645083
-50,26,3.66715
-31,18,3.682663
-23,11,3.691965
-29,16,3.70537
-20,10,3.713811
-31,16,3.727467
-12,10,3.736172
-21,14,3.749376
-27,17,3.763608
-16,10,3.772123
-24,14,3.784168
-23,13,3.794996
-27,15,3.807745
-24,13,3.818547
-38,19,3.834811
-46,23,3.854247
-19,11,3.863495
-13,10,4.028573
-38,19,4.049059
-17,11,4.060517
-91,42,4.105188
-32,22,4.129455
-34,19,4.150501
-51,27,4.180295
-4,6,4.187296
-27,13,4.20215
-16,12,4.215846
-33,21,4.239494
-21,12,4.25307
-54,31,4.28745
-34,18,4.307574
-32,19,4.328567
-18,12,4.342013
-26,14,4.357829
-11,8,4.367061
-27,15,4.384
-55,26,4.41278
-49,27,4.442669
-30,17,4.461655
-36,22,4.486026
-42,21,4.509331
-30,17,4.528512
-60,32,4.563814
-59,32,4.798917
-21,15,4.815848
-107,54,4.87528
-43,27,4.905158
-46,26,4.934249
-23,15,4.951064
-30,16,4.968989
-21,14,4.984741
-35,23,5.010186
-42,27,5.039793
-52,30,5.072945
-24,15,5.089773
-79,42,5.136027
-19,12,5.149513
-28,15,5.166346
-38,20,5.188347
-56,31,5.222554
-42,22,5.247123
-43,25,5.275007
-11,11,5.287627
-25,15,5.304251
-16,9,5.314666
-66,34,5.35191
-38,25,5.581488
-17,19,5.602746
-78,57,5.665896
-18,14,5.681652
-23,17,5.700806
-71,42,5.747739
-41,27,5.777413
-26,18,5.797572
-109,61,5.86477
-25,19,5.886
-18,14,5.901727
-34,21,5.924953
-41,25,5.953315
-13,12,5.966695
-35,20,5.988909
-81,44,6.037927
-28,18,6.057847
-41,25,6.085615
-16,12,6.099114
-21,17,6.118252
-14,12,6.33108
-9,10,6.342547
-29,23,6.368186
-13,10,6.379763
-2,6,6.386747
-46,25,6.414176
-15,12,6.427612
-11,12,6.441123
-70,48,6.493748
-12,10,6.505077
-21,17,6.524216
-10,9,6.534525
-18,13,6.549182
-44,31,6.582586
-25,20,6.604033
-31,22,6.627975
-27,15,6.644305
-52,31,6.676543
-9,10,6.687316
-46,31,6.719754
-28,17,6.738778
-42,29,6.770627
-40,30,6.803515
-42,27,6.831371
-19,19,6.847869
-30,24,6.868362
-20,16,7.012716
-52,27,7.035472
-27,16,7.04897
-48,25,7.070023
-51,32,7.096831
-30,19,7.112867
-17,13,7.123908
-17,13,7.135038
-26,18,7.150139
-36,21,7.167722
-64,34,7.196244
-16,13,7.207158
-27,19,7.223175
-4,8,7.230241
-73,37,7.260904
-19,11,7.270334
-39,18,7.285374
-11,9,7.293267
-26,19,7.309244
-32,22,7.327706
-47,28,7.355429
-23,15,7.368069
-47,25,7.389364
-22,15,7.401876
-60,33,7.430186
-10,9,7.438037
-41,24,7.596823
-12,11,7.606415
-19,12,7.616618
-15,11,7.626024
-23,16,7.639567
-9,11,7.649134
-13,12,7.659394
-15,12,7.669629
-6,10,7.678133
-13,12,7.688464
-10,8,7.69555
-17,9,7.703289
-19,14,7.714985
-18,14,7.727093
-26,17,7.741533
-30,19,7.757729
-28,19,7.773653
-18,11,7.783365
-25,16,7.796968
-33,18,7.812333
-15,13,7.823446
-31,19,7.839868
-16,15,7.852504
-23,16,7.866116
-26,17,7.880597
-22,15,7.893385
-11,9,7.901113
-40,21,7.918723
-46,26,7.940675
-19,16,7.954273
-15,12,7.964658
-18,16,7.978204
-16,14,7.989877
-19,14,8.001799
-34,19,8.017626
-8,8,8.167651
-10,10,8.176421
-8,7,8.182257
-34,19,8.198199
-24,17,8.21257
-24,15,8.225147
-15,12,8.23537
-18,11,8.244756
-45,24,8.264922
-26,17,8.279237
-31,17,8.293605
-13,10,8.302225
-19,14,8.313844
-19,14,8.325801
-24,18,8.340748
-1,5,8.34523
-4,8,8.352072
-42,21,8.36969
-22,13,8.380915
-28,14,8.392892
-25,16,8.406338
-20,14,8.418038
