#{"t_start": 1660921834.0899048, "env_id": null}
r,l,t
-28,11,0.085549
-3,6,0.17093
-17,11,0.262326
-17,8,0.351445
-58,22,0.615849
-28,13,0.709157
-12,7,0.797298
-19,10,0.88919
-11,7,0.977437
-35,12,1.151907
-32,12,1.24534
-10,6,1.332621
-15,7,1.421487
-13,6,1.508281
-12,6,1.51369
-17,8,1.602362
-19,8,1.692364
-10,6,1.779791
-11,6,1.868287
-14,8,1.957147
-33,14,2.132723
-15,7,2.221273
-28,12,2.313842
-11,7,2.402201
-8,6,2.491014
-35,13,2.584693
-33,13,2.764064
-6,5,2.862738
-18,9,2.968883
-12,8,3.076596
-13,7,3.183481
-22,9,3.29393
-9,6,3.299376
-9,6,3.405496
-20,8,3.516732
-13,7,3.624337
-14,7,3.733126
-7,6,3.839989
-21,9,3.94823
-12,7,4.056246
-10,6,4.061617
-16,7,4.168269
-16,7,4.276824
-13,7,4.383627
-10,6,4.491275
-4,5,4.495954
-13,7,4.603142
-19,8,4.712777
-11,6,4.819609
-12,7,4.926953
-11,6,5.033277
-9,6,5.038717
-14,8,5.14738
-10,7,5.254997
-7,5,5.360132
-12,6,5.467319
-4,5,5.471693
-14,7,5.578409
-13,7,5.685328
-7,6,5.79309
-5,5,5.797552
-8,6,5.903902
-8,6,6.010152
-5,5,6.115941
-4,5,6.1204
-3,5,6.225876
-5,5,6.230404
-4,5,6.335722
-18,8,6.443443
-5,5,6.548639
-10,7,6.657204
-6,5,6.661808
-6,6,6.767991
-6,5,6.873684
-4,5,6.878195
-7,5,6.983328
-4,5,6.987773
-14,8,7.09585
-12,7,7.202913
-170,41,7.68946
-9,6,7.773929
-21,8,7.883582
-4,6,7.989794
-5,5,8.096341
-10,6,8.10164
-9,6,8.207592
-4,5,8.313483
-9,6,8.318947
-10,6,8.42552
-3,5,8.532259
-8,6,8.638325
-8,6,8.643847
-10,6,8.749513
-10,7,8.856306
-6,6,8.962286
-6,5,8.966692
-4,5,9.0738
-4,5,9.179149
-2,5,9.183732
-9,6,9.290103
-4,5,9.395107
-2,5,9.399788
-6,5,9.505168
-3,5,9.509577
-3,5,9.61427
-1,5,9.720708
-1,5,9.725182
-1,5,9.829878
0,5,9.934545
-2,5,9.939034
-8,7,10.045492
0,5,10.150237
-1,5,10.154753
-2,5,10.260914
-3,6,10.367121
-9,7,10.474293
-14,9,10.58286
0,5,10.587387
-1,5,10.692548
-6,6,10.798202
0,5,10.802746
-2,5,10.908911
-2,5,11.013521
-5,6,11.018925
-2,5,11.124051
-3,5,11.229335
-3,5,11.233816
-3,5,11.339308
-5,5,11.343937
-2,5,11.449644
-6,6,11.555665
-1,5,11.560159
-4,6,11.670234
-42,14,11.884427
-774,209,14.115009
1,5,14.22173
-4,5,14.226266
-1,5,14.332904
