#{"t_start": 1660923095.3447657, "env_id": null}
r,l,t
-11,7,0.009507
-19,12,0.020603
-13,8,0.026561
-20,9,0.03319
-19,8,0.038651
-17,7,0.043449
-29,13,0.052356
-12,8,0.057772
-27,12,0.065956
-28,13,0.074615
-19,10,0.081512
-23,11,0.088922
-37,14,0.098578
-16,7,0.103423
-26,11,0.11085
-23,11,0.118369
-12,8,0.123812
-27,10,0.130735
-12,8,0.136283
-13,7,0.141063
-22,10,0.14794
-47,19,0.160637
-15,8,0.166251
-42,18,0.17825
-19,11,0.185676
-30,13,0.194416
-15,9,0.200691
-21,12,0.20838
-14,8,0.213748
-17,8,0.218776
-23,10,0.225097
-20,11,0.232152
-25,10,0.238559
-21,9,0.244399
-28,12,0.25267
-10,8,0.257841
-49,19,0.269812
-20,9,0.275415
-27,14,0.285093
-20,10,0.29145
-14,8,0.296742
-18,10,0.303162
-10,7,0.307695
-15,8,0.312887
-8,6,0.316801
-39,16,0.326809
-11,7,0.331315
-16,9,0.337489
-8,6,0.341418
-17,9,0.347213
-21,9,0.352951
-10,8,0.358113
-6,6,0.362039
-8,6,0.365968
-25,12,0.373532
-18,9,0.37928
-9,6,0.383196
-24,12,0.390753
-13,8,0.395921
-14,8,0.401063
-25,12,0.408608
-18,9,0.41435
-14,7,0.418872
-17,9,0.424602
-14,7,0.429163
-5,5,0.432474
-24,14,0.441246
-16,10,0.447613
-15,8,0.452733
-33,12,0.460285
-15,9,0.466009
-30,13,0.474178
-36,14,0.482922
-16,8,0.487911
-8,6,0.491709
-25,13,0.499997
-5,6,0.503806
-19,9,0.509393
-16,10,0.515716
-11,7,0.520138
-22,10,0.52633
-25,13,0.534403
-20,10,0.540728
-16,8,0.545841
-17,9,0.551442
-15,8,0.556448
-23,10,0.562722
-21,10,0.568997
-54,21,0.58185
-22,12,0.589226
-27,13,0.59732
-13,9,0.602979
-13,8,0.607985
-18,9,0.613697
-13,7,0.618114
-8,6,0.62191
-14,9,0.627477
-17,10,0.633759
-21,9,0.639356
-7,6,0.64315
-11,7,0.647676
-7,7,0.652076
-27,12,0.659436
-26,11,0.666346
-7,5,0.669568
-23,11,0.67632
-35,15,0.685578
-17,11,0.692368
-16,11,0.699393
-19,10,0.709106
-13,9,0.714921
-14,9,0.720754
-22,10,0.727089
-36,15,0.737244
-25,11,0.744342
-11,8,0.749695
-44,17,0.760221
-31,15,0.769711
-14,8,0.774742
-16,8,0.779925
-21,10,0.786319
-22,10,0.792722
-34,13,0.800981
-25,12,0.808577
-8,5,0.811896
-29,12,0.819479
-9,7,0.824016
-16,8,0.829143
-26,12,0.836708
-20,9,0.842921
-26,10,0.849323
-29,14,0.858117
-9,6,0.862044
-13,9,0.867804
-12,7,0.872334
-20,11,0.879394
-30,15,0.888589
-28,10,0.894844
-8,7,0.899384
-18,9,0.905048
-18,9,0.910621
-14,7,0.915113
-23,13,0.923084
-5,6,0.92688
-32,15,0.936147
-12,8,0.941179
-26,11,0.948057
-35,14,0.956776
-16,9,0.96261
-17,8,0.96802
-18,10,0.974192
-8,6,0.977993
-27,12,0.98548
-20,9,0.991063
-15,9,0.996782
-15,7,1.001314
-21,10,1.007492
-20,11,1.014385
-10,7,1.018774
-24,12,1.026158
-24,10,1.032479
-11,7,1.036879
-25,12,1.044394
-28,12,1.051883
-17,8,1.056881
-16,10,1.063183
-8,8,1.068219
-12,8,1.073223
-24,10,1.079499
-18,9,1.085151
-14,9,1.090737
-14,8,1.095876
-31,14,1.104526
-38,15,1.114202
-11,9,1.119789
-24,12,1.127182
-9,7,1.13168
-15,9,1.137436
-26,12,1.144828
-14,7,1.149354
-28,11,1.156113
-14,9,1.161797
-39,17,1.172223
-7,6,1.176031
-44,18,1.187128
-36,17,1.197619
-25,11,1.204589
-9,6,1.208417
-11,7,1.212934
-8,5,1.216196
-9,6,1.220031
-18,10,1.226261
-7,6,1.230177
-16,9,1.23578
-21,10,1.24198
-27,13,1.250045
-26,13,1.257999
-19,8,1.26312
-21,9,1.268954
-18,10,1.275105
-23,11,1.282186
-8,8,1.287938
-21,10,1.294283
-13,8,1.299522
-18,9,1.305448
-21,9,1.311431
-6,7,1.316779
-24,11,1.323718
-35,15,2.41889
-16,9,2.425012
-27,11,2.432583
-7,8,2.438019
-16,10,2.444744
-19,10,2.451636
-29,12,2.45966
-23,11,2.467247
-21,12,2.475263
-16,8,2.480871
-23,10,2.487619
-12,9,2.493776
-12,7,2.49898
-34,15,2.509021
-15,8,2.514606
-5,6,2.518754
-14,9,2.524835
-16,8,2.530425
-10,7,2.535219
-16,8,2.540767
-18,10,2.547651
-8,6,2.5518
-19,9,2.557848
-24,12,2.56602
-21,12,2.57401
-23,11,2.58203
-24,9,2.588114
-26,13,2.596908
-24,11,2.604337
-45,19,2.616268
-4,6,2.62008
-29,13,2.628082
-16,9,2.633853
-17,10,2.640052
-20,9,2.645634
-17,10,2.65195
-22,10,2.658108
-35,15,2.667433
-15,8,2.672413
-2,5,2.675623
-15,11,2.682615
-13,6,2.686488
-19,10,2.692677
-12,8,2.697942
-13,7,2.702483
-19,10,2.708698
-7,6,2.712521
-14,8,2.717908
-15,8,2.722999
-19,10,2.729276
-12,8,2.734444
-16,8,2.739432
-18,8,2.744417
-23,10,2.750767
-14,6,2.754627
-21,11,2.761822
