#{"t_start": 1660921877.301989, "env_id": null}
r,l,t
-18,11,0.017874
-22,10,0.027002
-20,10,0.036015
-36,14,0.048139
-18,9,0.055896
-17,9,0.063811
-17,8,0.070709
-25,14,0.082718
-25,12,0.093265
-27,14,0.105178
-15,8,0.112201
-12,7,0.118356
-12,8,0.125468
-12,7,0.131609
-29,11,0.141018
-10,6,0.146312
-33,14,0.158538
-13,8,0.165479
-23,11,0.174931
-17,10,0.183602
-17,8,0.190556
-9,8,0.197604
-6,6,0.203048
-38,16,0.216892
-42,15,0.229699
-6,6,0.235144
-8,6,0.240338
-20,11,0.250106
-26,11,0.259601
-34,12,0.270208
-15,9,0.278004
-35,13,0.289205
-13,9,0.296797
-21,10,0.305585
-40,17,0.320166
-20,10,0.328864
-15,9,0.336642
-5,5,0.341114
-13,7,0.347298
-17,7,0.353485
-26,12,0.363801
-13,7,0.369998
-6,6,0.375177
-20,9,0.382941
-32,13,0.394194
-38,14,0.406464
-13,9,0.414484
-12,10,0.423392
-21,11,0.4327
-31,12,0.443098
-8,7,0.449228
-13,8,0.563711
-20,12,0.573987
-3,5,0.578549
-15,8,0.58554
-21,10,0.594331
-14,10,0.602736
-23,10,0.611541
-15,10,0.620439
-9,8,0.627556
-14,7,0.633712
-15,9,0.641584
-17,9,0.649264
-6,6,0.654696
-21,10,0.663464
-32,14,0.675323
-39,16,0.689063
-12,7,0.695332
-30,13,0.706659
-20,10,0.715255
-13,8,0.722248
-15,8,0.729395
-28,13,0.740391
-10,9,0.748397
-13,7,0.754648
-30,12,0.765109
-14,7,0.771173
-22,10,0.779976
-19,11,0.789342
-27,13,0.800519
-13,7,0.806719
-14,7,0.812965
-15,10,0.821667
-41,16,0.835576
-11,8,0.842743
-37,15,0.855516
-21,13,0.866807
-16,8,0.873772
-47,18,0.889323
-22,12,0.89942
-24,10,0.908245
-13,9,0.915883
-13,7,0.922122
-10,8,0.929253
-24,10,0.938111
-20,10,0.946971
-16,9,0.954577
-21,10,0.963418
-34,14,0.975837
-17,8,0.982818
-18,10,0.991554
-18,9,0.999399
-8,7,1.005692
-52,20,1.165391
-10,7,1.171623
-13,8,1.178663
-15,9,1.186523
-9,7,1.192757
-6,6,1.198149
-14,7,1.204408
-11,8,1.21155
-26,13,1.222666
-9,7,1.228826
-12,7,1.235054
-15,10,1.243613
-6,6,1.248719
-46,18,1.264156
-15,8,1.271029
-3,5,1.275625
-21,9,1.283623
-25,13,1.294687
-14,7,1.300894
-23,14,1.313096
-27,12,1.323581
-16,8,1.33065
-14,9,1.338579
-3,6,1.343901
-29,14,1.355717
-11,9,1.363615
-23,12,1.373825
-12,7,1.379864
-29,12,1.390199
-41,16,1.403883
-11,6,1.408986
-35,15,1.421896
-17,10,1.430354
-17,8,1.437348
-28,16,1.450689
-26,10,1.459447
-15,9,1.467077
-18,9,1.474929
-19,10,1.483412
-17,10,1.492075
-6,5,1.496612
-47,18,1.512114
-13,8,1.518949
-9,7,1.525137
-12,9,1.533073
-17,10,1.541802
-15,10,1.550417
-12,8,1.557478
-20,10,1.566252
-14,7,1.572234
-24,10,1.580884
-41,19,1.747802
-26,14,1.760067
-27,14,1.772466
-53,20,1.789744
-39,16,1.803573
-21,12,1.813954
-28,13,1.82533
-16,10,1.833947
-15,8,1.841088
-7,8,1.848329
-20,11,1.85792
-30,14,1.869888
-21,9,1.877853
-18,11,1.887616
-18,9,1.895591
-11,8,1.902557
-20,11,1.9121
-34,15,1.925219
-35,14,1.937212
-9,8,1.944383
-8,6,1.949619
-10,7,1.955815
