#{"t_start": 1660923023.7062886, "env_id": null}
r,l,t
-70,25,0.030493
-23,11,0.039703
-25,11,0.049194
-13,8,0.05636
-18,11,0.065938
-11,6,0.071179
-13,8,0.078248
-42,18,0.093611
-21,10,0.102315
-23,12,0.112854
-11,9,0.120866
-22,11,0.13047
-18,9,0.138304
-34,13,0.14957
-28,12,0.159973
-6,6,0.164861
-16,10,0.173681
-16,8,0.180636
-11,8,0.187533
-27,14,0.199687
-3,5,0.204169
-32,13,0.215299
-29,13,0.226463
-20,9,0.234212
-12,7,0.240381
-19,11,0.250081
-22,11,0.259475
-18,10,0.268262
-20,11,0.277662
-13,8,0.284716
-21,10,0.29355
-29,12,0.303975
-4,5,0.308354
-10,7,0.314479
-31,13,0.325774
-15,7,0.331886
-15,8,0.338786
-13,7,0.34505
-14,9,0.352885
-34,16,0.366737
-19,10,0.375204
-14,8,0.382163
-13,9,0.390083
-29,12,0.400493
-29,12,0.410944
-9,7,0.416943
-15,9,0.424912
-45,19,0.441451
-11,7,0.447613
-14,8,0.843657
-35,19,0.859714
-13,8,0.866788
-16,9,0.874636
-12,7,0.88075
-6,6,0.885996
-19,9,0.893827
-14,9,0.90175
-11,8,0.90851
-15,9,0.916066
-20,12,0.926352
-15,9,0.934119
-15,7,0.94005
0,5,0.944501
-14,7,0.950702
-3,6,0.956123
-10,6,0.961375
-18,7,0.967438
-4,5,0.971961
-16,9,0.979714
-14,8,0.986586
-8,5,0.991151
-10,7,0.997396
-3,5,1.001963
-15,10,1.010485
-20,9,1.018174
-21,10,1.02695
-14,10,1.035569
-14,8,1.042502
-16,8,1.049586
-19,8,1.056671
-14,10,1.065242
-16,9,1.073079
-1,5,1.077549
-7,6,1.082861
-13,7,1.089117
-19,9,1.096997
-21,9,1.104746
-21,9,1.113295
-14,7,1.119282
-7,7,1.125379
-13,9,1.133258
-7,7,1.139511
-14,9,1.147229
-15,8,1.154178
-13,7,1.160396
-13,11,1.170038
-7,6,1.175453
-19,12,1.185489
-4,5,1.190058
-5,6,1.195423
-7,6,1.200736
-5,6,1.206384
-5,5,1.211393
-11,6,1.216933
-23,11,1.226561
-25,12,1.236737
-11,6,1.242138
-10,8,1.249299
-84,28,1.273018
-12,7,1.279333
-23,10,1.287973
-1,5,1.726462
-15,7,1.732513
-10,7,1.738738
-4,6,1.744043
-8,6,1.749269
-7,7,1.75536
-23,12,1.765719
-7,6,1.771083
-10,6,1.776246
-18,9,1.784022
-20,10,1.792646
-5,6,1.798033
-4,6,1.803241
-17,10,1.812327
-8,6,1.81786
-23,11,1.82725
-9,7,1.833452
-16,10,1.842266
-10,7,1.848437
-10,6,1.85379
-7,5,1.858265
-4,6,1.863585
-9,8,1.870517
-19,9,1.878448
-16,9,1.88624
-3,5,1.890746
-16,10,1.899361
-10,6,1.904685
-5,5,1.90927
-15,8,1.916311
-13,9,1.924025
-15,8,1.931031
-8,8,1.938111
-13,8,1.945104
-8,6,1.950553
-6,7,1.956815
-10,7,1.963024
-4,5,1.967559
-4,5,1.971909
-7,6,1.976938
-9,7,1.983148
-14,8,1.990267
-13,8,1.997312
-7,7,2.003628
-8,6,2.008942
-1,5,2.013518
-27,11,2.023106
-13,8,2.029897
-4,6,2.035215
-12,8,2.042221
-6,5,2.046804
-7,6,2.052129
-4,5,2.056651
-8,8,2.063837
-6,7,2.070093
-6,7,2.076294
-24,13,2.087313
-16,9,2.095106
-3,6,2.100432
-9,8,2.107621
-6,6,2.112863
-24,11,2.122515
-12,7,2.128637
-8,7,2.134854
-5,6,2.140218
-18,10,2.148768
-8,6,2.15407
-6,6,2.159391
-7,5,2.163948
-23,11,2.173406
-10,9,2.640056
-12,8,2.647268
-11,9,2.655093
-13,10,2.663614
-13,9,2.6715
-19,9,2.67939
0,5,2.683914
-10,7,2.690156
-1,6,2.695502
-7,6,2.700838
-5,5,2.705381
-6,7,2.711462
-29,12,2.721705
-4,6,2.727089
-26,12,2.737508
-9,7,2.743675
-4,7,2.749839
1,5,2.754446
-16,8,2.761486
-13,9,2.76934
-11,7,2.775553
-1,5,2.779972
-3,5,2.784533
-10,7,2.790727
-20,10,2.799363
-9,7,2.805636
-3,5,2.810163
-9,6,2.815484
-28,14,2.827513
-13,8,2.834525
-1,5,2.838997
-4,6,2.844269
-19,10,2.852895
-5,8,2.859943
-13,7,2.866264
-17,9,2.873981
-17,9,2.88183
-6,8,2.888728
-10,7,2.894938
-16,10,2.903648
-1,5,2.908249
-13,9,2.916108
-16,8,2.923021
-6,7,2.929185
-8,8,2.936158
-6,6,2.941529
-3,6,2.946878
-5,5,2.95135
-14,8,2.958394
-3,5,2.962886
-6,6,2.968264
-10,8,2.975336
-7,5,2.97986
-13,7,2.986083
-4,6,2.99141
-7,6,2.996703
-5,7,3.002948
-11,8,3.009814
-11,8,3.017136
-4,5,3.021788
-12,9,3.029529
-15,9,3.037354
-10,6,3.042675
-14,11,3.052283
-10,6,3.057586
-3,5,3.062047
-3,5,3.066585
-8,5,3.07124
-6,5,3.075736
-8,8,3.082523
-11,8,3.569997
-15,9,3.577721
-2,5,3.582258
-36,15,3.595361
-4,5,3.59985
-11,9,3.607601
-6,6,3.612982
-5,6,3.618375
-7,7,3.624657
-3,6,3.629887
-10,7,3.636103
-2,5,3.640726
-22,11,3.650395
-4,5,3.654845
-2,6,3.660069
-2,5,3.664594
-2,5,3.669101
-5,7,3.675164
-2,6,3.680381
1,5,3.685046
-5,5,3.689545
-5,6,3.694807
-2,6,3.700188
-8,6,3.705573
-1,6,3.710784
0,6,3.716123
0,5,3.720582
2,6,3.726016
-2,5,3.730457
-1,5,3.734956
-7,5,3.739448
-3,5,3.74399
-2,5,3.748576
-1,5,3.75309
0,5,3.757632
1,5,3.762187
-5,6,3.767632
-3,6,3.773053
-15,9,3.78099
-11,8,3.788008
-1,5,3.792421
-6,6,3.797747
-2,5,3.802236
-4,6,3.807582
-3,6,3.812847
-4,6,3.818156
-7,8,3.825176
-6,6,3.830397
-6,6,3.835641
-11,8,3.842724
-12,7,3.848861
-5,5,3.853372
-4,7,3.859535
-2,5,3.864002
-2,5,3.868496
-3,6,3.873697
-18,11,3.883265
-9,7,3.889342
-3,5,3.893727
-13,8,3.90092
-1,5,3.905297
-7,7,3.91129
-7,8,3.918283
-13,9,3.92624
-8,9,3.933968
-4,8,3.940806
-14,8,3.947924
-8,7,3.953977
-8,6,3.959351
-7,8,3.966325
-15,9,3.974334
-13,7,3.980573
-3,5,3.985098
-5,5,3.989651
-2,5,3.994215
-14,8,4.001272
0,5,4.005721
-7,9,4.013392
-3,5,4.017871
-6,6,4.632887
-1,5,4.637459
-1,5,4.641978
0,5,4.646405
-1,5,4.650859
-2,5,4.655318
3,5,4.659772
-5,6,4.665026
-39,17,4.679282
-11,8,4.68625
-8,6,4.691598
-6,5,4.69617
-3,5,4.700596
-1,5,4.705062
-3,7,4.711203
2,5,4.715667
-1,5,4.72018
-1,5,4.724656
-5,5,4.729097
-4,5,4.733562
2,5,4.738056
1,5,4.742502
-1,5,4.746991
-3,5,4.751396
0,5,4.755734
2,5,4.760305
-6,6,4.765656
-10,9,4.773592
1,5,4.777966
-6,7,4.784003
-5,6,4.789406
