#{"t_start": 1660922593.0476649, "env_id": null}
r,l,t
-18,11,0.019169
-22,10,0.028379
-20,10,0.037055
-35,14,0.049193
-18,9,0.056937
-17,9,0.064795
-17,8,0.071947
-25,14,0.08384
-25,12,0.094149
-27,14,0.1063
-15,8,0.113787
-12,7,0.119946
-12,8,0.126941
-12,7,0.133152
-29,11,0.142655
-10,6,0.147878
-33,14,0.159935
-13,8,0.166989
-23,11,0.176539
-17,10,0.185424
-17,8,0.192565
-9,8,0.199696
-6,6,0.205164
-49,19,0.221266
-4,5,0.225817
-20,10,0.234436
-12,7,0.240441
-23,12,0.250875
-31,12,0.261098
-34,12,0.271516
-15,9,0.279397
-35,13,0.290494
-13,9,0.298534
-21,10,0.307271
-40,17,0.321887
-20,10,0.330483
-15,9,0.338565
-5,5,0.343139
-13,7,0.349364
-17,7,0.355444
-16,9,0.363262
-19,9,0.371143
-9,7,0.377198
-20,9,0.384924
-32,13,0.39621
-37,14,0.408393
-13,9,0.416267
-12,10,0.424936
-26,12,0.435224
-41,16,0.448881
-36,15,0.46157
-12,8,0.468694
-7,7,0.474851
-21,10,0.483425
-19,9,0.491256
-7,7,0.497414
-6,6,0.502661
-56,23,0.522039
-8,6,0.527405
-6,6,0.532789
-22,11,0.542579
-21,10,0.551507
-29,13,0.562707
-21,10,0.571412
-24,10,0.580231
-16,8,0.587203
-21,11,0.596611
-21,9,0.604587
-19,9,0.612344
-30,14,0.624433
-34,16,0.638245
-31,14,0.650165
-19,10,0.658874
-23,11,0.66851
-31,15,0.681633
-18,10,0.690142
-21,10,0.699033
-2,6,0.704235
-40,17,0.718932
-11,7,0.725106
-37,14,0.737034
-15,8,0.744051
-20,13,0.75513
-18,9,0.76301
-22,11,0.772446
-35,14,0.784576
-13,9,0.792339
-12,7,0.79849
-13,8,0.805634
-12,6,0.81104
-19,9,0.819018
-9,7,0.825125
-22,11,0.834737
-18,11,0.84426
-24,10,0.852979
-15,8,0.859903
-9,6,0.865277
-32,14,0.8773
-38,15,0.890102
-20,9,0.897824
-13,9,0.905738
-19,10,0.914421
-24,8,0.921604
-11,7,0.927848
-47,18,0.943176
-27,12,0.953547
-16,7,0.959586
-22,12,0.970013
-21,9,0.977823
-21,9,0.985686
-21,9,0.993641
-25,10,1.00249
-19,10,1.011358
-7,7,1.017443
-20,10,1.026055
-15,11,1.035815
-10,8,1.042783
-13,7,1.048842
-14,8,1.05594
-30,11,1.065472
-23,10,1.074289
-5,5,1.07868
-29,14,1.090502
-20,8,1.097472
-17,10,1.106144
-14,8,1.113221
-15,9,1.121158
-14,7,1.127432
-7,6,1.132805
-12,6,1.138041
-33,15,1.150907
-15,10,1.159463
-15,10,1.16814
-14,10,1.176893
-8,6,1.182105
-27,13,1.193227
-18,11,1.202688
-8,7,1.208818
-10,7,1.215015
-11,7,1.22119
-7,6,1.226506
-17,9,1.23438
-21,9,1.242516
-24,10,1.251107
-42,18,1.266409
-30,13,1.277563
-53,21,1.295312
-11,7,1.301614
-24,11,1.311377
-8,6,1.31696
-35,14,1.328705
-49,17,1.343487
-2,5,1.347963
-10,8,1.354901
-14,7,1.361136
-7,7,1.367208
-51,22,1.385708
-40,15,1.398606
-26,12,1.409171
-35,15,1.421913
-17,10,1.430598
-20,10,1.439189
-23,12,1.449467
-15,8,1.456571
-50,18,1.471952
-21,10,1.480686
-14,9,1.488528
-12,7,1.494816
-39,14,1.506839
-20,11,1.516335
-15,7,1.522561
-17,9,1.530434
-38,14,1.542515
-9,7,1.548822
-22,11,1.558215
-31,15,1.570931
-23,13,1.582178
-19,8,1.589423
-30,15,1.60236
-29,14,1.614631
-24,13,1.625951
-4,5,1.630294
-38,16,1.644027
-7,7,1.650228
-31,12,1.660717
-10,7,1.667067
-9,8,1.673987
-7,7,1.680111
-6,5,1.684642
-27,14,1.696736
-6,6,1.702017
-12,8,1.709203
-37,15,1.722439
-10,7,1.728444
-14,7,1.734525
-18,10,1.743151
-12,8,1.750135
-27,11,1.759653
-14,8,1.766828
-10,8,1.773977
-16,9,1.781919
-16,8,1.789091
-14,7,2.24701
-12,6,2.252268
-18,9,2.260309
-14,9,2.268105
-18,9,2.275762
-18,8,2.282793
-14,8,2.289726
-11,6,2.295219
-15,8,2.302298
-7,6,2.307519
-21,9,2.315557
-7,6,2.321069
-18,10,2.329802
-11,7,2.335913
-11,7,2.342216
-7,5,2.346748
-30,12,2.357169
-5,5,2.361653
-2,5,2.366209
-7,6,2.37169
-9,6,2.37711
-11,7,2.383332
-12,7,2.389401
-15,10,2.39825
-12,8,2.405282
-9,7,2.411464
-17,9,2.419347
-1,6,2.424813
-15,9,2.43294
-14,7,2.439045
-2,5,2.44345
-8,6,2.448807
-9,6,2.454081
-3,5,2.458591
-14,8,2.465722
-8,6,2.471025
-22,10,2.47954
-19,10,2.488343
-5,5,2.492962
-20,10,2.501917
-11,8,2.509065
-11,5,2.513655
-16,9,2.521741
-8,7,2.527841
-9,6,2.53305
-38,17,2.547742
0,5,2.552155
-18,9,2.559922
-17,8,2.566974
-26,10,2.575723
-12,6,2.581008
-14,6,2.586237
-5,5,2.593275
-24,10,2.601891
-19,9,2.609675
-3,5,2.614185
-7,6,2.619456
-6,6,2.624728
-19,9,2.632748
-6,6,2.638154
-23,10,2.646864
-21,10,2.655483
-9,6,2.660823
-12,8,2.667981
-7,7,2.674235
-15,6,2.679575
-20,11,2.689184
-10,6,2.694634
-5,5,2.699235
-13,9,2.707191
-14,8,2.71435
-21,10,2.723155
-7,6,2.728412
-7,6,2.733807
-8,7,2.739983
-1,5,2.744483
-7,8,2.751428
-9,7,2.75768
-10,7,2.763957
-7,7,2.770098
-11,7,2.776162
-14,7,2.782322
-14,10,2.791056
-4,5,2.795628
-8,6,2.80093
-12,7,2.807312
-24,11,2.816859
-20,11,2.82637
-14,9,2.834268
-9,6,2.839488
-19,9,2.847401
-22,11,2.857018
-14,8,2.864025
-4,5,2.868435
-7,6,2.87376
-17,10,2.8824
-6,5,2.886969
-8,7,2.893179
-27,12,2.903559
-9,7,2.909588
-14,7,2.915777
-36,14,2.9279
-7,5,2.932465
-15,9,2.940495
-15,8,2.947584
-14,8,2.954487
-8,6,2.959747
-5,5,2.964237
-21,10,2.972961
-16,9,2.980954
-13,8,2.988043
-14,8,2.995282
-27,11,3.004808
-12,7,3.010801
-7,6,3.016122
-23,10,3.024838
-6,6,3.030325
-5,6,3.03575
-22,10,3.044214
-19,10,3.052983
-6,6,3.058385
-9,6,3.063826
-7,6,3.069278
-19,9,3.077214
-17,9,3.085014
-9,7,3.091298
-6,6,3.0967
-11,6,3.102061
-13,8,3.109245
-8,5,3.113816
-9,6,3.119194
-5,6,3.124522
-18,9,3.13237
-15,7,3.138571
-12,7,3.144718
-7,6,3.150066
-13,8,3.157151
-12,6,3.162578
-14,8,3.169784
-5,5,3.174433
-7,5,3.179071
-10,7,3.185304
-19,9,3.193218
-11,6,3.198674
-3,6,3.204062
-14,8,3.211224
-8,6,3.216727
-6,6,3.222148
-10,7,3.228364
-10,6,3.233606
-2,5,3.238224
-11,9,3.246285
-16,9,3.254276
-13,8,3.261145
-6,5,3.265634
-18,8,3.272631
-8,5,3.277225
-21,10,3.285951
-8,7,3.292222
-18,8,3.299363
-8,6,3.30454
-13,8,3.311513
-16,9,3.319436
-8,7,3.325466
-11,8,3.332526
-11,7,3.338781
-4,5,3.343274
-11,5,3.347742
-21,9,3.355851
-5,6,3.361198
-11,6,3.366415
-10,6,3.371673
-16,7,3.378031
-26,12,3.388453
-9,7,3.394855
-5,6,3.400346
-5,5,3.404845
-14,8,3.411981
-7,5,3.416596
-18,8,3.423742
-30,10,3.432615
-16,11,3.442369
-8,6,3.447556
-14,9,3.455262
-13,7,3.461448
-19,10,3.470261
-7,6,3.475528
-16,9,3.483317
-19,9,3.491161
-18,10,3.500024
-8,6,3.505425
-18,10,3.5143
-4,5,3.518798
-19,9,3.526653
-14,8,3.533698
-21,10,3.542293
-46,16,3.556113
-7,6,3.56148
-20,10,3.570153
-6,6,3.575461
-4,5,3.58
-12,6,3.585418
-7,5,3.589938
-9,6,3.595409
0,5,3.599861
-4,5,3.60426
-13,7,3.610437
-5,6,3.615838
-23,9,3.623783
-1,5,3.628371
-24,10,3.637066
-28,13,3.648217
-23,10,3.656746
-2,5,3.661192
-20,9,3.66904
-23,10,3.677807
-23,12,3.688179
-11,7,3.694506
-14,7,3.700594
-19,9,3.708544
-15,8,3.715844
-6,6,3.721267
-15,8,3.728319
-16,8,3.735351
-15,9,3.743326
-6,6,3.748748
-6,5,3.753382
-23,10,3.762039
-22,9,3.769847
-12,7,3.776038
-11,7,3.782245
-10,6,3.787687
-7,6,3.792943
-6,7,3.799186
-4,6,3.804489
-4,5,3.809044
-16,8,3.816104
-8,6,3.821409
-2,6,3.826704
-18,9,3.83455
-26,10,3.843245
