#{"t_start": 1660921287.1393797, "env_id": null}
r,l,t
-28,11,0.018234
-7,6,0.024261
-9,6,0.02958
-14,9,0.03751
-11,6,0.043006
-30,12,0.053404
-26,11,0.062776
-18,10,0.071539
-17,10,0.080034
-8,7,0.086379
-47,19,0.102658
-22,10,0.111309
-24,14,0.12338
-11,7,0.129414
-6,6,0.134602
-9,7,0.140961
-19,10,0.149734
-15,9,0.157463
-32,14,0.169803
-10,8,0.176588
-21,11,0.186201
-30,12,0.196462
-20,12,0.206822
-36,14,0.218815
-10,6,0.224018
-10,6,0.229437
-18,10,0.238213
-10,7,0.244642
-38,16,0.258661
-8,7,0.264678
-26,12,0.275069
-21,10,0.283901
-19,12,0.29407
-15,9,0.302186
-8,6,0.307584
-12,8,0.314647
-14,8,0.321373
-19,9,0.329245
-18,10,0.338048
-10,7,0.344231
-22,12,0.354903
-20,9,0.362563
-50,21,0.38043
-20,9,0.388153
-14,8,0.395089
-15,9,0.402938
-21,9,0.410976
-32,15,0.423813
-16,7,0.429767
-20,9,0.437716
-18,10,0.446229
-19,8,0.453286
-32,14,0.46552
-17,8,0.472615
-32,15,0.485181
-32,12,0.495632
-14,8,0.502809
-8,7,0.508826
-20,9,0.516829
-12,7,0.523069
-12,8,0.529921
-35,13,0.541131
-29,13,0.55199
-24,11,0.561442
-22,10,0.570169
-21,10,0.578859
-34,15,0.59185
-33,16,0.605765
-14,7,0.611887
-24,11,0.621413
-8,8,0.628254
-19,9,0.636204
-41,17,0.650662
-18,10,0.659509
-21,12,0.669703
-23,10,0.678466
-18,9,0.686414
-33,13,0.697543
-21,11,0.707121
-14,8,0.71424
-30,13,0.725299
-13,7,0.731559
-5,5,0.736095
-42,17,0.750657
-37,16,0.764444
-20,9,0.77203
-24,12,0.782472
-23,11,0.791759
-19,9,0.79965
-3,5,0.804196
-41,16,0.818033
-29,12,0.828376
-28,13,0.839452
-30,12,0.850116
-16,9,0.857978
-17,8,0.864829
-22,12,0.875488
-9,6,0.880891
-38,17,0.895291
-26,13,1.082467
-8,6,1.087694
-14,9,1.098047
-9,6,1.103184
-4,7,1.109355
-33,14,1.121147
-15,9,1.12873
-10,9,1.136376
-17,10,1.144897
-17,8,1.151905
-25,11,1.161596
-15,9,1.169376
-14,8,1.176071
-5,6,1.181429
-2,5,1.185906
-12,7,1.19214
-11,9,1.199789
-18,9,1.207422
-9,7,1.213547
-11,7,1.219351
-8,6,1.224536
-12,7,1.230688
-13,8,1.237633
-67,30,1.262764
-15,8,1.269713
-7,6,1.275033
-25,13,1.286196
-26,12,1.296264
-9,6,1.301464
-27,11,1.310827
-2,5,1.31517
-24,9,1.322723
-17,11,1.332262
-44,20,1.348991
-12,8,1.356045
-10,7,1.362244
-19,10,1.370951
-9,6,1.376307
-8,6,1.381427
-18,9,1.389159
-19,10,1.397668
-11,7,1.403559
-9,8,1.410632
-17,10,1.418964
-8,8,1.425858
-14,8,1.432851
-9,6,1.438135
-34,14,1.450599
-26,15,1.463228
-10,9,1.470996
-3,5,1.475471
-2,5,1.479795
-15,7,1.485924
-11,7,1.492153
-17,9,1.500135
-8,7,1.506079
-18,8,1.512888
-11,7,1.518981
-18,10,1.527734
-6,7,1.533708
-11,7,1.539703
-16,9,1.547501
-6,7,1.553295
-21,10,1.561965
-15,8,1.568613
-9,7,1.574561
-14,9,1.582463
-7,8,1.589417
-20,9,1.597364
-19,12,1.607518
-15,8,1.614405
-7,7,1.620352
-13,7,1.62656
-22,11,1.635775
-15,9,1.643561
-13,8,1.650347
-24,13,1.661332
-21,9,1.669157
-12,9,1.677056
-6,7,1.683185
-31,14,1.695068
-20,11,1.704388
-23,11,1.713916
-13,8,1.72084
-31,14,1.732996
-7,7,1.739019
-19,10,1.74751
-6,7,1.753706
-8,8,1.760509
-5,6,1.765744
-23,13,1.776778
-14,9,1.784387
-9,7,1.790372
-8,6,1.795754
-10,9,1.803328
-9,7,1.809295
-19,9,1.81707
-21,8,1.823871
-13,9,1.831566
-26,12,1.841937
-13,9,1.849869
-15,8,1.856798
-10,6,1.862157
-8,6,1.867237
-18,10,1.875866
-18,10,1.884437
-18,9,1.892103
-11,8,1.89893
-13,7,1.904967
-13,9,1.912749
-15,10,1.921352
-3,5,1.925885
-6,6,1.931305
-21,9,1.939075
-7,8,1.945827
-18,10,1.954235
-11,7,2.143913
