#{"t_start": 1660922546.8571389, "env_id": null}
r,l,t
-28,11,0.021228
-7,6,0.027333
-9,6,0.03267
-14,9,0.041978
-11,6,0.047153
-30,12,0.057342
-26,11,0.066836
-18,10,0.075615
-17,10,0.084177
-8,7,0.090305
-47,19,0.106755
-22,10,0.115501
-24,14,0.127304
-11,7,0.133431
-6,6,0.138804
-9,7,0.144886
-19,10,0.153489
-15,9,0.161359
-32,14,0.173591
-10,8,0.180634
-21,11,0.190155
-30,12,0.200657
-20,12,0.210879
-36,14,0.223298
-10,6,0.229058
-10,6,0.234447
-18,10,0.243045
-10,7,0.249271
-38,16,0.262836
-8,7,0.269036
-26,12,0.279386
-21,10,0.28809
-19,12,0.29842
-15,9,0.306345
-8,6,0.311703
-12,8,0.318807
-14,8,0.326058
-19,9,0.334025
-18,10,0.342848
-10,7,0.349044
-22,12,0.359269
-20,9,0.36731
-50,21,0.385311
-20,9,0.393243
-14,8,0.400125
-15,9,0.408039
-21,9,0.415962
-32,15,0.428879
-16,7,0.434971
-20,9,0.442821
-18,10,0.451565
-19,8,0.458771
-32,14,0.470808
-17,8,0.477992
-32,15,0.491298
-32,12,0.50158
-14,8,0.508575
-8,7,0.514805
-20,9,0.522654
-12,7,0.528756
-12,8,0.535769
-35,13,0.547384
-29,13,0.558874
-24,11,0.568414
-22,10,0.576951
-21,10,0.585775
-34,15,0.598573
-33,16,0.612479
-14,7,0.618605
-24,11,0.628346
-8,8,0.635495
-19,9,0.642993
-41,17,0.657528
-18,10,0.666287
-21,12,0.676651
-23,10,0.685273
-18,9,0.693115
-33,13,0.704181
-21,11,0.713644
-14,8,0.720572
-30,13,0.731594
-13,7,0.737795
-5,5,0.742328
-42,17,0.757017
-37,16,0.771107
-20,9,0.778616
-24,12,0.789131
-23,11,0.798779
-19,9,0.806489
-3,5,0.810963
-41,16,0.825189
-29,12,0.835268
-28,13,0.847869
-30,12,0.85853
-16,9,0.866548
-17,8,0.873517
-22,12,0.883895
-9,6,0.889217
-38,17,0.904109
-26,13,1.10273
-9,6,1.108079
-16,9,1.116184
-9,6,1.121601
-7,7,1.127826
-34,14,1.139982
-15,9,1.147685
-12,9,1.155769
-17,10,1.164621
-17,8,1.171735
-25,11,1.181246
-16,9,1.189025
-15,8,1.196164
-5,6,1.201599
-2,5,1.206233
-12,7,1.212506
-12,9,1.220493
-21,9,1.228154
-10,7,1.234333
-11,7,1.2405
-8,6,1.245879
-12,7,1.252091
-14,8,1.259077
-60,26,1.281447
-10,7,1.287582
-22,10,1.296189
-8,6,1.301672
-19,12,1.312143
-21,10,1.320708
-23,9,1.328656
-23,10,1.337577
-11,7,1.34394
-15,9,1.351791
-21,11,1.361371
-16,8,1.368335
-14,10,1.376754
-14,8,1.383757
-25,11,1.393417
-16,8,1.400643
-8,6,1.405995
-38,14,1.41832
-10,8,1.425221
-18,10,1.434072
-14,8,1.44111
-15,10,1.449974
-28,12,1.46067
-8,6,1.465967
-5,6,1.471216
-14,7,1.477499
-8,8,1.484518
-12,7,1.490628
-24,13,1.501969
-3,5,1.506348
-24,9,1.514214
-23,11,1.523788
-18,9,1.531794
-14,7,1.537971
-19,9,1.54567
-20,10,1.55451
-8,7,1.560817
-11,7,1.566921
-17,9,1.574643
-8,7,1.58093
-21,10,1.589344
-15,8,1.596484
-9,7,1.602583
-15,9,1.610382
-9,8,1.617524
-22,9,1.625569
-21,12,1.63614
-16,8,1.642907
-8,7,1.649144
-16,7,1.655261
-25,11,1.664657
-18,9,1.672434
-15,8,1.679355
-25,13,1.690609
-21,9,1.698603
-13,9,1.706297
-7,7,1.712473
-31,14,1.724657
-21,11,1.73438
-20,10,1.743006
-12,8,1.75004
-21,10,1.758651
-20,11,1.768237
-26,11,1.777622
-8,7,1.783937
-9,8,1.791079
-5,6,1.796441
-26,13,1.807511
-16,9,1.815486
-9,6,1.820904
-19,9,1.828921
-12,9,1.837073
-29,13,1.848377
-10,5,1.852837
-25,12,1.863146
-17,8,1.870209
-14,8,1.877118
-12,8,1.884299
-19,8,1.891209
-18,9,1.899157
-14,8,1.906388
-4,6,1.911815
-18,9,1.919573
-23,12,1.930087
-24,11,1.939514
-19,10,1.948385
-15,11,1.957718
-26,11,1.96746
-9,6,1.972668
-7,8,1.979626
-18,10,1.988338
-12,7,2.25076
-15,11,2.260402
-5,6,2.265713
-23,11,2.275337
-29,15,2.288101
-30,15,2.300975
-20,10,2.309316
-24,10,2.317887
-5,5,2.322416
-31,12,2.33279
-22,10,2.341425
-18,9,2.349231
-9,6,2.35449
-14,10,2.363179
-33,12,2.373483
-13,9,2.381423
-14,8,2.388256
-23,14,2.400185
-7,7,2.406352
-29,16,2.420061
-14,8,2.427021
-5,6,2.432336
-22,12,2.442664
-12,10,2.451426
-16,10,2.459814
-11,7,2.465941
-36,15,2.478738
-29,17,2.493507
-15,8,2.500444
-20,10,2.508859
-56,23,2.528438
-18,10,2.53688
-15,9,2.544609
-8,6,2.549898
-7,5,2.554358
-15,9,2.562282
-21,14,2.57412
-15,9,2.581988
