#{"t_start": 1660922580.047872, "env_id": null}
r,l,t
-11,7,0.009665
-19,12,0.018303
-13,8,0.024341
-20,9,0.031015
-19,8,0.03648
-17,7,0.041885
-28,13,0.053089
-12,8,0.060235
-27,12,0.070579
-28,13,0.080481
-19,10,0.087231
-23,11,0.094743
-36,14,0.104025
-16,7,0.108999
-26,11,0.11637
-23,11,0.123765
-12,8,0.129383
-27,10,0.136115
-12,8,0.141733
-13,7,0.146519
-22,10,0.153249
-47,19,0.165982
-15,8,0.17141
-38,17,0.182823
-24,12,0.190835
-30,13,0.199651
-15,9,0.20541
-21,12,0.212964
-14,8,0.217945
-18,8,0.222925
-23,10,0.22928
-20,11,0.236053
-25,10,0.242422
-21,9,0.248031
-28,12,0.255404
-11,8,0.260552
-49,19,0.272094
-20,9,0.278038
-19,12,0.285541
-13,7,0.290105
-21,10,0.29645
-19,11,0.303296
-11,8,0.308448
-9,6,0.312269
-8,6,0.31608
-13,7,0.320475
-6,7,0.32501
-19,9,0.330714
-19,10,0.336895
-35,14,0.345589
-23,10,0.351799
-24,12,0.359304
-11,7,0.363756
-11,7,0.368242
-7,7,0.372779
-34,13,0.380949
-23,10,0.387307
-21,11,0.394265
-19,10,0.400628
-25,12,0.408257
-11,7,0.412802
-18,8,0.417931
-13,7,0.422458
-6,6,0.426401
-31,12,0.433972
-11,9,0.439699
-21,12,0.447243
-16,8,0.452363
-23,9,0.458132
-23,11,0.465104
-29,13,0.473203
-19,9,0.479105
-37,14,0.487758
-14,8,0.492975
-11,9,0.498566
-31,12,0.505954
-30,14,0.514678
-39,15,0.523823
-18,8,0.529027
-33,16,0.538826
-9,6,0.542724
-34,13,0.550674
-15,8,0.555656
-12,7,0.560178
-12,8,0.565198
-9,6,0.569068
-25,13,0.581685
-26,11,0.588655
-40,18,0.599883
-37,17,0.610657
-22,10,0.617027
-9,5,0.620329
-7,6,0.624239
-13,8,0.629501
-25,13,0.63767
-22,10,0.644012
-13,7,0.648529
-12,7,0.653096
-17,9,0.658829
-4,6,0.662749
-11,8,0.667872
-18,8,0.673004
-12,7,0.677546
-22,11,1.100277
-18,9,1.106434
-9,5,1.110134
-37,15,1.120145
-10,8,1.12576
-6,5,1.129298
-6,5,1.132941
-13,7,1.137743
-17,8,1.143363
-28,11,1.15077
-10,7,1.155597
-18,9,1.161853
-23,11,1.169235
-20,9,1.175418
-4,5,1.179005
-15,8,1.184445
-18,10,1.191194
-7,6,1.195508
-16,8,1.200981
-12,7,1.205945
-12,7,1.210945
-4,5,1.214697
-7,5,1.218206
-17,8,1.223629
-14,6,1.227968
-17,9,1.234047
-4,6,1.238543
-31,12,1.246733
-11,7,1.251581
-13,7,1.256363
-23,12,1.264496
-22,10,1.27126
-14,6,1.275485
-16,9,1.281722
-7,6,1.285859
-19,9,1.292005
-5,5,1.295279
-7,6,1.299173
-21,9,1.304819
-14,8,1.309874
-16,8,1.314906
-24,10,1.321104
-43,16,1.330985
-16,7,1.335475
-33,13,1.343582
-18,8,1.348577
-12,8,1.353951
-26,11,1.360917
-2,5,1.364137
-18,8,1.369151
-12,8,1.374178
-17,9,1.379962
-20,8,1.384995
-18,9,1.390581
-10,7,1.395171
-7,6,1.399095
-12,7,1.403519
-10,6,1.40734
-25,10,1.413681
-32,12,1.421045
-11,6,1.424844
-17,8,1.430033
-9,7,1.434528
-7,5,1.437783
-6,5,1.441027
-16,8,1.446223
-3,5,1.4495
-7,5,1.452791
-17,8,1.45778
-12,8,1.46292
-14,7,1.467645
-25,10,1.47386
-16,9,1.479728
-23,11,1.48654
-20,8,1.491579
-5,6,1.495506
-15,7,1.499968
-16,9,1.505573
-28,10,1.511929
-15,7,1.516379
-12,6,1.520187
-22,9,1.52593
-18,9,1.531521
-19,9,1.537199
-12,9,1.542912
-13,7,1.54732
-5,5,1.55055
-15,8,1.55559
-9,7,1.560093
-22,11,1.566847
-8,7,1.571252
-22,8,1.576442
-21,9,1.582097
-10,6,1.586026
-14,6,1.589837
-27,11,1.596727
-14,7,1.601184
-9,6,1.605
-4,5,1.608628
-16,10,1.615053
-11,6,1.618888
-5,5,1.622119
-12,7,1.626686
-9,7,1.631118
-9,6,1.634997
-20,10,1.641193
-5,5,1.644562
-25,10,1.650737
-5,5,1.654001
-12,7,1.658409
-36,15,1.66769
-4,5,1.670921
-14,7,1.675378
-20,10,1.681848
-13,7,1.68638
-12,6,1.690208
-41,15,1.69956
-19,9,1.70517
-11,7,1.709709
-15,9,1.715365
-22,11,1.72214
-14,8,1.727283
-13,8,1.732329
-19,9,1.738024
-24,13,1.746219
-24,10,1.752531
-14,7,1.75699
-29,11,2.177237
-13,6,2.181463
-10,6,2.185629
-4,5,2.189187
-9,5,2.192764
-2,5,2.196369
-5,5,2.199886
-21,10,2.206643
-34,13,2.215499
-12,7,2.220294
-6,5,2.223798
-5,5,2.227443
-16,9,2.233542
-6,6,2.237721
-11,8,2.243261
-36,13,2.251944
-8,5,2.255464
-11,6,2.259691
-6,6,2.263928
-10,6,2.268075
-13,7,2.272869
-12,6,2.277197
-17,6,2.281435
-9,6,2.285585
-18,11,2.293113
-2,5,2.296698
-5,5,2.300206
-7,6,2.304361
-7,6,2.308502
-11,6,2.312782
-24,11,2.32015
-6,5,2.323656
-1,5,2.327281
-8,6,2.331442
-10,5,2.33493
-23,10,2.341671
