#{"t_start": 1660923084.3117232, "env_id": null}
r,l,t
-28,11,0.018056
-7,6,0.02374
-9,6,0.029346
-14,9,0.037297
-11,6,0.042669
-30,12,0.053272
-26,11,0.062942
-18,10,0.071745
-17,10,0.080613
-8,7,0.086878
-47,19,0.103143
-22,10,0.112085
-33,16,0.204417
-20,9,0.21222
-15,9,0.220064
-8,6,0.225465
-32,12,0.235731
-25,11,0.245174
-17,11,0.254842
-6,6,0.260168
-32,14,0.272202
-21,9,0.28012
-21,9,0.288032
-17,10,0.296779
-21,11,0.30627
-17,11,0.39735
-9,6,0.402844
-21,10,0.411753
-14,9,0.419477
-11,9,0.42729
-16,9,0.435223
-11,7,0.441407
-43,15,0.454289
-25,11,0.463767
-14,8,0.470896
-15,8,0.477905
-20,10,0.486478
-7,6,0.491777
-12,7,0.498083
-3,6,0.503943
-7,6,0.58844
-35,16,0.602129
-15,8,0.60984
-16,10,0.618924
-28,13,0.63028
-24,12,0.640449
-18,10,0.649309
-35,15,0.662041
-22,12,0.672567
-9,6,0.677712
-7,6,0.682962
-12,7,0.689101
-5,7,0.695327
-18,9,0.782124
-17,9,0.789953
-8,6,0.795421
-5,6,0.800642
-30,11,0.809893
-4,6,0.815235
-13,6,0.820539
-7,6,0.825907
-3,5,0.830435
-19,9,0.838198
-15,8,0.845169
-14,8,0.852234
-6,6,0.857662
-5,7,0.863776
-23,10,0.872185
-22,9,0.880062
-30,12,0.969716
-12,8,0.977046
-11,8,0.984453
-9,8,0.991411
-9,8,0.99842
-14,6,1.003716
-13,8,1.010713
-17,10,1.019295
-21,12,1.029692
-9,7,1.035781
-3,5,1.040222
-11,7,1.046364
-20,12,1.056784
-9,7,1.062906
-13,8,1.069736
-11,7,1.075967
-18,10,1.16372
-6,6,1.169082
-4,7,1.175029
-22,9,1.182931
-12,8,1.190037
-18,10,1.198735
-8,7,1.204934
-13,8,1.212283
-5,6,1.217751
-17,9,1.225548
-10,6,1.231016
-16,8,1.237921
-1,6,1.243307
-9,6,1.248696
1,5,1.253172
-3,6,1.258535
-9,7,1.264668
-12,8,1.271597
-13,7,1.356665
-5,5,1.361204
-21,11,1.370786
-10,7,1.376991
-8,6,1.382282
-10,7,1.38834
-13,8,1.395328
-10,7,1.401472
-1,6,1.406778
-9,7,1.41289
-22,8,1.419709
-7,6,1.425142
-8,8,1.432043
-7,5,1.436496
-14,9,1.444266
-14,8,1.451313
-14,8,1.458478
-7,8,1.545039
-14,8,1.552228
-15,9,1.560077
-23,9,1.567967
-11,7,1.574304
-5,7,1.580613
-19,10,1.589348
-6,5,1.593796
-3,6,1.598998
-10,7,1.605239
-4,5,1.609804
-11,8,1.616935
-6,7,1.623255
-16,9,1.631278
-15,7,1.637692
-22,10,1.646496
-10,8,1.65361
-8,6,1.737552
-5,6,1.742836
-23,11,1.752616
-16,8,1.759501
-5,5,1.763968
-1,5,1.768514
-5,6,1.773868
-12,7,1.779992
-9,7,1.786158
-12,8,1.793133
-9,7,1.799273
-3,6,1.804511
-5,6,1.810084
-6,6,1.815305
-10,8,1.822607
-12,7,1.828756
-11,6,1.834055
-10,8,1.840997
-18,10,1.928464
-16,8,1.935481
-1,6,1.940946
-9,8,1.948037
-6,6,1.953438
-9,7,1.959752
0,5,1.964156
-6,5,1.968512
-11,8,1.975399
-17,10,1.983972
-6,8,1.991035
-4,5,1.995637
-12,9,2.003306
-4,5,2.007748
-15,9,2.015576
-12,7,2.021802
-13,8,2.028871
-9,7,2.035097
0,6,2.118672
-3,5,2.123225
-8,7,2.12926
-8,7,2.135357
-2,6,2.14056
-4,5,2.145085
-23,10,2.153712
-2,5,2.158097
-4,6,2.163403
-5,7,2.169602
-8,7,2.175706
-10,7,2.181839
