#{"t_start": 1660921647.5324266, "env_id": null}
r,l,t
-28,11,0.017081
-7,6,0.022468
-9,6,0.02799
-14,9,0.035852
-11,6,0.041343
-29,12,0.05201
-26,11,0.061778
-18,10,0.070765
-17,10,0.079491
-8,7,0.085534
-47,19,0.101942
-22,10,0.11024
-24,14,0.173222
-15,7,0.179293
-18,9,0.187611
-21,10,0.196899
-33,12,0.207049
-25,11,0.216515
-15,10,0.22504
-5,5,0.229483
-5,6,0.23487
-19,10,0.243338
-14,7,0.249393
-10,7,0.255594
-27,12,0.266078
-26,11,0.275481
-10,7,0.281343
-10,9,0.367723
-20,9,0.375461
-11,8,0.382434
-9,6,0.38763
-5,6,0.393028
-17,9,0.400953
-16,7,0.406879
-10,6,0.41218
-14,8,0.419308
-12,7,0.42565
-3,5,0.430223
-17,9,0.438283
-13,6,0.443674
-29,13,0.454982
-9,6,0.460186
-6,6,0.465585
-26,12,0.554703
-24,12,0.565204
-6,5,0.569745
-19,9,0.577672
-19,11,0.587348
-24,11,0.596732
-19,10,0.605627
-15,8,0.612757
-28,13,0.624182
-11,7,0.630088
-3,6,0.635448
-22,11,0.64488
-24,10,0.653394
-16,8,0.66042
-5,6,0.744387
-7,6,0.749599
-11,8,0.756837
-21,10,0.765772
-22,10,0.774579
-8,8,0.781495
-21,9,0.789603
-25,11,0.799268
-31,11,0.808875
-22,10,0.817805
-3,5,0.822392
-23,12,0.832641
-27,11,0.842278
-5,6,0.847736
-33,14,0.93792
-18,10,0.946543
-23,11,0.955996
-7,7,0.96215
-13,7,0.968404
-21,10,0.977073
-4,6,0.982455
-21,12,0.992861
-15,9,1.000652
-9,7,1.006815
-26,14,1.018659
-14,9,1.026494
-3,5,1.030908
-12,8,1.037705
-18,9,1.124166
-14,9,1.131834
-4,6,1.137277
-16,8,1.144405
-13,8,1.151402
-4,6,1.156718
-8,7,1.162897
-12,8,1.169709
-15,8,1.176781
-12,8,1.183756
-10,7,1.189793
-23,10,1.198522
-19,11,1.208149
-15,8,1.214984
-24,12,1.225301
-19,10,1.233936
-8,6,1.318177
-10,7,1.324364
-5,6,1.329508
-12,8,1.336407
-7,6,1.341689
-8,5,1.346144
-16,11,1.355679
-19,10,1.364431
-22,15,1.377437
-12,6,1.382755
-7,7,1.388856
-12,8,1.396151
-12,8,1.40327
-16,10,1.411903
-12,9,1.419673
-7,8,1.504811
-3,5,1.509222
-2,5,1.513413
-16,9,1.521166
-15,9,1.528799
-13,8,1.535557
-4,7,1.541832
-6,7,1.547876
-5,6,1.553217
-18,12,1.563708
-25,12,1.574116
-17,11,1.583643
-1,5,1.588234
-6,6,1.593583
-8,6,1.598855
-16,9,1.606665
-11,9,1.614309
-9,9,1.70015
-4,6,1.705486
-3,6,1.710779
-3,5,1.715238
-5,6,1.720703
-8,8,1.727668
-3,6,1.732907
-3,6,1.738003
-5,6,1.743258
-5,6,1.748525
-14,9,1.756509
-4,7,1.76252
-7,6,1.767737
-8,7,1.773883
-9,8,1.780855
-6,6,1.786194
-16,9,1.793855
1,5,1.798386
-6,6,1.803746
-2,7,1.888763
-10,7,1.894911
-1,5,1.899267
-8,10,1.907951
-2,5,1.912394
-4,6,1.91776
-2,6,1.92319
-1,6,1.928559
-2,6,1.933948
-10,9,1.94166
-1,6,1.946775
-4,6,1.952146
-3,6,1.957438
-4,7,1.963524
-7,8,1.970558
-5,5,1.975084
0,5,1.979375
-5,5,1.983746
-10,10,1.99288
-9,8,2.079262
-5,6,2.08462
-3,6,2.089885
-2,6,2.095376
3,5,2.099892
-7,6,2.105354
-10,7,2.111877
-15,10,2.121254
0,5,2.12585
-3,5,2.13033
-13,10,2.138654
-2,7,2.145
-51,24,2.165794
2,6,2.17106
-7,6,2.17644
-6,8,2.183551
-9,7,2.189564
-10,10,2.276992
0,6,2.28249
-1,5,2.287066
-3,5,2.291605
-1,6,2.297007
-4,7,2.303113
-2,6,2.308423
-1,5,2.314043
-8,8,2.321193
-1,5,2.32563
0,6,2.331224
-25,14,2.343094
0,5,2.347688
0,5,2.352232
-6,6,2.357645
-2,5,2.362332
-5,7,2.368595
-1,5,2.373105
0,5,2.377853
-36,17,2.47135
-2,6,2.47666
-5,6,2.482128
-5,6,2.487569
-3,5,2.4921
-2,6,2.49753
-2,6,2.502775
0,5,2.5073
0,5,2.512373
-26,14,2.525448
-2,7,2.531434
2,5,2.536122
-2,6,2.541572
-4,6,2.547171
-2,5,2.551649
1,5,2.556052
-1,5,2.560493
-4,6,2.566
1,5,2.570487
-5,8,2.577428
0,6,2.662733
-3,5,2.667077
0,5,2.671594
1,5,2.676091
0,5,2.68069
-9,9,2.68848
-1,6,2.693688
-7,6,2.699312
1,5,2.703819
-3,6,2.708962
-2,5,2.714566
-2,6,2.720042
2,5,2.724459
0,5,2.728882
-1,6,2.734154
-5,6,2.739409
2,5,2.743881
0,5,2.748478
-3,5,2.753001
1,5,2.757385
-1,5,2.761995
-1,6,2.767315
-5,7,2.773408
-7,8,2.858927
0,7,2.865112
-2,5,2.869644
3,5,2.874166
1,5,2.878759
2,5,2.883294
1,5,2.887643
-1,5,2.892051
2,5,2.896685
-7,7,2.902819
-4,6,2.908236
2,5,2.913462
-1,5,2.918297
0,5,2.922843
-4,6,2.928262
3,5,2.93282
2,5,2.93729
3,5,2.941575
-1,6,2.946943
-1,6,2.952198
2,5,2.956723
-1,5,2.961378
-3,6,2.966718
-1,6,3.050838
0,5,3.055279
-32,17,3.069637
0,5,3.073984
1,5,3.07842
2,5,3.082764
2,5,3.087281
1,5,3.091681
-1,6,3.096805
1,5,3.101202
2,5,3.105707
-3,7,3.112217
2,5,3.117531
0,5,3.122028
4,5,3.126556
2,5,3.131228
2,5,3.135784
4,5,3.140098
0,5,3.144481
5,5,3.149165
2,6,3.154554
-2,5,3.159041
0,5,3.24396
2,5,3.248671
0,5,3.253116
2,5,3.257554
1,5,3.262027
-1,5,3.266481
2,5,3.270949
2,5,3.275319
4,5,3.279784
2,5,3.284362
0,5,3.288837
3,5,3.29322
1,6,3.298558
-1,7,3.304817
-2,6,3.310134
-1,5,3.315813
3,5,3.320359
1,5,3.324961
4,5,3.329354
0,5,3.333762
-1,5,3.338234
4,5,3.342754
2,5,3.34727
3,5,3.351818
-1,6,3.356945
-2,7,3.441995
3,5,3.446417
3,6,3.451632
2,5,3.456041
1,5,3.460602
3,5,3.465191
2,5,3.46967
-70,36,3.500395
3,5,3.5049
3,5,3.509278
1,7,3.516998
3,5,3.522945
2,5,3.52861
2,5,3.533053
3,5,3.537416
4,5,3.541893
1,5,3.546412
3,5,3.55081
1,5,3.636379
2,5,3.640888
4,5,3.648491
3,5,3.653054
4,5,3.657646
1,6,3.66315
0,7,3.669295
4,5,3.673639
5,5,3.678177
4,6,3.68375
1,5,3.68833
1,5,3.692852
0,6,3.698294
0,5,3.702823
4,5,3.707214
3,5,3.711676
4,5,3.71746
3,5,3.722014
4,5,3.726361
2,5,3.730941
5,5,3.735478
4,5,3.739983
1,5,3.74433
2,6,3.749697
1,5,3.754325
3,5,3.838006
5,5,3.842478
3,6,3.847591
3,5,3.85216
4,5,3.856691
5,5,3.86111
3,5,3.865634
5,5,3.870259
3,5,3.874816
4,5,3.879205
4,5,3.883613
4,5,3.888051
2,5,3.892602
4,5,3.897212
1,6,3.902583
2,6,3.907782
1,5,3.912293
2,5,3.916805
3,5,3.921232
4,5,3.925629
3,5,3.93019
-31,21,4.025764
4,5,4.030287
4,5,4.034773
4,5,4.039267
2,5,4.043764
2,5,4.048259
3,5,4.052819
4,5,4.05738
5,5,4.06185
3,5,4.066154
3,5,4.070502
4,5,4.075046
5,5,4.079503
2,5,4.084078
2,5,4.088694
1,6,4.094109
2,5,4.098635
2,6,4.104052
3,5,4.10849
-10,11,4.117562
1,5,4.122104
5,5,4.126635
5,5,4.130959
-2,8,4.137982
5,5,4.222218
3,5,4.226716
5,5,4.231225
3,5,4.235618
3,5,4.239959
2,6,4.245318
0,6,4.250684
5,5,4.255189
5,5,4.259751
3,5,4.264227
4,5,4.268818
4,5,4.273307
5,5,4.277828
5,5,4.282429
4,5,4.287015
5,5,4.291354
4,5,4.295697
5,5,4.300236
4,5,4.30477
2,5,4.309324
2,5,4.313825
5,5,4.318208
3,5,4.322704
5,5,4.327259
4,5,4.331866
5,5,4.415831
4,5,4.420533
2,5,4.425109
