#{"t_start": 1660921894.7421165, "env_id": null}
r,l,t
-28,11,0.017791
-7,6,0.023172
-9,6,0.028927
-14,9,0.036558
-11,6,0.041982
-30,12,0.05218
-26,11,0.061804
-18,10,0.070462
-17,10,0.078902
-8,7,0.085151
-47,19,0.101145
-22,10,0.109903
-24,14,0.121749
-11,7,0.127987
-6,6,0.133481
-9,7,0.139747
-19,10,0.148497
-15,9,0.156183
-32,14,0.168132
-10,8,0.175043
-21,11,0.184603
-30,12,0.194591
-20,12,0.204933
-36,14,0.216797
-10,6,0.223105
-10,6,0.228816
-23,11,0.324616
-29,14,0.336853
-12,8,0.343837
-33,16,0.357853
-18,9,0.365943
-46,17,0.380655
-39,17,0.395222
-44,17,0.40991
-19,10,0.418822
-23,9,0.428161
-29,13,0.43978
-17,10,0.448642
-33,15,0.461601
-12,8,0.468755
-17,11,0.47801
-28,12,0.488581
-10,7,0.494937
-21,10,0.503574
-11,9,0.51144
-7,6,0.516829
-10,7,0.522961
-15,8,0.530052
-12,8,0.537188
-25,12,0.654307
-20,9,0.662283
-8,6,0.6677
-7,6,0.673175
-17,9,0.681114
-12,6,0.686493
-9,7,0.692567
-15,8,0.699627
-41,16,0.713768
-19,10,0.722588
-14,8,0.729814
-28,14,0.741985
-8,7,0.748228
-6,7,0.754456
-32,14,0.766637
-19,9,0.774745
-18,10,0.783195
-11,6,0.788607
-11,7,0.794868
-13,8,0.801646
-15,10,0.810696
-11,7,0.816766
-27,13,0.829433
-26,11,0.839209
-14,7,0.845487
-26,13,0.856582
-8,7,0.862926
-23,11,0.872763
-30,14,0.98225
-22,11,0.99201
-24,12,1.002256
-27,13,1.013555
-56,25,1.036102
-33,15,1.048792
-32,14,1.061167
-11,7,1.067442
-31,13,1.078815
-17,10,1.087663
-21,11,1.097166
-29,12,1.107728
-16,8,1.114761
-22,10,1.123502
-15,9,1.131332
-12,8,1.138358
-26,10,1.147149
-19,12,1.157369
-11,8,1.164449
-12,8,1.171741
-23,10,1.180568
-16,9,1.188677
-7,6,1.194165
-15,9,1.303831
-16,9,1.311444
-39,16,1.324936
-33,16,1.338852
-11,7,1.34504
-12,8,1.351905
-6,6,1.357222
-8,6,1.36258
-12,7,1.368604
-25,14,1.380704
-10,8,1.387518
-30,15,1.400361
-19,12,1.410721
-28,13,1.421713
-20,11,1.431211
-20,10,1.439822
-6,7,1.445969
-30,14,1.45784
-17,8,1.464996
-11,6,1.47034
-21,10,1.479173
-5,5,1.483632
-7,7,1.489677
-14,9,1.497584
-4,5,1.501943
-17,8,1.50899
-11,9,1.516986
-23,11,1.637663
-12,7,1.643753
-15,9,1.651571
-39,16,1.66513
-18,8,1.672082
-3,7,1.678153
-48,19,1.694136
-6,6,1.69933
-31,13,1.710619
-18,9,1.718574
-6,6,1.723957
-27,12,1.734332
-23,11,1.743917
-12,7,1.750103
-33,13,1.761123
-28,14,1.772804
-16,9,1.780751
-31,14,1.792509
-15,9,1.800438
-37,17,1.814852
-21,11,1.824436
-14,9,1.83219
-5,6,1.837383
-30,15,1.850387
-14,9,1.969039
-10,7,1.975042
-41,18,1.990294
-28,13,2.001581
-20,9,2.009526
-7,8,2.016683
-10,8,2.023609
