#{"t_start": 1660922271.4101136, "env_id": null}
r,l,t
-69,25,0.030242
-24,11,0.03966
-25,11,0.049207
-13,8,0.056139
-23,12,0.132942
-10,7,0.139259
-15,8,0.146162
-13,9,0.153798
-12,7,0.159925
-17,8,0.166771
-9,7,0.172989
-5,5,0.177556
-13,8,0.184429
-31,14,0.27724
-18,9,0.285201
-7,6,0.29051
-6,5,0.295064
-27,13,0.306197
-18,12,0.31674
-36,18,0.425655
-11,6,0.430989
-10,7,0.437325
-40,17,0.451827
-16,8,0.459014
-19,10,0.467678
-18,11,0.57075
-20,11,0.580534
-19,10,0.588991
-26,15,0.602069
-16,12,0.612973
-8,6,0.618455
