#{"t_start": 1660921600.291557, "env_id": null}
r,l,t
-11,7,0.008757
-19,12,0.017867
-13,8,0.023619
-20,9,0.029884
-19,8,0.035472
-17,7,0.040215
-29,13,0.048981
-12,8,0.054305
-27,12,0.062488
-28,13,0.07102
-19,10,0.077859
-23,11,0.0851
-37,14,0.094426
-16,7,0.099146
-26,11,0.106402
-23,11,0.115123
-12,8,0.120481
-27,10,0.1273
-12,8,0.132628
-13,7,0.137331
-22,10,0.144103
-47,19,0.156419
-15,8,0.161952
-42,18,0.173659
-13,9,0.505019
-34,14,0.51465
-25,12,0.522571
-19,11,0.529966
-18,9,0.535959
-14,8,0.541296
-15,8,0.546804
-15,9,0.552788
-18,10,0.559382
-11,7,0.564288
-15,9,0.570276
-11,8,0.575628
-47,19,0.588072
-11,8,0.593402
-13,8,0.59892
-16,9,0.604897
-8,7,0.609594
-24,10,0.616385
-28,11,0.623595
-25,13,0.63226
-21,12,0.640113
-13,7,0.644987
-6,6,0.649051
-21,11,0.656271
-38,18,0.668079
-28,12,1.002052
-30,12,1.009966
-14,9,1.016209
-20,10,1.0228
-9,8,1.028383
-16,9,1.034392
-7,7,1.039111
-45,17,1.050344
-8,6,1.05442
-25,11,1.061867
-17,10,1.068477
-33,14,1.077752
-14,9,1.083806
-13,8,1.089146
-7,7,1.093857
-42,18,1.105696
-17,11,1.113231
-15,8,1.118649
-30,13,1.127159
-14,9,1.133368
-32,14,1.142515
-9,7,1.147401
-17,9,1.153387
-21,12,1.161388
-13,8,1.166762
-14,7,1.17146
-28,12,1.507363
-3,7,1.512414
-11,10,1.519147
-12,7,1.523885
-12,9,1.530086
-8,6,1.534168
-22,11,1.541415
-9,7,1.546349
-26,12,1.554221
-17,7,1.558931
-4,6,1.563299
-21,12,1.57117
-6,6,1.575228
-17,10,1.582035
-13,8,1.587384
-14,11,1.594722
-6,6,1.598881
-29,13,1.607393
-12,6,1.611675
-9,7,1.61645
-25,13,1.624977
-7,7,1.629851
-18,8,1.635184
-16,8,1.640516
-14,8,1.646074
-15,10,1.652656
-9,7,1.657351
-12,10,1.664126
-20,10,1.670727
-17,9,2.017343
-13,7,2.022092
-14,8,2.027457
-35,16,2.03808
-2,5,2.041517
-8,6,2.045887
-16,9,2.051915
-18,9,2.057893
-24,12,2.065926
-3,5,2.069411
-11,7,2.074136
-19,10,2.080975
-23,12,2.089456
-13,8,2.094946
-7,7,2.099759
-15,7,2.104454
-10,7,2.109167
-8,6,2.113507
