#{"t_start": 1660921666.261686, "env_id": null}
r,l,t
-28,11,0.017956
-7,6,0.023387
-9,6,0.02887
-14,9,0.036525
-11,6,0.041648
-30,12,0.052032
-26,11,0.061378
-18,10,0.070163
-17,10,0.078571
-8,7,0.08471
-47,19,0.101032
-22,10,0.109777
-28,15,0.181292
-26,10,0.190062
-15,9,0.197949
-9,6,0.203482
-33,12,0.214042
-25,11,0.223647
-17,11,0.233056
-6,6,0.238403
-33,14,0.250521
-22,9,0.25824
-14,7,0.264184
-16,10,0.272928
-15,8,0.279967
-18,10,0.288499
-8,8,0.353754
-25,10,0.362593
-7,7,0.368715
-24,12,0.380534
-7,7,0.386672
-14,7,0.392636
-22,10,0.401316
-20,10,0.409743
-23,10,0.418507
-17,9,0.426448
-15,8,0.433481
-27,12,0.443675
-13,8,0.450495
-13,8,0.457613
-6,6,0.5214
-22,12,0.53188
-4,5,0.536445
-18,9,0.544202
-17,9,0.552133
-30,15,0.564821
-2,6,0.570085
-10,7,0.576244
-12,8,0.583233
-27,13,0.594038
-19,11,0.603308
-10,7,0.609277
-14,7,0.615206
-14,7,0.621331
-14,9,0.629058
-24,10,0.695798
-16,9,0.703629
-24,10,0.712314
-25,10,0.721092
-9,7,0.727258
-13,7,0.733127
-9,7,0.739366
-6,5,0.743879
-11,7,0.749958
-7,6,0.755382
-13,8,0.762481
-11,7,0.768797
-7,7,0.775173
-14,7,0.781518
-11,7,0.787839
-34,14,0.799947
-18,9,0.86667
-15,8,0.87363
-22,12,0.883876
-20,9,0.891621
-12,8,0.898489
-10,7,0.904768
-26,13,0.915601
-17,10,0.924297
-11,7,0.930404
-11,7,0.936486
-22,12,0.946703
-9,7,0.952913
-15,8,0.959706
-12,7,0.965966
-27,13,1.036054
-21,11,1.045465
-11,6,1.050846
-27,11,1.060037
-9,6,1.065283
-21,12,1.075504
-25,10,1.084215
-17,8,1.09101
-3,6,1.096219
-15,7,1.102367
-36,14,1.114329
-11,6,1.119724
-11,8,1.126762
-17,10,1.13512
-8,5,1.198262
-8,6,1.20366
-7,5,1.208148
-10,7,1.214212
-10,7,1.220079
-14,7,1.226137
-12,7,1.232412
-14,8,1.239476
-9,7,1.245656
-10,8,1.252744
-40,14,1.264482
-15,8,1.271477
-8,8,1.278464
-28,11,1.287831
-7,6,1.293029
-21,10,1.301591
-6,6,1.306971
-9,8,1.372534
-18,8,1.379956
-8,6,1.385486
-13,6,1.390976
-7,6,1.396408
-35,15,1.410523
-9,6,1.415937
-8,5,1.420482
-9,8,1.427509
-8,6,1.432969
-15,8,1.440089
-35,14,1.451996
-6,6,1.457271
-7,5,1.461689
-30,12,1.472218
-8,7,1.478227
-10,7,1.543274
-10,7,1.549537
-12,8,1.556503
-6,5,1.560905
-6,6,1.566302
-5,6,1.571553
-25,11,1.581368
-5,6,1.58653
-6,6,1.591777
-8,6,1.597472
-16,9,1.606341
-4,5,1.610787
-10,7,1.616801
-11,7,1.623023
-8,7,1.629257
-12,7,1.635686
-20,9,1.643242
-3,6,1.648739
-24,11,1.717414
-5,5,1.722005
-5,5,1.726504
-8,8,1.733394
-9,7,1.739713
-10,7,1.745836
-12,8,1.752756
-8,7,1.759161
-30,12,1.769474
-24,11,1.779247
-6,6,1.784571
-3,5,1.789062
-20,8,1.796107
-6,7,1.803725
-11,7,1.809991
