#{"t_start": 1660922789.208654, "env_id": null}
r,l,t
-24,11,0.012154
-36,15,0.022578
-7,6,0.027133
-25,13,0.035974
-22,12,0.044296
-49,20,0.057593
-33,13,0.066234
-21,12,0.074361
-31,12,0.082353
-31,12,0.090491
-18,9,0.150967
-19,9,0.157227
-25,13,0.165865
-11,6,0.169994
-16,9,0.1762
-28,12,0.184153
-27,13,0.192927
-15,9,0.198986
-34,15,0.209054
-28,12,0.217037
-2,6,0.22117
-23,11,0.228671
-4,5,0.232164
-44,17,0.314619
-23,13,0.32339
-2,5,0.326927
-5,6,0.331055
-13,8,0.336485
-10,7,0.341433
-8,7,0.346202
-5,6,0.35034
-10,8,0.355765
-48,19,0.368379
-45,18,0.380384
-6,6,0.384532
-11,6,0.388723
-12,8,0.46657
-13,8,0.472266
-11,7,0.477185
-4,5,0.480685
-30,13,0.489344
-6,5,0.492991
-13,7,0.497781
-5,6,0.501997
-13,8,0.507554
-13,7,0.512351
-26,11,0.519696
-77,27,0.537426
-18,11,0.544912
-16,10,0.625683
-16,8,0.631321
-61,20,0.6461
-8,7,0.65088
-7,6,0.655017
-13,9,0.661277
-41,17,0.672469
-9,6,0.67682
-6,5,0.680317
-49,20,0.693667
-14,9,0.69972
-6,6,0.703872
-9,6,0.708221
-12,9,0.786102
-7,5,0.789624
-12,8,0.795254
-4,5,0.798758
-22,11,0.806119
-5,6,0.810448
-15,8,0.815882
-8,5,0.819374
-7,5,0.822862
-3,5,0.826584
-15,7,0.831341
-7,5,0.83482
-6,6,0.838976
-6,5,0.843935
-10,7,0.848713
-7,6,0.852843
-9,6,0.857144
-12,7,0.861971
-8,6,0.866107
-3,6,0.870239
-26,12,0.951915
-11,6,0.95609
-5,6,0.960466
-4,5,0.963972
-8,6,0.968107
-11,6,0.972273
-4,6,0.976622
-1,5,0.980129
-3,5,0.983626
-17,9,0.989715
-14,8,0.995354
-16,7,1.000132
-16,9,1.006311
-12,7,1.011296
-14,8,1.016708
-8,7,1.021478
-27,11,1.029035
-24,10,1.035738
-24,11,1.118817
-5,7,1.123735
-14,8,1.129247
-2,6,1.133409
-11,8,1.138875
-15,8,1.144506
-17,9,1.150572
-6,6,1.154712
-5,6,1.159043
-13,7,1.163981
-5,5,1.167475
-2,5,1.170979
2,5,1.174705
-21,10,1.18192
-8,6,1.186057
-7,5,1.189552
-3,6,1.193957
-4,5,1.197444
-2,5,1.200925
-13,8,1.281812
-6,6,1.285983
-1,5,1.289486
-5,6,1.293835
-9,7,1.298615
1,5,1.302118
-2,6,1.306324
-12,7,1.31131
-9,7,1.316087
-5,6,1.320208
-14,9,1.32659
-1,5,1.330093
-17,9,1.336189
-5,6,1.340357
-4,6,1.344639
-10,7,1.349416
-3,6,1.353562
-13,9,1.359834
-2,5,1.363349
-7,7,1.441742
-25,12,1.449852
-5,6,1.45399
-4,5,1.457602
-10,7,1.462432
-19,10,1.469112
-17,11,1.476637
-1,5,1.480114
-6,7,1.48488
-14,9,1.491032
-35,14,1.500309
-10,10,1.507267
-1,6,1.511533
-5,6,1.515671
-8,7,1.520441
-5,7,1.525398
-1,5,1.602308
-13,8,1.60805
-2,5,1.611609
-6,7,1.616398
-5,6,1.620528
-7,6,1.624959
1,5,1.628448
-3,5,1.631937
-7,7,1.636739
-13,8,1.642614
-1,5,1.646125
-5,6,1.65026
-7,6,1.6544
-6,6,1.658726
-27,12,1.666719
-5,5,1.670197
0,5,1.673676
-7,7,1.678644
-1,6,1.682772
-11,8,1.688439
-1,5,1.765541
1,5,1.769171
-24,14,1.778688
-1,6,1.783082
0,5,1.786586
-2,5,1.790095
-1,5,1.793781
-6,6,1.797922
-6,6,1.802057
-4,6,1.806188
-8,7,1.811179
-6,6,1.815311
-5,5,1.818803
-1,5,1.822304
-13,9,1.82852
-13,8,1.833948
-13,10,1.840909
1,5,1.844646
-7,7,1.849421
-1,6,1.853544
-19,13,1.935877
-1,5,1.939431
-1,5,1.943103
-2,6,1.947248
-15,11,1.954596
2,5,1.958221
0,5,1.961741
-5,8,1.96725
-4,5,1.970756
0,6,1.975044
1,5,1.978546
-4,7,1.983328
-4,5,1.986889
1,5,1.990391
-1,5,1.994061
