#{"t_start": 1660923143.3312838, "env_id": null}
r,l,t
-3,5,5.678063
-22,9,5.684108
-10,7,5.689549
-6,6,5.694083
-28,11,5.701453
-15,7,5.706403
-6,6,5.710539
-14,8,5.715956
-19,10,5.723502
-5,6,5.727686
-3,5,5.731179
-8,6,5.735302
-7,6,5.739602
-17,10,5.746269
-28,12,5.754404
-14,9,5.760425
-14,8,6.066427
-14,8,6.072037
-14,8,6.077473
-4,5,6.08097
-6,5,6.084476
-11,7,6.089406
-45,16,6.099906
-22,12,6.108019
-4,5,6.111517
-10,7,6.116309
-13,7,6.121224
-6,5,6.124715
-15,7,6.129501
-19,8,6.134915
-11,8,6.14042
-11,6,6.144533
-24,11,6.152005
-9,6,6.156272
-20,10,6.162959
-13,8,6.168443
-12,7,6.173357
-15,8,6.178752
0,5,6.182243
-4,5,6.185724
-13,7,6.190625
-18,10,6.19775
-11,6,6.201887
-22,11,6.209324
-14,7,6.214111
-15,8,6.219517
-17,8,6.225049
-12,7,6.229844
-21,9,6.23591
-10,7,6.542757
-17,10,6.549519
-21,10,6.556387
-10,8,6.561945
-6,6,6.566073
-8,6,6.570269
-24,12,6.578281
-5,5,6.581774
-9,7,6.586549
-17,9,6.592748
-11,7,6.597517
-14,7,6.602277
-12,7,6.607162
-9,6,6.611283
-18,9,6.61736
-7,6,6.62162
-20,12,6.629575
-7,6,6.633719
-15,8,6.639288
-22,11,6.646601
-39,13,6.65535
-7,6,6.659471
-18,10,6.666167
-12,8,6.671715
0,5,6.675196
-3,5,6.678675
-8,7,6.683444
-11,7,6.688337
-17,11,6.695677
-4,5,6.699148
-20,10,6.705962
-5,5,6.709439
-9,6,6.713597
-15,8,7.024761
-10,7,7.029646
-2,5,7.036102
-20,8,7.041786
-13,8,7.047306
-14,8,7.052811
-8,7,7.057822
-23,9,7.063952
-7,6,7.068156
-3,5,7.071834
-4,6,7.076144
-8,6,7.080331
-6,7,7.085166
-12,8,7.090843
-11,7,7.09564
-17,10,7.102633
-16,9,7.108895
-9,6,7.113015
-5,5,7.116518
-18,9,7.122776
-19,8,7.12819
-19,9,7.134254
-17,10,7.141191
-7,6,7.145333
-12,7,7.150092
-28,11,7.157621
-21,9,7.163665
-20,10,7.170338
-14,7,7.175325
-8,6,7.17945
-25,12,7.187598
-18,9,7.193741
-16,10,7.502838
-10,6,7.507269
-13,7,7.512099
-7,5,7.515625
-19,9,7.521847
-9,6,7.525983
-10,7,7.53076
-7,7,7.535557
-20,10,7.542441
-10,7,7.547206
-2,5,7.550683
-21,11,7.55834
-3,5,7.561871
-9,6,7.565995
-8,5,7.569482
-6,5,7.573147
-18,9,7.579417
-10,7,7.584176
-14,10,7.591045
-7,6,7.595201
-12,8,7.600621
-3,5,7.604106
-10,6,7.608392
-14,8,7.613798
-19,8,7.619205
-9,7,7.624172
-26,11,7.631578
-13,7,7.636428
-15,7,7.641506
-23,12,7.649529
-21,11,7.657159
-13,8,7.662636
-21,9,7.668715
-21,9,7.674916
-17,8,7.982139
-3,5,7.985666
-23,9,7.991918
-11,7,7.996709
-19,10,8.003432
-6,6,8.007719
-6,6,8.011844
-5,6,8.01597
-18,9,8.022368
-7,6,8.026507
-5,6,8.030628
-17,8,8.036033
-32,12,8.044221
-23,11,8.051769
-22,9,8.058008
-11,8,8.063406
-15,8,8.068821
-10,6,8.073106
-9,7,8.077918
-14,7,8.082683
-4,5,8.086159
-8,6,8.09043
-7,5,8.09391
-4,5,8.0974
-11,7,8.102153
-20,9,8.108389
-20,9,8.114439
-15,7,8.119211
-19,9,8.125395
-10,7,8.130162
-13,8,8.135559
-21,9,8.141778
-9,7,8.14653
-8,6,8.150643
-20,9,8.156828
-10,9,8.473062
-4,5,8.476604
-3,5,8.480135
-8,5,8.483633
-5,6,8.487776
-6,5,8.491731
-12,7,8.496496
-6,6,8.500663
-10,7,8.505653
-18,10,8.512389
-23,11,8.519717
-14,8,8.525323
-12,7,8.530087
-3,6,8.53422
-6,6,8.538424
-22,10,8.545229
-4,5,8.548719
-15,8,8.554138
-10,6,8.558521
-23,9,8.5646
-15,9,8.570661
-7,6,8.574995
-17,9,8.581192
-5,5,8.584672
-15,8,8.590283
-10,6,8.594422
-12,8,8.599843
-10,7,8.604613
-10,7,8.609609
-10,6,8.613738
-5,6,8.617994
0,5,8.621514
-13,8,8.627121
-4,5,8.630595
-13,8,8.635983
-4,5,8.640329
-5,6,8.645132
-1,5,8.952219
-9,7,8.957248
-13,7,8.96203
-7,5,8.965522
-8,6,8.969627
-18,9,8.975857
-18,9,8.981935
-11,9,8.98799
-2,5,8.991662
-5,5,8.995176
-15,7,8.999951
-12,6,9.004129
-12,8,9.0097
-4,5,9.013377
-7,6,9.017501
-21,10,9.024384
-3,5,9.027885
-12,8,9.033283
-7,6,9.0374
-4,5,9.042372
-7,6,9.046504
-2,6,9.050634
-19,9,9.056897
-5,5,9.060389
-17,10,9.067135
-7,6,9.071337
-18,9,9.077523
-7,5,9.081002
-7,5,9.084688
-7,6,9.08888
-6,6,9.093265
-8,6,9.09748
-20,9,9.103543
-6,5,9.10724
-3,7,9.111986
-6,6,9.116093
-7,6,9.120204
-8,7,9.125172
-7,5,9.128655
-13,9,9.442197
-7,7,9.447125
-16,7,9.451909
-13,8,9.457507
-11,8,9.462928
-18,7,9.467718
-12,7,9.472541
-4,5,9.476121
-3,5,9.479606
-8,5,9.483096
-10,7,9.487945
-17,8,9.493516
-10,5,9.496982
-9,5,9.500461
-19,9,9.506683
-2,5,9.510169
-15,6,9.514281
-4,5,9.517773
-29,11,9.525263
-7,5,9.528741
-13,8,9.53414
-10,6,9.538265
-7,6,9.542531
-16,7,9.54732
-4,6,9.551437
-11,6,9.55556
-12,7,9.560632
-27,13,9.569231
-12,6,9.573535
-16,8,9.578938
-20,10,9.585615
-6,7,9.59054
-17,9,9.596575
-7,6,9.600701
-9,6,9.604882
-5,5,9.608534
-4,6,9.612661
-5,5,9.925198
-13,9,9.93135
-21,10,9.93808
-10,7,9.942992
-6,6,9.947143
-31,12,9.955132
-16,8,9.96069
-5,5,9.964184
-7,7,9.968963
-4,5,9.97247
-12,7,9.977402
-9,7,9.98215
-8,6,9.986281
-3,6,9.990564
-2,5,9.99405
-15,7,9.99881
-5,5,10.002285
-11,8,10.008094
-7,6,10.012229
-9,6,10.016366
-1,5,10.019872
-11,7,10.024948
-3,5,10.028491
-7,7,10.033281
-12,6,10.037429
-5,6,10.041808
-22,10,10.048528
-14,7,10.053318
-25,10,10.060143
-2,5,10.063623
-8,7,10.068399
-4,6,10.072522
-6,6,10.076807
-18,9,10.082871
-8,6,10.087023
-9,6,10.091296
-7,5,10.094782
-21,10,10.406054
-13,7,10.411078
-2,5,10.415087
-18,10,10.421887
-3,5,10.425719
-11,7,10.430518
-12,8,10.43594
-2,5,10.439425
-12,7,10.444545
-6,6,10.448723
-13,8,10.454283
-18,10,10.461141
-6,5,10.464629
-21,11,10.471981
-7,6,10.476245
-10,6,10.480374
-7,6,10.484487
-8,6,10.488612
-7,6,10.492871
-13,8,10.49829
-2,5,10.50178
-17,9,10.507971
-8,6,10.512092
-3,5,10.515562
-7,6,10.519686
-2,5,10.523166
-7,5,10.526802
-19,10,10.533515
-10,6,10.537647
-4,6,10.5419
-4,5,10.545387
-16,8,10.55081
-5,6,10.554936
-13,7,10.560048
-6,6,10.564183
-4,5,10.567693
-1,5,10.57118
-12,7,10.576367
-10,7,10.581137
-11,7,10.892112
-8,6,10.896287
-13,7,10.901069
-8,6,10.905219
-12,7,10.91018
-6,6,10.914311
-12,7,10.919081
-13,8,10.924921
-15,7,10.929738
-7,5,10.933217
-35,14,10.943307
-9,6,10.947752
-5,6,10.951967
-11,7,10.956748
-11,6,10.961092
-2,5,10.964585
-8,6,10.968729
-8,7,10.97352
-6,5,10.977126
-7,6,10.981491
-18,10,10.988171
-10,6,10.992457
-13,9,10.998516
-5,5,11.002007
-6,6,11.006144
-7,6,11.010422
-7,5,11.013905
-6,5,11.017406
-30,13,11.026557
-3,5,11.030542
-12,8,11.035973
-10,7,11.040841
-13,8,11.046518
-17,8,11.051956
-4,6,11.056099
-9,7,11.061049
-13,7,11.06585
-13,7,11.383665
0,5,11.387214
-12,8,11.393081
-10,7,11.398121
-7,5,11.401634
-4,5,11.405125
-6,5,11.408821
-3,6,11.41299
-6,6,11.417135
-4,5,11.420626
-11,6,11.424909
-4,5,11.428403
-13,7,11.433202
-4,5,11.436695
-12,6,11.440919
-14,9,11.447099
-7,6,11.451235
-11,7,11.455998
-12,7,11.460898
-7,7,11.465681
-12,7,11.470461
0,5,11.473974
-8,7,11.478894
-7,5,11.482384
-6,6,11.486505
-13,10,11.493552
-7,6,11.497682
-14,7,11.502451
-13,8,11.507976
-12,7,11.512835
-9,7,11.517612
-9,6,11.521752
-9,6,11.526135
-7,6,11.530262
-4,5,11.533778
-4,5,11.537259
-12,7,11.542253
-8,7,11.547014
-7,5,11.550512
-3,5,11.554023
-4,5,11.557601
-17,9,11.873035
-6,6,11.877484
-14,9,11.88359
-5,6,11.887735
-4,5,11.891371
-4,7,11.896249
-7,5,11.899735
-20,9,11.905791
-2,5,11.909531
-9,8,11.914949
-6,7,11.919727
-9,7,11.924641
-24,9,11.930793
-9,6,11.934927
-6,5,11.938415
-5,6,11.942768
-6,6,11.946898
-3,5,11.950392
-13,7,11.955187
-10,7,11.960199
-34,13,11.968839
-5,6,11.972985
-3,5,11.976707
-5,6,11.980863
-2,5,11.984346
-8,6,11.988467
-14,7,11.993756
-11,6,11.99815
-6,5,12.001637
-5,5,12.005098
-6,6,12.00945
-3,6,12.013583
-9,6,12.017705
-5,6,12.021836
-7,6,12.026296
-15,9,12.03233
-12,8,12.037781
-5,6,12.045638
-16,9,12.363748
0,5,12.36729
-4,6,12.37146
-5,6,12.375831
-6,6,12.379967
-5,5,12.383527
-5,6,12.387676
-4,5,12.391163
-3,6,12.395444
-3,5,12.398926
-16,8,12.404322
-15,9,12.410522
-9,6,12.414684
-2,5,12.418381
-7,5,12.421881
-1,5,12.425518
-6,5,12.429055
-16,10,12.435772
-2,5,12.439263
-10,6,12.443602
-13,6,12.44774
-8,6,12.451891
-11,6,12.456024
-4,6,12.460273
-5,5,12.463755
-8,6,12.467896
-5,5,12.471384
-4,6,12.4757
-12,6,12.479827
-9,6,12.483951
-5,5,12.487434
-13,8,12.492943
-1,5,12.496453
-4,5,12.499937
-21,10,12.506626
-8,7,12.511509
-4,5,12.515002
-10,6,12.519116
-9,6,12.523222
-6,6,12.527513
-3,5,12.531
-5,6,12.535141
-5,6,12.53927
-4,5,12.849221
-3,5,12.852763
-6,6,12.85694
-9,6,12.86125
-14,9,12.867317
-3,5,12.870825
-13,8,12.876475
-8,6,12.880612
-5,6,12.884742
-7,6,12.888864
-5,7,12.893811
-1,6,12.897956
-6,7,12.902709
-7,5,12.906188
-6,7,12.911149
-7,5,12.914633
-2,5,12.918141
-8,6,12.922271
-20,8,12.927882
-4,6,12.93202
-4,6,12.936146
-6,5,12.939647
-1,5,12.943293
-1,5,12.946764
-10,7,12.951518
-7,7,12.956269
-3,5,12.95995
0,5,12.963452
-16,8,12.96885
-7,7,12.973613
-3,5,12.977303
-4,5,12.980786
-6,6,12.984904
-3,5,12.988385
-8,6,12.992613
-23,10,12.999373
-10,8,13.004765
-6,5,13.008247
-10,8,13.013836
-13,8,13.019267
-4,6,13.023387
-3,6,13.33403
-8,7,13.338908
-16,9,13.345093
-3,5,13.34862
-7,5,13.352111
-1,5,13.355599
-7,6,13.359909
-5,5,13.363405
-16,8,13.368828
-6,5,13.37231
-12,8,13.377919
-9,6,13.382047
-6,6,13.386158
-10,6,13.390268
-6,5,13.393872
-11,6,13.397989
-6,7,13.402777
-11,6,13.406893
-13,7,13.411774
-11,6,13.415891
-5,5,13.419421
-5,5,13.422886
-8,7,13.427785
-2,5,13.431278
-8,7,13.436051
-9,7,13.441013
-3,5,13.444798
-15,9,13.450857
-11,6,13.454982
-4,6,13.459206
-6,6,13.463473
-7,6,13.467585
0,6,13.471701
-4,5,13.475193
-1,5,13.478843
-4,5,13.482334
-7,6,13.486466
-2,5,13.489946
0,5,13.493619
-14,9,13.499661
-15,9,13.505686
-6,7,13.820576
-7,6,13.824795
-9,7,13.829786
-7,7,13.834572
-8,5,13.838074
-8,6,13.842224
2,5,13.845988
-10,8,13.851413
-3,5,13.854911
-8,7,13.859788
-3,5,13.863383
-4,5,13.866883
-7,5,13.870389
-13,6,13.874526
-12,7,13.879488
-7,5,13.88301
-5,5,13.886498
-5,6,13.890643
-16,9,13.896863
-8,7,13.901673
-4,5,13.905164
-6,5,13.908648
-4,5,13.912291
-10,6,13.916414
-4,5,13.91989
-3,6,13.92407
-5,6,13.928345
-17,9,13.934409
-2,5,13.937889
-3,5,13.94139
-5,5,13.945034
-1,5,13.948523
-9,7,13.953297
-2,5,13.956767
-5,6,13.961096
-8,6,13.965237
-6,5,13.968706
-3,5,13.972187
-1,5,13.975664
-4,5,13.979311
-3,5,13.982806
-17,10,13.98951
-1,5,13.99306
-6,5,13.996651
-7,6,14.311314
-8,6,14.315494
-8,6,14.319624
-6,6,14.323801
-8,5,14.327471
-3,6,14.331653
0,5,14.335156
1,5,14.338656
-5,5,14.342145
-5,6,14.346461
-1,5,14.349988
-3,5,14.353495
-1,5,14.356976
-7,6,14.361279
-2,7,14.366065
-9,8,14.371478
-11,6,14.375619
-5,5,14.379274
-3,5,14.382814
-13,7,14.387581
-2,5,14.391073
-4,5,14.394727
-11,7,14.399497
-6,5,14.403007
-6,5,14.406488
-4,5,14.410043
-14,8,14.415563
-4,6,14.419689
-6,6,14.423834
-5,6,14.428127
-3,5,14.431632
-4,5,14.435105
-5,6,14.439218
-11,8,14.444963
-8,6,14.449085
-17,8,14.454497
-6,5,14.457972
-5,5,14.461685
-6,7,14.46647
-10,7,14.471228
-11,8,14.476689
-2,5,14.480343
-3,6,14.484588
-2,6,14.80244
-16,9,14.80856
-5,5,14.812232
-9,6,14.816377
-9,6,14.82051
-9,6,14.824642
-4,5,14.8283
-5,7,14.833099
-4,6,14.837245
-2,5,14.840727
-1,5,14.844387
-5,6,14.848649
-4,6,14.852792
1,5,14.856281
-2,5,14.859776
-3,5,14.863396
-7,5,14.86689
-6,5,14.870383
-4,6,14.8745
-1,5,14.878105
0,5,14.881602
-5,5,14.885079
-3,5,14.888562
-2,5,14.892039
-9,7,14.896911
-3,5,14.900377
-4,5,14.903856
-9,6,14.907975
-9,6,14.912218
-11,7,14.916967
-9,6,14.921075
0,5,14.924551
-5,5,14.928169
-4,5,14.931672
-1,5,14.935163
-4,5,14.938643
-10,7,14.94339
-7,6,14.947682
-11,6,14.951806
-8,7,14.956592
-3,5,14.960091
-4,6,14.964806
-6,5,14.968288
0,5,14.971785
-2,5,14.975274
-1,5,14.978931
-8,6,15.287983
-10,7,15.292803
-7,6,15.297063
-7,5,15.300562
-2,5,15.304061
-7,7,15.308849
-8,6,15.313095
-9,8,15.318525
-3,6,15.322642
-12,7,15.327478
-2,5,15.331032
-6,6,15.335179
-8,5,15.338674
-7,7,15.343443
-7,6,15.347696
-9,7,15.352484
-2,5,15.355991
-2,6,15.360121
-5,6,15.364391
-1,5,15.367876
-11,8,15.373287
-4,5,15.376777
-7,9,15.382986
1,5,15.386487
-2,6,15.390633
-4,5,15.394176
-3,6,15.398368
-4,5,15.401854
-14,7,15.406605
-21,10,15.413405
-5,7,15.418188
-2,5,15.421671
-9,8,15.427091
-15,9,15.433276
-6,6,15.437388
-4,5,15.441007
-1,5,15.444574
-4,6,15.448874
0,5,15.452354
-2,5,15.455824
-6,6,15.459926
-15,8,15.785885
-17,8,15.791359
-4,6,15.795697
-7,6,15.799845
-3,5,15.803344
-2,5,15.806845
-4,5,15.810343
-6,6,15.814791
-9,6,15.81898
-6,6,15.823128
-4,6,15.827288
-9,7,15.832317
-8,6,15.836535
-3,5,15.840042
-2,5,15.843524
-3,5,15.848464
-1,5,15.85194
-6,6,15.856063
-5,5,15.859556
-17,9,15.865798
-11,9,15.871835
-2,5,15.875311
-8,6,15.879629
-5,6,15.883819
-25,13,15.892442
-1,5,15.896115
-7,7,15.900862
-6,6,15.904964
-4,5,15.908442
-2,5,15.912101
-2,5,15.915593
-6,5,15.919077
-8,7,15.923848
-14,9,15.930126
0,5,15.933619
-1,6,15.937751
-4,6,15.941864
-3,5,15.945529
0,5,15.949
-6,6,15.953141
-7,6,15.957283
-9,8,15.962913
-7,5,16.28448
-3,5,16.288021
-3,5,16.291534
0,5,16.295141
0,5,16.298713
-3,5,16.302204
-4,6,16.30635
-10,8,16.311873
-3,5,16.315441
-4,6,16.319564
-3,5,16.323075
-4,5,16.326555
-2,5,16.330225
-6,6,16.334385
-2,6,16.338555
-1,6,16.342686
0,5,16.346368
-4,5,16.349882
-3,6,16.354021
-7,8,16.359439
-2,5,16.363299
-3,5,16.36685
-3,5,16.370323
-5,5,16.373804
-1,5,16.377311
-6,7,16.382275
-5,6,16.386481
-6,8,16.392356
-2,5,16.396028
-4,5,16.39975
-5,5,16.403252
-4,5,16.406752
-10,7,16.411512
-7,6,16.415874
-3,6,16.420016
-3,5,16.423497
-10,6,16.427635
-5,6,16.431948
-4,5,16.435484
-4,5,16.438978
-2,5,16.442456
-7,7,16.44863
-12,8,16.454045
-1,5,16.457544
-2,5,16.461077
0,5,16.780986
-9,7,16.785837
-14,9,16.791913
-4,5,16.795469
-2,5,16.799047
-4,6,16.803178
-10,8,16.808588
-3,5,16.812141
-4,5,16.815727
-5,5,16.819227
-5,6,16.823351
-11,7,16.828124
1,5,16.831804
-6,6,16.835944
-1,5,16.839423
-2,5,16.84292
-1,5,16.846633
-1,5,16.850183
-1,5,16.853673
-1,6,16.857805
1,5,16.861425
-1,5,16.865046
-4,5,16.868531
-4,5,16.872029
-3,6,16.876165
-1,5,16.879807
-4,5,16.883311
-7,7,16.888673
-6,5,16.892172
-5,6,16.896593
-7,7,16.901363
-4,6,16.90548
-6,6,16.909644
-1,6,16.913922
-4,5,16.917586
-3,6,16.921702
-6,6,16.925813
-5,5,16.92942
-3,5,16.932986
-2,5,16.936486
-5,7,16.941426
-3,5,16.944959
-4,6,16.949559
-4,5,16.953132
-3,5,16.956619
-1,5,17.269545
-3,6,17.273783
-4,6,17.281617
-12,8,17.287078
-4,5,17.290579
-11,6,17.294731
-1,5,17.298384
-4,5,17.301884
-1,5,17.305385
-4,6,17.309535
-3,5,17.313202
0,5,17.316707
-2,5,17.320993
-17,9,17.327354
-3,6,17.331721
-3,5,17.336039
-1,5,17.339532
-16,8,17.345523
-7,9,17.351943
-5,5,17.355441
-6,6,17.359609
-4,5,17.363278
-5,7,17.368056
0,5,17.371556
-6,9,17.377606
2,5,17.38129
-3,5,17.384799
-8,6,17.388918
-1,5,17.392418
-1,5,17.396036
-6,5,17.399586
-6,7,17.404365
-1,5,17.407852
-5,6,17.411986
0,5,17.415676
-6,5,17.419161
-5,5,17.422637
-3,5,17.426122
-1,5,17.429756
-7,6,17.433932
-4,5,17.437421
-4,5,17.440904
-1,5,17.444397
-4,6,17.45006
-1,5,17.453558
-8,6,17.772909
-2,5,17.776429
-4,5,17.780061
2,5,17.783614
-2,6,17.787766
0,6,17.791902
-11,8,17.797717
-5,5,17.80152
-8,7,17.806278
-2,5,17.809762
-2,5,17.81338
-3,7,17.818228
-6,6,17.822368
-11,7,17.827175
2,5,17.830799
-6,6,17.834932
-6,7,17.839699
0,5,17.843183
0,5,17.846771
-5,6,17.851084
-1,5,17.854566
-4,5,17.858052
-15,9,17.864228
-6,6,17.868356
-3,6,17.872479
0,5,17.875968
2,5,17.87949
-1,5,17.883059
-3,5,17.886544
-1,5,17.890035
-6,5,17.893525
0,5,17.897175
-7,6,17.901294
0,5,17.904767
-2,5,17.908235
-11,7,17.913101
-3,6,17.917309
-7,6,17.921443
-7,7,17.926431
-4,6,17.930707
-6,6,17.934851
-4,6,17.938978
-2,5,17.942462
-14,9,17.948739
-9,6,18.2722
-5,7,18.27702
-2,5,18.280688
2,5,18.284182
-1,5,18.287682
-1,5,18.291178
-6,6,18.295313
-10,8,18.300947
-3,5,18.304437
1,5,18.307939
-3,5,18.311432
-4,5,18.315097
-4,6,18.319243
2,5,18.322773
-4,5,18.326267
1,5,18.329776
-6,5,18.333437
0,5,18.336916
-5,5,18.340503
-7,7,18.345284
-1,5,18.348951
-5,6,18.353091
0,5,18.35657
0,5,18.360054
0,5,18.363658
-2,5,18.367219
-1,5,18.370718
-2,5,18.374202
-3,6,18.378323
-5,5,18.381988
