#{"t_start": 1660921292.562975, "env_id": null}
r,l,t
-11,7,0.008974
-19,12,0.016996
-13,8,0.02259
-20,9,0.028517
-19,8,0.034155
-17,7,0.038801
-29,13,0.047359
-12,8,0.052697
-27,12,0.060497
-28,13,0.069056
-19,10,0.075597
-23,11,0.082894
-37,14,0.091957
-16,7,0.096713
-26,11,0.103922
-23,11,0.111271
-12,8,0.11692
-27,10,0.123666
-12,8,0.12895
-13,7,0.133786
-22,10,0.140325
-47,19,0.152664
-15,8,0.157941
-42,18,0.169584
-19,11,0.176752
-30,13,0.185304
-15,9,0.191256
-21,12,0.199354
-14,8,0.204372
-17,8,0.209272
-23,10,0.215583
-20,11,0.222232
-25,10,0.228285
-21,9,0.233991
-28,12,0.241186
-10,8,0.246043
-49,19,0.257489
-20,9,0.263019
-27,14,0.271439
-20,10,0.277452
-14,8,0.282485
-18,10,0.288568
-10,7,0.292898
-15,8,0.297976
-8,6,0.301713
-39,16,0.311214
-11,7,0.315673
-16,9,0.321181
-8,6,0.324898
-17,9,0.330509
-22,10,0.405575
-26,10,0.412318
-16,8,0.417821
-17,9,0.42375
-9,6,0.427786
-18,9,0.433884
-30,13,0.442318
-25,12,0.45024
-12,9,0.456159
-7,6,0.4602
-23,10,0.466865
-6,5,0.470277
-27,13,0.478699
-14,8,0.484102
-19,11,0.491282
-19,9,0.497368
-30,12,0.505182
-17,8,0.510484
-10,7,0.515312
-13,9,0.521212
-36,14,0.530411
-11,7,0.535132
-14,9,0.541096
-15,8,0.546402
-57,21,0.559991
-8,6,0.564156
-14,8,0.569447
-14,9,0.575381
-11,7,0.580083
-14,6,0.584182
-25,12,0.592048
-19,10,0.598796
-13,9,0.604272
-19,9,0.609778
-26,12,0.617056
-21,10,0.623128
-16,10,0.629134
-14,9,0.634738
-10,7,0.639052
-14,8,0.643937
-14,9,0.649563
-13,8,0.654448
-18,9,0.659913
-25,9,0.665494
-10,7,0.669852
-17,9,0.679247
-5,7,0.683699
-20,12,0.690911
-24,11,0.697711
-27,11,0.704294
-9,6,0.708126
-9,7,0.712475
-15,9,0.718331
-10,7,0.722759
-16,8,0.727626
-11,7,0.732067
-21,11,0.818757
-35,17,0.829816
-12,7,0.834641
-14,8,0.840035
-4,6,0.844095
-13,8,0.849503
-3,6,0.85357
-15,8,0.858866
-12,8,0.864299
-38,16,0.874625
-22,11,0.881943
-16,10,0.888485
-14,8,0.893818
-16,9,0.89985
-10,7,0.904528
-14,7,0.909198
-6,7,0.913977
-13,9,0.920008
-14,9,0.925933
-14,8,0.93133
-9,6,0.935394
-16,7,0.94009
-14,8,0.945395
-28,13,0.954279
-9,7,0.958948
-38,20,0.971906
-32,15,0.981721
-28,13,0.990204
-18,11,0.997496
-22,13,1.006097
-31,16,1.016099
-17,11,1.022774
-26,12,1.030049
-15,9,1.035925
-6,7,1.040226
-47,23,1.054157
-13,9,1.059596
-14,7,1.064007
-7,6,1.067736
-21,11,1.074375
-12,8,1.079242
-10,7,1.083682
-19,11,1.090311
-9,8,1.095624
-17,9,1.101244
-21,10,1.107291
-5,6,1.111013
-34,15,1.12012
-21,11,1.126716
-8,7,1.131148
-10,6,1.13489
-11,7,1.139173
-14,9,1.224743
-9,8,1.230301
-12,8,1.235698
-8,7,1.240369
-5,7,1.24508
-19,12,1.253077
-10,7,1.257747
-25,13,1.266366
-16,11,1.273558
-72,26,1.290315
-34,13,1.298965
-19,9,1.304869
-11,8,1.310318
-13,10,1.317427
-30,14,1.326721
-45,19,1.339464
-25,13,1.34808
-23,13,1.356538
-6,6,1.360584
-13,11,1.367912
-9,7,1.372586
-43,18,1.384353
-20,10,1.390921
-7,6,1.394994
-15,9,1.401125
-38,16,1.411452
-16,10,1.418181
-8,8,1.423261
-17,8,1.428178
-28,13,1.436078
-14,9,1.441539
-32,15,1.450615
-21,11,1.457232
-2,6,1.460952
-9,6,1.4648
-8,8,1.469713
-19,9,1.475199
-19,11,1.481962
-25,14,1.490322
-7,6,1.494065
-16,9,1.499622
-16,9,1.505086
-16,9,1.510539
-29,15,1.520239
-21,10,1.526288
-10,9,1.531867
-12,9,1.537355
-57,24,1.551614
-25,14,1.641588
-24,9,1.64762
-13,9,1.653623
-5,7,1.658301
-12,7,1.662959
-5,5,1.666498
-6,5,1.669903
-20,10,1.67649
-17,10,1.683177
-17,11,1.690339
-6,6,1.694405
-26,12,1.702374
-16,8,1.70767
-11,8,1.712963
-10,8,1.718443
