#{"t_start": 1660921542.3356822, "env_id": null}
r,l,t
-31,14,0.02194
-10,6,0.028614
-14,9,0.038325
-9,6,0.043341
-3,5,0.046735
-27,11,0.05403
-18,8,0.059302
-14,8,0.06457
-16,11,0.071834
-31,13,0.080195
-15,9,0.086227
-18,11,0.093351
-30,12,0.101268
-16,8,0.106556
-10,7,0.111169
-19,10,0.117849
-19,10,0.12435
2,5,0.127727
-21,11,0.135054
-13,8,0.140314
-9,6,0.144339
-25,12,0.152287
-21,12,0.160057
-13,9,0.165918
-8,6,0.1701
-48,19,0.182183
-65,25,0.19818
-26,10,0.204879
-14,7,0.209392
-10,7,0.213721
-43,16,0.223474
-18,9,0.228886
-24,11,0.235671
-29,12,0.242804
-11,8,0.247661
-7,7,0.252073
-27,14,0.260372
-36,15,0.269477
-20,9,0.274913
-16,8,0.279727
-18,9,0.285282
-28,10,0.291253
-20,9,0.296862
-25,10,0.303035
-10,6,0.306792
-10,7,0.311085
-16,10,0.317167
-14,7,0.321573
-13,9,0.326956
-12,8,0.33178
-34,13,0.339564
-41,15,0.348388
-11,7,0.352773
-22,10,0.358777
-21,9,0.364207
-48,18,0.375176
-14,7,0.379556
-20,10,0.385733
-13,8,0.390691
-16,9,0.396238
-12,9,0.401866
-16,8,0.406853
-3,6,0.410654
-4,5,0.413864
-19,9,0.419453
-5,6,0.423244
-37,15,0.432338
-19,10,0.438556
-24,10,0.444685
-28,11,0.451451
-19,9,0.457021
-17,9,0.462595
-8,6,0.466392
-18,9,0.471982
-36,15,0.481098
-26,11,0.487894
-35,15,0.49697
-19,10,0.503232
-14,9,0.508873
-32,14,0.517454
-7,6,0.521299
-9,6,0.525089
-36,15,0.534216
-26,13,0.542119
-18,8,0.547103
-30,12,0.554465
-18,10,0.560603
-29,13,0.568551
-12,8,0.573519
-16,9,0.579056
-27,11,0.585837
-25,13,0.593751
-14,7,0.598133
-20,10,0.604361
-18,9,0.60991
-16,9,0.615451
-23,11,0.622216
-40,16,0.631891
-17,10,0.638057
-33,14,0.646582
-25,11,0.65336
-14,8,0.65833
-9,6,0.66212
-43,19,0.673604
-13,7,0.677993
-10,6,0.681797
-23,10,0.687996
-21,10,0.694171
-13,7,0.698567
-12,8,0.707111
-15,8,0.712108
-16,9,0.717724
-31,15,0.72684
-35,14,0.735382
-14,9,0.740935
-8,6,0.744723
-23,13,0.752658
-31,15,0.761751
-25,11,0.768535
-18,9,0.774053
-13,8,0.779145
-11,7,0.783456
-5,6,0.787292
-18,10,0.793298
-14,9,0.798739
-28,13,0.806853
-17,8,0.811725
-6,6,0.815418
-9,7,0.819934
-17,9,0.825751
-23,9,0.831175
-9,7,0.835618
-29,12,0.842789
-51,21,0.855281
-11,6,0.859046
-14,9,0.864504
-14,9,0.870143
-13,8,0.875111
-14,7,0.879485
-19,11,0.886265
-3,5,0.889464
-14,8,0.894432
-13,8,0.899415
-13,7,0.903833
-13,7,0.908233
-23,12,0.915564
-23,12,0.922918
-10,6,0.926699
-27,12,0.934038
-20,9,0.93999
-11,8,0.944976
-26,11,0.951732
-12,10,0.957916
-19,10,0.964086
-35,15,0.973178
-38,15,0.982089
-41,15,0.991111
-32,13,0.998856
-22,12,1.006303
-7,7,1.010593
-13,7,1.014857
-35,14,1.023454
-16,9,1.028856
-41,16,1.038486
-25,11,1.045042
-11,6,1.048718
-15,8,1.053753
-17,10,1.059773
-21,10,1.065821
-19,10,1.072054
-29,12,1.079727
-23,13,1.08763
-15,9,1.093088
-35,15,1.102847
-4,5,1.106016
-16,9,1.111563
-7,6,1.115317
-12,7,1.119822
-10,7,1.124139
-10,7,1.128429
-30,13,1.136298
-48,18,1.146955
-15,7,1.151391
-47,19,1.162704
-26,13,1.170728
-41,17,1.181011
-39,15,1.190174
-36,16,1.199853
-14,9,1.205462
-6,5,1.208658
-38,15,1.217749
-9,6,1.221656
-53,20,1.233729
-5,6,1.237564
-18,9,1.243108
-15,8,1.248079
-18,10,1.254288
-33,15,1.263351
-24,11,1.270172
-8,5,1.273385
-14,7,1.27775
-14,9,1.28391
