#{"t_start": 1660922019.2763708, "env_id": null}
r,l,t
-28,11,0.018726
-7,6,0.02438
-9,6,0.030003
-14,9,0.038126
-11,6,0.043578
-30,12,0.054017
-26,11,0.063411
-18,10,0.072219
-17,10,0.080976
-8,7,0.086979
-47,19,0.103437
-22,10,0.111982
-24,14,0.123893
-11,7,0.130045
-6,6,0.135438
-9,7,0.141711
-19,10,0.150455
-15,9,0.158048
-32,14,0.170059
-10,8,0.176831
-21,11,0.186525
-30,12,0.196791
-20,12,0.207022
-36,14,0.219079
-10,6,0.22441
-10,6,0.229697
-18,10,0.238591
-10,7,0.24452
-38,16,0.258266
-8,7,0.264594
-26,12,0.274724
-21,10,0.28349
-19,12,0.293653
-15,9,0.301566
-8,6,0.306895
-12,8,0.313897
-14,8,0.320897
-19,9,0.328873
-18,10,0.337374
-10,7,0.343522
-22,12,0.353823
-20,9,0.36171
-50,21,0.379539
-20,9,0.387352
-14,8,0.394448
-15,9,0.402421
-21,9,0.410063
-32,15,0.422873
-16,7,0.429043
-20,9,0.437082
-18,10,0.445682
-19,8,0.452812
-32,14,0.464645
-17,8,0.471812
-32,15,0.484984
-32,12,0.495262
-14,8,0.502379
-8,7,0.508452
-20,9,0.516484
-12,7,0.523154
-12,8,0.530149
-35,13,0.541412
-29,13,0.552669
-24,11,0.562143
-22,10,0.570665
-21,10,0.579293
-34,15,0.59232
-33,16,0.606091
-14,7,0.612104
-24,11,0.621972
-8,8,0.628825
-19,9,0.636552
-41,17,0.651218
-18,10,0.659869
-21,12,0.670145
-23,10,0.678797
-18,9,0.686595
-33,13,0.697806
-21,11,0.707495
-14,8,0.714632
-30,13,0.72571
-13,7,0.732105
-5,5,0.736612
-42,17,0.751039
-37,16,0.764757
-20,9,0.772574
-24,12,0.78299
-23,11,0.792602
-19,9,0.800363
-3,5,0.804879
-41,16,0.819883
-29,12,0.830261
-28,13,0.841398
-30,12,0.85155
-16,9,0.859562
-17,8,0.866519
-22,12,0.876863
-9,6,0.882236
-38,17,0.896658
-39,16,2.036651
-22,10,2.04551
-16,9,2.0535
-27,12,2.063873
-22,10,2.072644
-35,16,2.086564
-34,14,2.098745
-26,10,2.107466
-21,10,2.116132
-34,14,2.128073
-13,8,2.135189
-8,6,2.140664
-15,9,2.148808
-15,9,2.156532
-11,6,2.161903
-19,10,2.170608
-7,6,2.17592
-31,12,2.186445
-21,11,2.196084
-23,13,2.20738
-6,7,2.21347
-24,10,2.222366
-30,13,2.233641
-13,9,2.24146
-42,15,2.254176
-28,11,2.263788
-12,7,2.270132
-11,6,2.275487
-13,9,2.283534
-12,8,2.290409
-8,6,2.295607
-25,13,2.306832
-14,8,2.313886
-39,15,2.326878
-16,7,2.332983
-15,8,2.340085
-19,9,2.347931
-12,9,2.35592
-23,11,2.365618
-18,10,2.374495
-11,9,2.382443
-18,9,2.390096
-13,7,2.39627
-14,9,2.404237
-21,11,2.414334
-31,15,2.427174
-22,10,2.436013
-10,6,2.441178
-30,11,2.450632
-49,18,2.466091
-10,6,2.47146
-10,7,2.477588
-7,6,2.482915
-17,9,2.490555
-13,8,2.497662
-11,7,2.503931
-8,7,2.510157
-28,12,2.520272
-26,12,2.530792
-12,7,2.537051
-19,11,2.546399
-17,8,2.55357
-34,15,2.56625
-22,10,2.574972
-17,9,2.582661
-21,10,2.591425
-25,10,2.600403
-4,5,2.604989
-37,17,2.619368
-14,7,2.625584
-9,8,2.632459
-18,10,2.641096
-20,11,2.650779
-4,5,2.655314
-18,10,2.664155
-8,6,2.669631
-18,9,2.677614
-41,17,2.692032
-7,7,2.698364
-15,8,2.705202
-11,8,2.712232
-12,9,2.720126
-7,7,2.726271
-12,8,2.733061
-15,9,2.740998
-21,10,2.749595
-20,9,2.757331
-12,9,2.765357
-37,14,2.777256
-21,8,2.78441
-19,10,2.793082
-30,13,2.804335
-28,12,2.814413
-10,6,2.81975
-18,9,2.827653
-22,11,2.837175
-14,8,2.84434
-23,11,2.853822
-5,6,2.859111
-11,6,2.864491
-20,10,2.873269
-16,11,2.882894
-23,11,2.892423
-23,9,2.90027
-10,8,2.907347
-18,10,2.91604
-12,7,4.367759
-20,11,4.377294
-5,6,4.382612
-28,12,4.393083
-16,10,4.401885
-25,12,4.412238
-12,8,4.419271
-24,10,4.428063
-29,11,4.437607
-12,6,4.442909
-5,5,4.447476
-6,5,4.45206
-14,7,4.458071
-19,9,4.465981
-22,9,4.473849
-15,9,4.481597
-29,11,4.491115
-16,9,4.499079
-20,9,4.506933
-12,8,4.513945
-14,9,4.521784
-19,11,4.531318
-20,11,4.540779
-26,12,4.551511
-17,10,4.560009
-30,14,4.572017
-14,9,4.579935
-16,8,4.587082
-9,6,4.592331
-13,8,4.599353
-25,14,4.61146
-29,12,4.621738
-16,9,4.629638
-16,8,4.636569
-16,9,4.644439
-13,7,4.650668
-1,5,4.655248
-10,7,4.661583
-12,7,4.667883
-4,5,4.672459
-19,8,4.679588
-11,8,4.68671
-18,11,4.696417
-15,9,4.704252
-31,15,4.717186
-14,8,4.724251
-8,7,4.730287
-38,16,4.744001
-15,10,4.752773
-25,11,4.762332
-17,9,4.770163
-30,12,4.780575
-18,9,4.788425
-28,12,4.798759
-34,15,4.811775
-11,7,4.818221
-19,10,4.826986
-19,11,4.836377
-5,6,4.841651
-28,12,4.852098
-20,11,4.861682
-22,11,4.871172
-10,7,4.877287
-9,6,4.882638
-17,9,4.890467
-19,11,4.899991
-10,6,4.905311
-20,10,4.913979
-29,11,4.923409
-70,25,4.944872
-28,13,4.955992
-13,7,4.962262
-9,7,4.968384
-12,7,4.974414
-23,9,4.982307
-10,6,4.987688
-16,9,4.995574
-20,9,5.003416
-7,7,5.009754
-26,11,5.019519
-17,9,5.027219
-10,7,5.033503
-19,9,5.04135
-15,8,5.048287
-4,6,5.05364
-24,12,5.063974
-7,7,5.070287
-15,9,5.078054
-5,5,5.082449
-18,9,5.090424
-23,9,5.09816
-32,14,5.110231
-7,5,5.114754
-48,20,5.131942
-20,12,5.142537
-6,6,5.147908
-14,9,5.155848
-14,8,5.162645
-6,6,5.168069
-39,16,5.181739
-20,11,5.191465
-7,6,5.196606
-9,6,5.201924
-29,14,5.213965
-7,6,5.219253
-20,9,5.227234
-11,7,5.233415
-15,9,5.241233
-13,8,5.248272
-15,9,5.2561
-12,9,6.826521
-24,12,6.836782
-17,9,6.844836
-13,8,6.852002
-17,9,6.85999
-18,9,6.867872
-13,8,6.874801
-18,8,6.881799
-17,9,6.889702
-15,8,6.896742
-15,8,6.903734
-17,8,6.910749
-19,9,6.918639
-21,10,6.927324
-14,9,6.934969
-8,7,6.941088
-7,5,6.945522
-25,13,6.956639
-15,8,6.963569
-14,9,6.971528
-22,10,6.980357
-12,7,6.986448
-17,9,6.994268
-31,13,7.005409
-28,10,7.014076
-17,8,7.021066
-29,14,7.032865
-26,11,7.042326
-16,8,7.04932
-6,8,7.056411
-11,6,7.062328
-14,8,7.069151
-12,6,7.074423
-19,11,7.083889
-20,11,7.093378
-16,11,7.102701
-6,6,7.108038
-15,8,7.11506
-8,7,7.12118
-22,11,7.130812
-17,10,7.139365
-9,8,7.146371
-37,13,7.157507
-18,9,7.165417
-2,5,7.169879
-5,5,7.174462
-6,6,7.179906
-26,11,7.189303
-10,7,7.195435
-9,7,7.201662
-16,9,7.20944
-18,9,7.217036
-16,8,7.224398
-27,13,7.235556
-12,8,7.242765
-11,6,7.248114
-7,7,7.254349
-12,7,7.260718
-19,10,7.269488
-23,12,7.279708
-18,9,7.287575
-9,7,7.293651
-14,9,7.30147
-10,9,7.309295
-13,6,7.314605
-33,12,7.324763
-13,7,7.330807
-29,14,7.343
-8,7,7.34898
-12,7,7.355181
-16,8,7.36217
-6,7,7.368344
-8,6,7.373662
-13,8,7.380637
-12,7,7.386756
-13,7,7.392979
-17,8,7.400098
-11,7,7.406447
-26,12,7.416741
-18,8,7.423593
-24,11,7.43317
-26,13,7.444164
-18,8,7.451178
-16,8,7.458318
-25,10,7.466889
-25,12,7.477564
-14,8,7.484618
-24,12,7.495075
-12,7,7.501032
-7,6,7.506397
-7,6,7.511781
-25,11,7.521504
-6,8,7.528388
-7,6,7.533688
-11,8,7.540667
-11,6,7.546055
-13,8,7.553032
-7,5,7.557599
-20,9,7.565296
-10,7,7.571408
-32,13,7.582641
-28,11,7.59208
-14,7,7.59815
-3,5,7.60265
-6,7,7.608735
-15,9,7.616569
-19,9,7.624355
-22,11,7.633966
-14,8,7.640982
-18,7,7.646974
-16,12,7.657485
-4,5,7.661821
-15,9,7.669458
-17,9,7.677384
-10,7,7.683582
-8,6,7.688792
-15,8,7.695646
-27,12,7.706064
-16,8,7.713084
-9,6,9.275654
-30,15,9.288689
-19,9,9.296366
-16,8,9.303375
-17,9,9.311167
-19,9,9.318908
-23,12,9.329471
-12,7,9.335508
-9,7,9.341584
-25,11,9.351091
-6,7,9.357179
-24,11,9.366716
-13,8,9.373637
-17,7,9.379817
-5,6,9.385123
-18,10,9.393713
-19,10,9.402349
-9,7,9.408506
-17,8,9.415451
-25,12,9.425543
-8,7,9.431713
-18,11,9.441299
-7,5,9.445817
-6,6,9.451173
-7,5,9.455791
-17,9,9.463825
-15,8,9.4709
-20,12,9.481056
-13,7,9.487207
-23,11,9.496696
-16,8,9.503643
-16,8,9.510686
-20,11,9.520146
-18,10,9.528899
-16,8,9.535869
-10,7,9.542152
-17,8,9.549092
-24,11,9.558411
-17,9,9.566241
-21,10,9.574804
-20,11,9.584172
-10,8,9.591215
-13,10,9.599672
-34,14,9.611906
-8,7,9.617878
-13,7,9.624215
-25,12,9.63464
-22,8,9.642051
-25,10,9.650674
-14,9,9.658449
-17,9,9.666383
-8,7,9.672653
-14,8,9.67944
-10,8,9.686399
-27,13,9.697737
-15,9,9.705648
-35,15,9.718238
-12,8,9.725209
-4,5,9.729672
-13,8,9.736653
-15,9,9.744585
-12,8,9.751405
-21,9,9.759171
-22,11,9.768778
-8,6,9.774102
-21,11,9.783494
-20,10,9.792101
-7,6,9.797391
-14,7,9.803593
-15,8,9.810594
-12,8,9.817602
-10,9,9.825586
-27,11,9.834851
-26,12,9.845186
-12,9,9.853029
-13,9,9.860808
-27,11,9.870505
-11,8,9.877409
-4,5,9.881895
-29,12,9.892199
-13,8,9.899199
-17,9,9.906825
-16,8,9.913984
-8,7,9.919997
-16,8,9.926908
-14,8,9.933911
-6,5,9.938457
-19,8,9.945454
-19,11,9.954767
-23,9,9.9626
-8,6,9.96791
-10,6,9.973198
-18,9,9.980981
-8,6,9.986249
-13,8,9.993144
-15,9,10.00077
-17,10,10.009465
-23,11,10.019032
-6,5,10.023615
-11,6,10.028894
-16,10,10.037546
-11,6,10.042846
-24,11,10.052266
-9,6,10.057604
-5,5,10.06201
-11,8,10.068976
-19,9,10.076875
-4,5,10.081483
-11,8,10.088513
-9,6,10.093722
-32,13,10.104885
-12,8,10.111957
-12,6,10.117216
-17,9,10.124952
-2,5,10.129381
-33,13,10.140535
-26,11,10.149921
-22,12,10.160104
-17,7,11.71933
-28,12,11.729896
-15,7,11.735996
-29,14,11.748071
-15,9,11.755997
-6,7,11.762205
-14,8,11.76907
-4,6,11.774401
-13,8,11.781504
-2,5,11.78604
-10,6,11.791349
-18,9,11.799029
-10,7,11.805203
-14,8,11.812237
-20,12,11.82267
-17,10,11.831584
-10,7,11.83783
-15,8,11.844821
-6,7,11.850931
-13,7,11.857073
-5,6,11.862364
-21,11,11.871959
-12,6,11.877168
-22,10,11.88583
-14,6,11.891238
-14,8,11.898354
-6,6,11.90376
-16,9,11.911714
-14,8,11.918617
