#{"t_start": 1660923068.9888668, "env_id": null}
r,l,t
-70,25,0.030304
-23,11,0.039677
-25,11,0.049153
-13,8,0.056034
-18,11,0.065631
-11,6,0.071037
-13,8,0.07809
-42,18,0.093225
-21,10,0.101963
-23,12,0.112309
-20,12,0.175022
-9,8,0.182201
-21,11,0.191829
-26,10,0.200513
-9,7,0.206882
-3,5,0.211443
-16,9,0.220692
-6,6,0.226094
-7,7,0.232255
-16,11,0.241688
-15,8,0.24876
-4,7,0.255065
-8,7,0.261157
-20,11,0.270698
-26,13,0.282094
-14,8,0.363642
-11,8,0.370809
-19,12,0.381373
-10,8,0.388527
-25,11,0.398216
-14,10,0.406697
-12,8,0.415047
-36,16,0.428654
-17,10,0.437363
-6,7,0.443496
-10,8,0.450605
-12,7,0.456897
-24,9,0.464691
-27,15,0.55209
-23,12,0.562384
-12,8,0.56958
-15,8,0.576648
-4,5,0.581168
-12,7,0.587404
-5,5,0.591787
-8,6,0.597026
-3,6,0.602316
-4,5,0.606822
-47,16,0.620689
-8,6,0.626102
-19,10,0.634764
-7,5,0.639145
-13,7,0.645399
-16,9,0.653248
-14,9,0.740448
-14,7,0.746732
-18,8,0.753935
-12,8,0.761024
-24,11,0.770645
-5,5,0.775159
-16,8,0.782019
-29,13,0.793341
-9,6,0.798534
-24,10,0.807425
-12,7,0.813739
-11,7,0.819985
-24,9,0.828841
-9,8,0.836128
-6,7,0.842292
0,5,0.846619
-14,7,0.852922
-20,10,0.941091
-15,7,0.947055
-19,9,0.954789
-23,9,0.962551
-18,9,0.970304
-14,7,0.97649
-17,8,0.983431
-8,6,0.988785
-9,6,0.9941
-13,8,1.001061
-11,7,1.007246
-13,8,1.014168
-20,9,1.021993
-11,8,1.029018
-6,5,1.033499
-6,6,1.038813
-6,6,1.044128
-4,7,1.130022
-10,6,1.13523
-17,9,1.143158
-28,12,1.153157
-16,9,1.160967
-17,8,1.167971
-6,6,1.173345
-8,5,1.177924
-6,6,1.183345
-3,6,1.188761
-11,7,1.194768
-10,6,1.199865
-28,11,1.209331
-17,9,1.217302
-8,6,1.222429
-4,6,1.227605
-5,5,1.232024
-32,12,1.333397
-13,8,1.340622
-12,7,1.346541
0,5,1.35087
-22,9,1.358762
-19,8,1.365722
-15,8,1.372725
-10,6,1.377966
-10,7,1.384198
-11,8,1.391196
-21,9,1.398773
-9,7,1.405053
-13,7,1.411392
-6,6,1.416914
-13,8,1.424117
-19,10,1.43264
-15,8,1.439738
-20,11,1.541214
-6,6,1.546428
-10,7,1.552404
-13,9,1.560215
-13,8,1.567209
-9,6,1.572552
-6,7,1.578729
-9,7,1.584877
-24,11,1.594454
-6,6,1.599844
-13,9,1.60768
-7,5,1.612082
-8,7,1.618284
-11,7,1.624456
-6,6,1.629625
-7,6,1.635016
-8,7,1.641261
-11,9,1.738253
-4,6,1.743537
-7,6,1.748924
-1,5,1.753445
-6,6,1.758781
-12,8,1.765873
-3,5,1.770309
-11,8,1.777238
-12,7,1.783568
-14,8,1.79074
-16,8,1.797881
-9,7,1.804092
-5,6,1.809216
-4,5,1.813753
-3,5,1.818172
-9,7,1.82439
-10,7,1.830607
-9,6,1.835963
-4,6,1.841267
-1,5,1.845666
-7,7,1.946376
-7,6,1.951808
-10,6,1.957116
-11,8,1.963958
-2,5,1.968451
-9,6,1.973735
-8,6,1.978973
-5,6,1.984321
-7,6,1.989713
-15,8,1.996649
-11,8,2.003577
-12,7,2.009928
-5,6,2.015366
-17,8,2.022426
0,5,2.027101
-13,7,2.033245
-9,8,2.040212
-17,9,2.047966
-9,7,2.054054
-6,6,2.152991
-7,7,2.159158
-2,5,2.163612
-8,7,2.169846
-1,5,2.174367
-8,6,2.17978
-13,7,2.186054
-4,5,2.190622
-7,7,2.196748
-9,6,2.202011
-5,5,2.206485
-2,5,2.211119
-3,5,2.215587
-8,6,2.22097
-12,7,2.22724
-2,5,2.231807
-2,5,2.23632
-15,8,2.243075
-12,8,2.249952
-4,6,2.255303
-4,6,2.260729
-8,6,2.359604
-7,7,2.365909
-3,5,2.370458
-9,8,2.37734
-7,6,2.382595
-9,7,2.388774
-3,5,2.393262
-7,5,2.397622
-10,7,2.403803
-10,7,2.410102
-3,6,2.415412
-9,6,2.420815
-11,7,2.427018
-5,6,2.432354
-21,11,2.441911
-5,6,2.447307
-7,6,2.452726
-12,8,2.45976
-3,5,2.464115
-8,6,2.562842
-3,5,2.567366
-4,6,2.572619
1,5,2.577198
-3,5,2.581639
-8,6,2.586976
1,5,2.591468
-7,6,2.596778
0,5,2.601229
-2,5,2.605814
-9,7,2.612349
-11,8,2.619619
-2,5,2.624229
-9,8,2.631489
-10,8,2.638535
1,5,2.643052
-6,6,2.6484
-10,7,2.654369
-1,5,2.658871
-4,5,2.663499
-5,5,2.668011
-4,5,2.672565
0,5,2.677074
-2,6,2.778386
2,5,2.782956
-5,6,2.788218
-2,5,2.792523
0,5,2.797176
0,5,2.801626
-3,5,2.806187
-8,6,2.811519
-4,6,2.81794
-1,5,2.822536
-5,6,2.82785
-1,5,2.832324
-3,6,2.837696
-7,5,2.84212
-2,6,2.84745
0,6,2.852851
-11,9,2.860843
-2,6,2.86622
-2,5,2.870782
-3,6,2.876142
4,5,2.880652
-5,5,2.88524
-5,5,2.991671
-9,7,2.997732
-1,5,3.002208
