#{"t_start": 1660923107.825025, "env_id": null}
r,l,t
-28,11,0.0182
-7,6,0.023649
-9,6,0.029148
-14,9,0.037028
-11,6,0.042212
-30,12,0.052462
-26,11,0.062038
-18,10,0.070936
-17,10,0.079899
-8,7,0.086133
-47,19,0.10234
-22,10,0.111149
-34,16,0.480188
-20,9,0.488366
-32,13,0.499638
-13,8,0.506911
-14,7,0.513438
-11,8,0.520571
-11,9,0.528684
-19,9,0.536608
-14,8,0.543766
-21,11,0.554168
-13,7,0.560736
-8,6,0.56611
-20,11,0.575524
-8,7,0.581619
-29,14,0.946555
-24,10,0.95515
-24,12,0.965431
-6,7,0.97155
-19,10,0.980237
-13,7,0.986499
-21,10,0.995558
-21,10,1.004451
