#{"t_start": 1660922196.2360523, "env_id": null}
r,l,t
-11,7,0.009201
-19,12,0.017475
-13,8,0.023163
-20,9,0.029241
-19,8,0.034878
-17,7,0.03967
-29,13,0.048594
-12,8,0.054013
-27,12,0.062009
-28,13,0.070793
-19,10,0.077515
-23,11,0.085027
-37,14,0.094289
-16,7,0.099162
-26,11,0.106514
-23,11,0.11399
-12,8,0.11942
-27,10,0.126152
-12,8,0.131702
-13,7,0.136487
-22,10,0.143172
-47,19,0.155818
-15,8,0.161244
-42,18,0.173195
-19,11,0.180621
-30,13,0.189308
-15,9,0.195406
-21,12,0.203305
-14,8,0.208317
-17,8,0.213487
-23,10,0.219738
-20,11,0.226511
-25,10,0.232863
-21,9,0.238467
-28,12,0.245826
-10,8,0.251183
-49,19,0.262799
-20,9,0.268534
-27,14,0.277178
-20,10,0.283479
-14,8,0.288489
-18,10,0.294711
-10,7,0.299244
-15,8,0.304273
-8,6,0.30808
-39,16,0.318001
-11,7,0.322392
-16,9,0.327973
-8,6,0.331892
-17,9,0.337507
-21,9,0.343073
-10,8,0.348207
-6,6,0.352141
-8,6,0.356013
-25,12,0.363418
-18,9,0.369063
-9,6,0.37291
-24,12,0.380508
-13,8,0.385522
-14,8,0.390521
-25,12,0.398035
-18,9,0.403688
-14,7,0.408143
-17,9,0.413961
-14,7,0.41836
-5,5,0.421576
-24,14,0.430239
-16,10,0.436524
-15,8,0.441544
-33,12,0.449229
-15,9,0.454897
-30,13,0.46289
-36,14,0.471575
-16,8,0.476645
-8,6,0.480627
-25,13,0.488561
-5,6,0.492371
-19,9,0.498125
-16,10,0.504626
-11,7,0.50902
-22,10,0.515478
-25,13,0.523862
-20,10,0.530044
-16,8,0.535358
-17,9,0.541008
-15,8,0.546096
-23,10,0.552798
-21,10,0.558982
-54,21,0.57195
-22,12,0.579471
-27,13,0.587738
-13,9,0.593478
-13,8,0.598633
-18,9,0.604378
-13,7,0.608895
-8,6,0.612809
-14,9,0.618586
-17,10,0.624933
-21,9,0.630693
-7,6,0.634616
-11,7,0.63914
-7,7,0.643667
-27,12,0.651249
-26,11,0.658221
-7,5,0.661532
-32,15,1.329921
-21,11,1.337491
-7,6,1.34164
-25,12,1.349778
-12,9,1.356516
-15,8,1.363285
-8,6,1.367856
-8,6,1.372028
-41,15,1.382199
-10,8,1.387633
-16,11,1.394993
-24,11,1.402487
-12,8,1.407904
-32,14,1.41737
-26,13,1.42604
-23,11,1.433538
-14,8,1.438963
-25,10,1.445685
-25,11,1.453266
-7,6,1.457398
-14,8,1.462838
-14,9,1.469037
-17,9,1.475094
-10,8,1.480525
-8,7,1.485891
-24,14,1.495198
-13,7,1.50017
-39,14,1.509594
-28,13,1.51838
-18,9,1.524132
-19,8,1.529201
-8,7,1.533726
-6,7,1.538182
-46,16,1.548015
-7,6,1.551832
-16,10,1.558058
-7,6,1.561944
-28,12,1.569406
-27,11,1.576182
-17,9,1.581988
-11,8,1.587015
-18,9,1.592607
