#{"t_start": 1660920799.7347507, "env_id": null}
r,l,t
-18,11,0.017235
-22,10,0.025796
-20,10,0.034958
-36,14,0.047178
-18,9,0.054917
-17,9,0.062609
-17,8,0.069645
-25,14,0.08167
-25,12,0.091975
-27,14,0.103816
-15,8,0.110831
-12,7,0.11689
-12,8,0.12378
-12,7,0.129985
-29,11,0.13938
-10,6,0.144719
-33,14,0.156671
-13,8,0.163518
-23,11,0.173012
-17,10,0.181626
-17,8,0.188565
-9,8,0.195418
-6,6,0.200731
-38,16,0.214367
-42,15,0.227427
-6,6,0.23277
-8,6,0.237913
-20,11,0.247271
-26,11,0.257008
-34,12,0.267077
-15,9,0.275095
-35,13,0.286488
-13,9,0.294141
-21,10,0.302944
-40,17,0.317515
-20,10,0.326001
-15,9,0.33388
-5,5,0.338308
-13,7,0.344409
-17,7,0.350538
-26,12,0.360894
-13,7,0.366924
-6,6,0.372188
-20,9,0.380018
-32,13,0.3912
-38,14,0.40402
-13,9,0.413392
-12,10,0.422763
-21,11,0.432975
-31,12,0.443814
-8,7,0.452108
-22,11,0.462156
-19,10,0.471465
-14,9,0.479492
-34,13,0.49102
-23,12,0.502216
-18,9,0.510411
-26,14,0.52325
-7,6,0.528543
-24,11,0.538969
-22,11,0.549286
-21,10,0.558262
-29,13,0.569626
-21,10,0.579444
-24,10,0.589715
-16,8,0.598814
-21,11,0.608878
-21,9,0.619128
-19,9,0.627299
-30,14,0.639953
-34,16,0.65459
-32,14,0.667091
-19,10,0.675954
-23,11,0.686101
-31,15,0.699527
-18,10,0.7086
-21,10,0.717632
-2,6,0.723135
-40,17,0.738398
-9,6,0.743964
-15,8,0.751796
-4,5,0.756387
-22,10,0.765724
-23,14,0.777993
-20,9,0.786761
-17,10,0.7959
-36,14,0.808629
-5,7,0.815566
-9,7,0.822613
-15,8,0.82991
-16,7,0.836251
-24,10,0.845399
-19,10,0.855326
-16,10,0.864432
-9,8,0.871308
-18,8,0.87834
-21,9,0.886179
-9,7,0.892312
-8,6,0.897626
-18,10,0.906259
-9,7,0.912614
-22,10,0.921205
-15,8,0.928223
-18,11,0.937661
-22,9,0.945597
-25,9,0.953538
-9,7,0.959481
-15,9,0.967512
-5,6,0.972729
-18,9,0.98046
-9,6,0.985847
-15,8,0.992805
-46,17,1.007173
-29,11,1.016693
-21,9,1.024556
-21,10,1.033058
-14,8,1.040107
-18,10,1.048993
-12,8,1.055895
-34,17,1.07017
-13,7,1.076375
-23,10,1.08529
-16,8,1.092208
-28,11,1.101562
-11,7,1.10769
-40,16,1.121268
-9,6,1.126747
-16,10,1.135567
-34,14,1.147504
-13,7,1.153833
-7,6,1.159145
-16,7,1.165443
-33,15,1.17804
-26,14,1.190054
-22,13,1.20173
-14,8,1.209049
-9,8,1.218208
-29,13,1.230572
-44,18,1.253752
-11,7,1.262855
-7,6,1.270783
-17,9,1.282492
-21,9,1.293952
-25,10,1.306367
-43,18,1.329465
-30,13,1.345959
-53,21,1.372681
-11,7,1.381777
-24,11,1.395673
-8,6,1.403572
-35,14,1.421303
-49,17,1.44246
-2,5,1.448822
-10,8,1.45885
-14,7,1.467749
-7,7,1.476844
-51,22,1.503847
-40,15,1.522314
-26,12,1.537576
-35,15,1.556266
-17,10,1.569241
-20,10,1.5823
-23,12,1.597796
-15,8,1.608219
-50,18,1.631166
-21,10,1.644124
-14,9,1.655914
-12,7,1.665074
-39,14,1.682386
-21,11,1.69644
-15,7,1.705592
-17,9,1.716884
-38,14,1.734951
-9,7,1.744323
-22,11,1.758724
-30,15,1.777672
-23,13,1.793844
-19,8,1.803995
-30,15,1.82296
-29,14,1.840875
-24,13,1.856447
-4,5,1.862679
-38,16,1.881875
-7,7,1.890323
-31,12,1.904278
-10,7,1.912864
-9,8,1.921221
-7,7,1.927684
-6,5,1.932094
-27,14,1.944084
-6,6,1.949318
-12,8,1.95632
-38,15,1.969079
-10,7,1.975286
-14,7,1.981358
-10,8,1.988342
-46,17,2.002222
-11,6,2.007633
-30,14,2.019538
-16,9,2.027374
-9,6,2.03261
-14,8,2.672686
-9,5,2.677181
-22,10,2.686009
-18,10,2.694678
-4,5,2.699167
-13,7,2.705234
-14,7,2.711631
-3,6,2.717104
-10,6,2.722745
-13,8,2.729683
-21,10,2.738434
-10,7,2.744869
-29,14,2.757356
-14,7,2.763382
-14,8,2.770165
-11,7,2.776438
-7,6,2.78176
-16,8,2.788638
-23,11,2.798115
-7,6,2.803472
-32,13,2.814741
-5,6,2.819979
-10,7,2.826073
-12,9,2.834707
-7,6,2.84051
-8,7,2.846566
-8,9,2.854194
-5,6,2.859525
-10,6,2.864816
-41,16,2.878459
-16,9,2.886263
-18,10,2.895132
-5,6,2.900524
-18,10,2.909395
-11,8,2.91634
-12,7,2.92233
-6,6,2.92772
-19,10,2.936326
-27,11,2.945874
-17,9,2.953659
-16,9,2.961591
-7,8,2.968768
-15,10,2.977299
-15,9,2.985072
-25,11,2.994723
-14,7,3.000771
-17,8,3.007767
-10,5,3.012303
-11,6,3.017723
-28,13,3.028757
-7,6,3.034044
-6,6,3.039309
-12,7,3.045587
-3,5,3.050068
-18,9,3.058081
-21,10,3.066827
-8,6,3.072053
-7,6,3.077236
-16,7,3.083486
-7,6,3.088768
-13,9,3.0967
-16,7,3.102855
-27,12,3.113048
-13,7,3.119311
-36,16,3.133043
-10,7,3.139253
-7,6,3.144494
-10,7,3.150682
-13,8,3.157768
-12,9,3.165611
-23,12,3.17602
-3,5,3.180497
-17,11,3.190069
-3,5,3.194551
-16,8,3.201608
-9,8,3.208384
-11,7,3.214512
-32,15,3.227208
-12,8,3.234277
-23,12,3.244466
-13,8,3.251473
-29,12,3.262187
-13,8,3.269065
-4,7,3.275151
-6,6,3.280593
-9,6,3.285911
-17,7,3.292042
-11,9,3.300236
-14,8,3.307441
-17,9,3.315074
-19,10,3.323622
-11,7,3.329854
-18,9,3.337833
-6,6,3.343052
-17,8,3.350008
-10,7,3.356138
-11,8,3.363046
-15,8,3.370133
-13,8,3.377066
-15,7,3.383117
-9,7,3.389253
-12,8,3.396326
-11,9,3.404079
-9,7,3.410177
-13,9,3.417929
-12,7,3.424116
-21,10,3.432812
-24,11,3.442261
-17,9,3.450203
-30,13,3.461296
-20,11,3.470639
-7,7,3.47682
-8,6,3.482133
-13,8,3.489004
-18,9,3.497049
-14,9,3.504621
-19,10,3.513368
-13,7,3.519608
-17,9,3.527881
-31,13,3.539129
-17,9,3.546933
-9,6,3.552274
-12,8,3.559349
-16,7,3.565624
-4,6,3.571277
-22,10,3.580063
-12,8,3.587193
-8,6,3.592451
-13,7,3.598641
-19,9,3.606406
-17,8,3.613337
-9,6,3.618709
-19,10,3.627358
-18,9,3.635061
-6,5,3.639664
-17,9,3.647443
-11,8,3.654406
-28,14,3.66642
0,5,3.670878
-21,9,3.678822
-7,6,3.684151
-21,8,3.691138
-15,8,3.698033
-22,11,3.70761
-25,10,3.716117
-19,11,3.725851
-17,9,3.733893
-7,7,3.740143
-10,8,3.747292
-28,12,3.757518
-24,9,3.765285
-20,10,3.773896
-11,7,3.780091
-8,6,3.785245
-13,6,3.790612
-15,8,3.79758
-10,7,3.80375
-18,10,3.812417
-7,6,3.81791
-10,8,3.824867
-6,5,3.829368
-3,5,3.833897
-9,5,3.838497
-4,5,3.842922
-8,6,3.848123
-8,9,3.856
-23,11,3.865507
-22,10,3.874068
-8,7,3.880151
-12,7,3.886271
-18,10,3.894867
-14,7,3.901001
-13,8,3.907848
-15,9,3.915731
-3,6,3.921143
-18,8,3.928181
-16,8,3.935443
-22,10,3.944268
-7,6,3.949601
-10,7,3.955625
-22,12,3.965933
-12,8,3.973026
-11,7,3.979274
-16,9,3.98712
-6,6,3.992396
-10,6,3.997887
-14,7,4.004086
-7,6,4.009323
-8,7,4.01555
-7,6,4.021045
-22,10,4.029995
-13,7,4.036299
-14,9,4.044221
