#{"t_start": 1660922639.9395776, "env_id": null}
r,l,t
-11,7,0.009704
-19,12,0.018381
-13,8,0.0245
-20,9,0.057518
-30,12,0.065494
-46,15,0.075533
-24,12,0.105761
-12,8,0.111145
-10,8,0.116578
-12,9,0.145564
-3,6,0.149997
-62,23,0.188663
-35,17,0.200067
-29,14,0.209518
-16,9,0.238313
-15,10,0.245058
-10,8,0.250662
-29,14,0.282599
-10,7,0.287569
-14,8,0.292991
-28,11,0.323102
-20,11,0.330491
-9,8,0.336244
-36,13,0.367621
-17,9,0.373733
-10,8,0.379183
-11,8,0.384887
-31,13,0.416153
-35,16,0.426943
-21,11,0.457177
-43,16,0.467932
-9,6,0.472094
-16,10,0.501562
-16,9,0.507672
-2,5,0.511173
-13,7,0.515961
-17,9,0.544957
-29,12,0.553146
-11,7,0.557965
-11,7,0.562748
-11,6,0.589555
-17,9,0.595675
-13,8,0.601298
-4,7,0.606654
-10,7,0.634403
-20,11,0.641815
-49,19,0.654497
-16,7,0.681823
-8,7,0.686825
-5,6,0.690995
-11,7,0.695822
-7,5,0.699338
-12,8,0.727748
-7,6,0.731902
-10,8,0.737643
-4,5,0.741162
-10,6,0.745317
-58,19,0.780842
-18,9,0.787109
-6,5,0.813307
-5,5,0.816994
-32,14,0.826369
-31,13,0.85778
-6,6,0.861974
-8,6,0.86613
-19,9,0.872477
-5,5,0.875996
-8,6,0.902894
-14,10,0.909687
-22,11,0.917129
-16,7,0.921985
-37,14,0.953999
-17,8,0.959499
-9,6,0.963632
-17,9,0.992453
-20,9,0.998564
-18,8,1.00414
-3,5,1.007661
-3,6,1.011829
-14,8,1.039871
-5,7,1.044655
-4,6,1.048807
-20,10,1.055651
-37,14,1.087529
-19,10,1.094274
-17,9,1.100377
-12,6,1.127171
-14,8,1.132625
-7,6,1.13702
-9,6,1.141165
-18,8,1.1466
-20,9,1.175457
-3,6,1.179613
-5,6,1.183808
-19,9,1.190031
-10,6,1.217265
-5,5,1.220864
-10,7,1.225679
-12,7,1.230475
-5,6,1.234749
-23,9,1.263502
-6,6,1.267834
-5,6,1.272038
-11,7,1.276847
-15,8,1.30498
-7,7,1.309822
-2,5,1.313367
-17,9,1.319614
-5,5,1.323141
1,5,1.326735
-7,6,1.35361
-7,6,1.357795
-5,6,1.361993
-10,8,1.367604
-6,6,1.371797
-6,6,1.398535
-10,7,1.40349
-6,6,1.407639
-7,6,1.411829
-3,5,1.415345
-8,6,1.442214
-5,6,1.446458
-12,7,1.451349
-3,5,1.454893
-12,8,1.460361
-14,8,1.488468
-6,6,1.492642
-2,5,1.496156
-10,6,1.500303
-11,7,1.505296
0,5,1.531224
-10,8,1.536893
-6,7,1.541738
0,5,1.545247
-9,7,1.55003
-7,7,1.577678
1,5,1.581196
-6,7,1.586098
-10,6,1.590251
-3,6,1.594399
-3,6,1.621084
-11,8,1.626538
-39,15,1.636589
-9,7,1.66394
-2,6,1.668239
-2,6,1.672395
-1,6,1.676557
-6,6,1.680704
-9,8,1.708809
0,6,1.713056
-4,6,1.717226
-113,34,1.762345
-5,7,1.767153
-8,7,1.774883
-4,6,1.801665
-3,6,1.806214
-12,8,1.811947
-5,7,1.816774
-19,10,1.846217
1,5,1.849756
-11,8,1.855339
-5,7,1.860197
-8,6,1.864399
0,5,1.890604
-10,8,1.896086
-9,7,1.900886
-34,13,1.909692
-5,6,1.936775
-20,10,1.943556
-4,6,1.947726
-12,8,1.953294
-10,8,1.981308
-14,8,1.986896
-26,11,1.994372
0,5,1.997892
-2,6,2.025087
-3,6,2.029286
-5,6,2.033453
-9,7,2.038367
-8,7,2.043164
-12,8,2.071358
-9,7,2.07616
0,5,2.079677
-10,7,2.084504
-1,5,2.088121
-1,5,2.091642
-3,6,2.118411
-7,7,2.12325
1,5,2.126754
3,5,2.130304
-2,5,2.133808
1,5,2.160033
-2,5,2.163649
0,5,2.167163
0,5,2.170846
-1,5,2.174345
0,5,2.177859
-5,6,2.182004
-5,6,2.20881
-1,5,2.212389
-5,7,2.217194
-1,5,2.220941
-9,7,2.225761
-10,8,2.253875
-10,8,2.259317
-2,5,2.262905
-1,5,2.266413
-7,6,2.270728
1,5,2.29673
0,5,2.300247
-1,5,2.303919
-8,7,2.308707
-4,6,2.312935
-3,6,2.317087
0,5,2.343433
-4,6,2.34759
2,5,2.351094
0,5,2.354773
-1,5,2.35827
2,5,2.361842
-36,15,2.394308
-2,6,2.398464
-10,8,2.404076
1,5,2.431119
-2,6,2.435477
-2,6,2.439705
-8,7,2.444506
-9,7,2.449325
1,5,2.453083
-3,5,2.479368
0,6,2.483528
-1,5,2.487165
3,5,2.49066
-2,6,2.494878
-4,7,2.522086
-1,5,2.525755
0,5,2.529272
1,5,2.532764
-1,6,2.537182
-11,8,2.542634
3,5,2.569049
-2,5,2.572631
0,5,2.576141
1,5,2.579656
0,5,2.583169
0,5,2.586848
-2,6,2.613587
3,5,2.61711
-71,23,2.632373
4,5,2.658464
3,5,2.662007
1,5,2.665521
-35,15,2.675657
1,5,2.701564
0,5,2.705278
1,5,2.708767
0,6,2.712954
0,6,2.717111
0,6,2.72145
0,5,2.747588
2,5,2.751126
3,5,2.754825
1,5,2.75834
-11,8,2.763814
2,5,2.767334
-34,14,2.799409
0,5,2.803089
-37,14,2.812428
0,5,2.839233
0,5,2.842788
2,5,2.846314
1,5,2.84984
1,5,2.853531
0,5,2.857037
3,5,2.883272
1,5,2.886937
1,5,2.890449
3,5,2.893987
2,5,2.897512
-1,6,2.901675
2,5,2.928072
1,6,2.932245
-27,14,2.941857
2,5,2.945373
2,5,2.948875
2,5,2.975279
2,5,2.978882
3,5,2.982407
-2,6,2.986826
0,5,2.990335
4,5,2.993886
-1,5,3.021286
0,6,3.025475
1,5,3.028995
3,5,3.033302
-13,9,3.040702
2,5,3.067118
-3,6,3.071459
2,5,3.074984
-15,9,3.081099
-1,5,3.084609
3,5,3.08826
0,5,3.11444
1,5,3.117976
2,5,3.121629
2,5,3.12516
-1,5,3.128673
1,5,3.132213
3,5,3.158485
1,5,3.162048
3,5,3.165586
-26,14,3.175065
-1,6,3.201737
2,5,3.205457
-2,6,3.20963
-6,7,3.214521
1,6,3.218661
2,5,3.222333
1,6,3.24913
1,5,3.252813
1,5,3.25638
-22,11,3.263794
3,5,3.267306
3,5,3.294361
2,5,3.297894
0,5,3.301415
2,5,3.305099
1,5,3.308599
2,5,3.312101
0,5,3.338392
1,5,3.341939
-7,8,3.347382
4,5,3.350893
1,6,3.35529
3,5,3.358816
2,5,3.385196
2,5,3.388883
-1,6,3.393081
3,5,3.396593
3,5,3.400103
1,5,3.403771
3,5,3.430023
2,5,3.433552
-2,6,3.437868
-2,6,3.442034
-7,7,3.446841
4,5,3.450354
2,5,3.47684
3,5,3.48035
3,5,3.483858
3,5,3.487538
0,6,3.491707
2,5,3.495253
2,5,3.521442
3,5,3.524959
4,5,3.528458
5,5,3.531966
2,5,3.53549
4,5,3.539279
4,5,3.565439
3,5,3.569115
-2,5,3.572749
2,5,3.576287
4,5,3.579784
1,5,3.58329
4,5,3.586958
4,5,3.613333
4,5,3.617088
2,6,3.621404
1,6,3.62557
1,6,3.629716
0,6,3.656511
3,5,3.660168
5,5,3.663751
3,5,3.667284
3,5,3.670954
-5,7,3.675773
3,5,3.702619
4,5,3.70627
1,5,3.709779
2,5,3.713286
1,5,3.716827
4,5,3.720508
2,5,3.724028
3,5,3.750289
-1909,653,4.642597
4,6,4.6468
-2551,2477,7.783302
