#{"t_start": 1660922209.9621193, "env_id": null}
r,l,t
-11,7,0.014873
-19,12,0.028455
-13,8,0.037485
-20,9,0.047375
-19,8,0.056318
-17,7,0.064217
-29,13,0.078584
-12,8,0.087587
-27,12,0.100766
-28,13,0.114892
-19,10,0.125979
-23,11,0.138237
-28,12,0.212045
-46,17,0.223617
-21,11,0.230995
-25,11,0.238527
-12,8,0.243958
-10,6,0.248099
-13,7,0.253036
-19,9,0.259115
-22,11,0.266659
-38,17,0.27789
-25,10,0.284762
-13,7,0.289563
-30,13,0.359146
-34,14,0.36883
-11,6,0.372995
-14,8,0.378437
-11,7,0.383389
-12,9,0.389456
-13,6,0.393598
-11,7,0.398378
-7,5,0.402022
-11,7,0.406823
-25,12,0.414853
-9,7,0.419784
-10,7,0.424579
-19,10,0.431369
-5,5,0.435011
-33,14,0.444328
-21,10,0.512433
-6,6,0.516829
-14,7,0.521617
-9,6,0.525764
-16,8,0.531209
-16,9,0.537572
-16,9,0.543646
-9,7,0.548449
-12,6,0.552743
-11,6,0.556903
-8,7,0.56171
-6,6,0.565988
-59,21,0.579829
-21,9,0.586033
-18,9,0.592136
-10,7,0.658467
-12,7,0.663323
-7,6,0.66772
-13,8,0.67316
-15,8,0.678614
-17,9,0.684866
-5,5,0.688378
-11,7,0.69318
-16,8,0.698622
-10,7,0.703564
-10,6,0.707718
-4,6,0.711882
-17,9,0.718087
-8,5,0.721578
-22,9,0.727649
-14,7,0.732497
-10,6,0.736836
-4,6,0.740984
-9,7,0.745765
-18,9,0.813149
-13,8,0.818779
-13,7,0.82358
-11,6,0.827758
-5,6,0.831921
-10,7,0.836877
-16,8,0.842318
-11,6,0.846482
-8,6,0.850808
-14,9,0.856886
-6,5,0.860386
-19,8,0.86593
-13,7,0.870885
-15,8,0.876325
-16,7,0.881109
-11,5,0.884773
-17,9,0.890831
-11,6,0.894963
-10,6,0.960317
-9,6,0.964777
-9,5,0.968485
-19,9,0.974569
-1,5,0.978079
-11,6,0.982232
-18,9,0.988495
-7,6,0.99264
-20,11,1.000162
-7,5,1.003671
-10,7,1.008476
-8,7,1.013285
-8,5,1.016964
-19,9,1.023031
-15,8,1.028541
-31,11,1.036072
-16,7,1.040874
-6,6,1.045274
-23,9,1.112467
-12,7,1.117462
-9,6,1.121623
-4,5,1.125138
-3,6,1.129297
-7,5,1.132871
-26,11,1.140505
-2,5,1.144008
-6,5,1.1475
-13,7,1.152449
-2,5,1.155951
-8,7,1.160746
-7,7,1.165601
-6,5,1.169263
-4,5,1.172768
0,5,1.176266
-10,6,1.180433
-8,7,1.185395
-2,5,1.188904
-6,6,1.1933
-12,7,1.260136
-18,8,1.265713
-5,6,1.270069
-10,6,1.274227
-2,5,1.277736
-5,6,1.281877
-7,7,1.286803
-6,6,1.290948
-7,6,1.295107
-1,6,1.299264
-2,5,1.302958
-3,6,1.307118
-11,8,1.312566
-11,7,1.317549
-8,7,1.322335
-5,6,1.326473
-6,5,1.329961
-4,5,1.333847
-2,5,1.33848
-2,5,1.342217
-9,9,1.348311
-8,6,1.413883
-2,6,1.418274
-4,5,1.421791
-4,6,1.425929
-10,6,1.430081
-8,8,1.43571
-4,5,1.439218
-4,5,1.442725
-2,5,1.446214
-1,6,1.450531
-4,5,1.454083
-9,6,1.458226
-1,5,1.461729
-2,5,1.465302
-5,6,1.469685
-6,6,1.473834
-1,5,1.477325
-10,6,1.481444
-5,6,1.485781
-8,5,1.489267
-4,6,1.493404
-5,6,1.497537
-7,5,1.501475
-6,6,1.568419
-1,5,1.571962
-5,5,1.575484
-4,5,1.579002
-16,9,1.585286
-4,6,1.589452
-7,7,1.594259
-5,6,1.598431
2,5,1.602128
-15,9,1.608228
-7,8,1.613654
-3,6,1.617983
-2,5,1.62148
-6,8,1.62693
-2,5,1.630443
1,5,1.63413
-3,5,1.637648
-12,9,1.643743
-5,5,1.647263
-7,6,1.651636
-3,5,1.716388
-6,7,1.721465
0,5,1.724982
-5,7,1.729788
0,5,1.733361
-6,6,1.738943
-2,6,1.7431
-4,6,1.747331
-2,6,1.751707
0,6,1.755869
-1,5,1.759394
-1,6,1.763552
-5,6,1.767939
-1,6,1.772099
-4,7,1.77689
1,5,1.780619
-2,5,1.784304
-1,5,1.78781
-4,5,1.791308
-4,7,1.79643
-4,6,1.801036
1,5,1.804834
-6,5,1.870358
-3,6,1.874725
-1,6,1.878883
-4,5,1.882411
-5,6,1.886789
-3,6,1.89095
-5,7,1.895759
-4,5,1.899281
-4,8,1.90492
-3,7,1.909731
-4,7,1.914559
-2,6,1.918926
